series_id,time_offset,observation,reference_series,sensitivity_coefficient
5,-5,-0.011423,-0.001928,1.2028
5,-4,0.015981,-0.005052,1.2028
5,-3,0.004222,-0.004601,1.2028
5,-2,-0.022396,-0.003046,1.2028
5,-1,0.027837,0.009313,1.2028
5,0,-0.028286,-0.006493,1.2028
5,1,-0.011705,0.00127,1.2028
5,2,-0.000696,0.020013,1.2028
5,3,-0.026148,-0.003,1.2028
5,4,-0.056714,-0.009122,1.2028
5,5,-0.01003,0.001638,1.2028
5,6,-0.02046,0.000325,1.2028
5,7,-0.026573,-0.008687,1.2028
5,8,-0.010382,0.001999,1.2028
5,9,-0.009748,0.003537,1.2028
5,10,0.004897,0.013488,1.2028
6,-10,0.007645,0.010835,1.2787
6,-9,-0.01944,0.001092,1.2787
6,-8,-0.011748,0.021199,1.2787
6,-7,0.024048,0.015181,1.2787
6,-6,0.004823,-0.018753,1.2787
6,-5,-0.030164,0.005438,1.2787
6,-4,0.001257,-0.003925,1.2787
6,-3,0.01441,0.017432,1.2787
6,-2,-0.013321,-0.026169,1.2787
6,-1,-0.028477,0.005282,1.2787
6,0,-0.010248,0.003727,1.2787
6,1,-0.03792,-0.002947,1.2787
6,2,-0.034036,-0.005797,1.2787
6,3,-0.004998,0.003847,1.2787
6,4,-0.044984,-0.021178,1.2787
6,5,-0.012582,0.005179,1.2787
6,6,-0.005239,-0.003749,1.2787
6,7,-0.009661,0.013744,1.2787
6,8,-0.010844,-0.000531,1.2787
6,9,-0.01719,0.013126,1.2787
6,10,-0.030625,-0.010162,1.2787
7,-10,-0.005774,-0.007904,1.2762
7,-9,0.007634,0.015836,1.2762
7,-8,-0.000815,-0.000943,1.2762
7,-7,-0.020747,-0.006186,1.2762
7,-6,-0.015248,0.00365,1.2762
7,-5,-0.014395,-0.007374,1.2762
7,-4,-0.020176,0.003525,1.2762
7,-3,-0.022594,-0.001008,1.2762
7,-2,0.001535,-0.006542,1.2762
7,-1,0.022531,-0.000438,1.2762
7,0,-0.007963,-0.000422,1.2762
7,1,-0.011617,0.008248,1.2762
7,2,-0.03993,-0.012857,1.2762
7,3,-0.036933,-0.005028,1.2762
7,4,-0.041317,0.001858,1.2762
7,5,-0.047895,-0.008438,1.2762
7,6,-0.036329,-0.002242,1.2762
7,7,-0.028495,-0.006724,1.2762
7,8,-0.027178,-0.004157,1.2762
7,9,-0.048227,-0.010857,1.2762
7,10,-0.005978,0.020708,1.2762
8,-10,-0.004894,-0.00678,1.3118
8,-9,0.007809,-0.000595,1.3118
8,-8,-0.003969,-0.000696,1.3118
8,-7,-0.017478,0.011779,1.3118
8,-6,-0.029028,-0.012955,1.3118
8,-5,-0.028661,-0.016628,1.3118
8,-4,0.007773,-0.005481,1.3118
8,-3,-0.003617,-0.000583,1.3118
8,-2,-0.020027,-0.003498,1.3118
8,-1,0.030572,0.009208,1.3118
8,0,-0.010864,-0.011822,1.3118
8,1,-0.039354,-0.00641,1.3118
8,2,-0.004632,0.005028,1.3118
8,3,-0.025393,-0.000413,1.3118
8,4,-0.013235,0.012024,1.3118
8,5,0.00524,-0.000388,1.3118
8,6,-0.043684,-0.013071,1.3118
8,7,0.002103,0.010551,1.3118
8,8,-0.02738,0.00924,1.3118
8,9,-0.01933,0.003511,1.3118
8,10,0.022685,0.023024,1.3118
9,-10,0.011657,0.000843,1.0514
9,-9,0.012077,-0.008263,1.0514
9,-8,-0.010251,-0.012947,1.0514
9,-7,-0.007423,-0.007943,1.0514
9,-6,-0.014696,0.01018,1.0514
9,-5,-0.022777,-0.001395,1.0514
9,-4,-0.023972,-0.002494,1.0514
9,-3,-0.00409,0.001918,1.0514
9,-2,0.026885,0.007771,1.0514
9,-1,0.014118,0.000406,1.0514
9,0,-0.018695,0.014125,1.0514
9,1,-0.004866,0.01465,1.0514
9,2,-0.025208,-0.009484,1.0514
9,3,-0.041262,-0.000421,1.0514
9,4,-0.006415,-0.01071,1.0514
9,5,0.005757,0.003086,1.0514
9,6,-0.035803,-0.003866,1.0514
9,7,-0.022577,-0.016533,1.0514
9,8,-0.021195,0.004406,1.0514
9,9,-0.01083,-0.007627,1.0514
9,10,-0.023761,-0.001473,1.0514
10,-10,-0.015391,0.005801,1.0796
10,-9,0.015122,0.001107,1.0796
10,-8,0.014815,-0.000548,1.0796
10,-7,0.027943,0.013706,1.0796
10,-6,-0.006415,-0.005073,1.0796
10,-5,-0.003397,0.003758,1.0796
10,-4,-0.013965,-0.004731,1.0796
10,-3,0.02331,0.025736,1.0796
10,-2,-0.001587,0.010987,1.0796
10,-1,0.01261,0.017318,1.0796
10,0,-0.047002,0.00083,1.0796
10,1,0.011969,0.011466,1.0796
10,2,-0.015279,-0.011573,1.0796
10,3,-0.02504,-0.013073,1.0796
10,4,-0.003149,-0.00258,1.0796
10,5,-0.003421,0.002792,1.0796
10,6,-0.011086,0.012678,1.0796
10,7,-0.037063,1.1e-05,1.0796
10,8,0.005583,-0.0027,1.0796
10,9,-0.027593,0.007858,1.0796
10,10,0.003364,0.016614,1.0796
11,-10,-0.024413,0.004498,1.1255
11,-9,-0.020528,0.01137,1.1255
11,-8,0.013757,0.01046,1.1255
11,-7,0.012608,0.008655,1.1255
11,-6,0.012818,0.010738,1.1255
11,-5,0.010061,0.003109,1.1255
11,-4,0.030977,0.019086,1.1255
11,-3,-0.022453,-0.012869,1.1255
11,-2,0.026455,0.00628,1.1255
11,-1,0.026298,-0.006922,1.1255
11,0,-0.010887,0.002056,1.1255
11,1,-0.016555,-0.012241,1.1255
11,2,-0.035377,-0.004158,1.1255
11,3,-0.002,-0.002872,1.1255
11,4,-0.027266,0.004957,1.1255
11,5,-0.003998,-0.005004,1.1255
11,6,-0.013426,-0.002064,1.1255
11,7,-0.061391,0.008351,1.1255
11,8,-0.017726,0.012944,1.1255
11,9,-0.000141,-0.003306,1.1255
11,10,0.004505,0.014769,1.1255
12,-10,0.024996,0.007584,1.3559
12,-9,0.043202,0.014601,1.3559
12,-8,-0.00915,0.001377,1.3559
12,-7,-0.001102,-0.002252,1.3559
12,-6,-0.015453,-0.000231,1.3559
12,-5,-0.017144,0.004668,1.3559
12,-4,0.00385,0.001154,1.3559
12,-3,0.014781,0.001452,1.3559
12,-2,0.043534,0.007486,1.3559
12,-1,-0.00238,-0.004877,1.3559
12,0,-0.014109,0.002452,1.3559
12,1,-0.054453,-0.012349,1.3559
12,2,-0.043101,0.000365,1.3559
12,3,-0.033795,-0.003042,1.3559
12,4,-0.006606,-0.00268,1.3559
12,5,-0.021125,-0.010483,1.3559
12,6,-0.033998,-0.005413,1.3559
12,7,-0.01735,0.004955,1.3559
12,8,-0.037206,-0.008625,1.3559
12,9,-0.037923,-0.017466,1.3559
12,10,-0.048289,-0.030719,1.3559
13,-10,0.033643,0.022121,0.814
13,-9,0.029328,-0.005974,0.814
13,-8,-0.036413,-0.011639,0.814
13,-7,0.025947,0.018825,0.814
13,-6,-0.033753,-0.018458,0.814
13,-5,-0.006717,0.005813,0.814
13,-4,0.025431,-0.006961,0.814
13,-3,0.021532,0.021782,0.814
13,-2,0.014158,-0.001205,0.814
13,-1,-0.036183,-0.005316,0.814
13,0,-0.041736,-0.027315,0.814
13,1,-0.010736,0.009119,0.814
13,2,0.002086,0.0084,0.814
13,3,-0.004079,0.01416,0.814
13,4,-0.016461,0.003059,0.814
13,5,-0.043838,-0.002284,0.814
13,6,-0.014371,0.01202,0.814
13,7,-0.029869,-0.00411,0.814
13,8,-0.030348,-0.013104,0.814
13,9,-0.02453,0.005464,0.814
13,10,-0.015235,0.010676,0.814
14,-10,0.01632,0.002285,0.8741
14,-9,-0.004804,0.009169,0.8741
14,-8,0.012588,-0.004919,0.8741
14,-7,0.018627,0.018652,0.8741
14,-6,0.021389,-0.005972,0.8741
14,-5,0.001093,-0.005966,0.8741
14,-4,0.001933,-0.003978,0.8741
14,-3,-0.012248,-0.009155,0.8741
14,-2,0.006086,-0.005973,0.8741
14,-1,0.016266,0.001932,0.8741
14,0,-0.028709,-0.007958,0.8741
14,1,-2e-05,0.00655,0.8741
14,2,-0.026234,-0.014158,0.8741
14,3,-0.011833,-0.007833,0.8741
14,4,-0.041281,0.018905,0.8741
14,5,-0.020141,-0.006259,0.8741
14,6,-0.004303,0.000262,0.8741
14,7,-0.025619,0.001091,0.8741
14,8,-0.045111,-0.009903,0.8741
14,9,-0.033333,-0.007127,0.8741
14,10,-0.017361,0.004138,0.8741
15,-10,-0.01854,-0.006726,1.3485
15,-9,-0.000596,-0.007181,1.3485
15,-8,0.000202,0.01398,1.3485
15,-7,0.024887,0.011493,1.3485
15,-6,0.024721,0.002099,1.3485
15,-5,0.003128,-0.001403,1.3485
15,-4,0.001804,0.001537,1.3485
15,-3,0.006281,0.00489,1.3485
15,-2,-0.004367,0.004961,1.3485
15,-1,-0.019331,-0.006086,1.3485
15,0,-0.010325,-0.003348,1.3485
15,1,-0.017051,-0.004322,1.3485
15,2,-0.023647,0.002954,1.3485
15,3,0.008091,0.013392,1.3485
15,4,-0.021798,0.000318,1.3485
15,5,-0.042284,0.001237,1.3485
15,6,-0.024791,-0.00795,1.3485
15,7,-0.053165,-0.015529,1.3485
15,8,0.017657,-0.003625,1.3485
15,9,0.004941,0.007037,1.3485
15,10,-0.026031,-0.007751,1.3485
16,-10,-0.016497,0.005354,0.9521
16,-9,0.010839,0.004231,0.9521
16,-8,-0.018303,-0.005725,0.9521
16,-7,-0.012059,-0.006852,0.9521
16,-6,0.004583,-0.002868,0.9521
16,-5,0.018899,-0.005044,0.9521
16,-4,0.018683,0.016249,0.9521
16,-3,-0.011325,-0.003146,0.9521
16,-2,0.010347,0.003468,0.9521
16,-1,-0.007856,-0.00171,0.9521
16,0,-0.015651,0.003827,0.9521
16,1,-0.023796,-0.005421,0.9521
16,2,-0.037083,-0.005753,0.9521
16,3,-0.028712,0.00025,0.9521
16,4,-0.011338,-0.00703,0.9521
16,5,0.003871,-0.003622,0.9521
16,6,-0.026389,0.006566,0.9521
16,7,-0.019752,0.011898,0.9521
16,8,0.002136,0.020033,0.9521
16,9,-0.014415,0.005726,0.9521
16,10,-0.02095,0.002959,0.9521
17,-10,-0.004772,0.010548,1.2085
17,-9,0.028337,0.015705,1.2085
17,-8,-0.0114,-0.004069,1.2085
17,-7,0.037312,0.018942,1.2085
17,-6,0.010714,0.011701,1.2085
17,-5,0.012657,0.005855,1.2085
17,-4,0.00023,-0.001447,1.2085
17,-3,0.038112,0.011401,1.2085
17,-2,-0.022033,-0.002215,1.2085
17,-1,0.045408,0.016736,1.2085
17,0,0.012431,0.004304,1.2085
17,1,-0.028974,0.003576,1.2085
17,2,-0.054981,-0.012821,1.2085
17,3,-0.026236,0.000346,1.2085
17,4,-0.027897,-0.005489,1.2085
17,5,-0.017134,0.00888,1.2085
17,6,-0.035159,-0.006854,1.2085
17,7,-0.009218,0.009509,1.2085
17,8,0.00738,0.003099,1.2085
17,9,0.02467,0.028733,1.2085
17,10,-0.030523,0.005714,1.2085
18,-10,0.006606,0.009222,1.3469
18,-9,0.012248,0.002307,1.3469
18,-8,0.049495,0.019285,1.3469
18,-7,0.028426,0.012961,1.3469
18,-6,0.005554,-0.004013,1.3469
18,-5,-0.013029,-0.007423,1.3469
18,-4,0.032489,0.018084,1.3469
18,-3,0.008859,0.00257,1.3469
18,-2,-0.033135,-0.000638,1.3469
18,-1,-0.007306,-0.012344,1.3469
18,0,-0.033547,-0.008905,1.3469
18,1,-0.046846,-0.011974,1.3469
18,2,-0.005733,0.000257,1.3469
18,3,-0.01541,0.011543,1.3469
18,4,-0.036784,0.003367,1.3469
18,5,-0.004474,0.000864,1.3469
18,6,-0.000702,-0.00037,1.3469
18,7,-0.004641,0.008669,1.3469
18,8,-0.030912,-0.002197,1.3469
18,9,-0.058599,-0.01428,1.3469
18,10,0.016573,0.010249,1.3469
19,-10,-0.031744,-0.015445,1.1111
19,-9,-0.004492,0.002898,1.1111
19,-8,0.004894,-0.018862,1.1111
19,-7,-0.016711,-0.000191,1.1111
19,-6,0.000611,0.00158,1.1111
19,-5,-1e-05,0.004518,1.1111
19,-4,0.018048,0.003443,1.1111
19,-3,-0.024643,-0.012882,1.1111
19,-2,0.001456,0.008693,1.1111
19,-1,-0.007562,-0.000517,1.1111
19,0,-0.031526,-0.00378,1.1111
19,1,-0.026695,-0.012287,1.1111
19,2,-0.010443,0.010923,1.1111
19,3,-0.016416,0.009795,1.1111
19,4,-0.01955,-0.005201,1.1111
19,5,-0.016541,0.004574,1.1111
19,6,-0.031386,0.007066,1.1111
19,7,-0.008504,-0.00274,1.1111
19,8,0.003632,0.009921,1.1111
19,9,-0.013845,0.010507,1.1111
19,10,-0.042426,-0.016752,1.1111
20,-10,-0.017787,-0.004963,0.8194
20,-9,-0.014226,-0.008385,0.8194
20,-8,-0.022406,-0.018671,0.8194
20,-7,-3.1e-05,0.000779,0.8194
20,-6,-0.012,-0.003003,0.8194
20,-5,-0.011975,-0.005428,0.8194
20,-4,0.006812,0.007355,0.8194
20,-3,0.022008,0.031968,0.8194
20,-2,-1.7e-05,0.004679,0.8194
20,-1,0.021741,-0.003043,0.8194
20,0,-0.037102,0.010275,0.8194
20,1,-0.029377,-0.009925,0.8194
20,2,-0.045817,-0.004871,0.8194
20,3,-0.046178,0.001458,0.8194
20,4,-0.006967,0.001568,0.8194
20,5,-0.013969,0.009027,0.8194
20,6,-0.001601,0.015408,0.8194
20,7,-0.023068,0.008758,0.8194
20,8,-0.006531,0.015516,0.8194
20,9,0.014337,0.016068,0.8194
20,10,-0.010758,0.002876,0.8194
21,-10,0.012355,0.006252,0.8019
21,-9,-0.0148,-0.015887,0.8019
21,-8,0.028368,0.00898,0.8019
21,-7,-0.017522,0.007553,0.8019
21,-6,-0.014224,-0.010244,0.8019
21,-5,0.001532,0.014288,0.8019
21,-4,-0.001437,0.010886,0.8019
21,-3,-0.010408,0.005626,0.8019
21,-2,-0.019107,-0.001638,0.8019
21,-1,0.00057,0.014731,0.8019
21,0,-0.057379,-0.015171,0.8019
21,1,-0.028135,-0.000554,0.8019
21,2,-0.018903,0.006787,0.8019
21,3,-0.01701,0.01196,0.8019
21,4,-0.026636,0.010565,0.8019
21,5,-0.044983,-0.014733,0.8019
21,6,-0.048239,-0.010987,0.8019
21,7,-0.021226,0.004437,0.8019
21,8,-0.011529,0.001718,0.8019
21,9,-0.025547,-0.016557,0.8019
21,10,-0.038895,-0.011752,0.8019
22,-10,-0.033163,-0.016591,0.9533
22,-9,-0.01174,-0.010976,0.9533
22,-8,0.011601,-0.001293,0.9533
22,-7,0.01443,-0.000746,0.9533
22,-6,-0.009625,0.004093,0.9533
22,-5,0.017239,-0.006372,0.9533
22,-4,0.025003,0.012574,0.9533
22,-3,0.017026,0.009855,0.9533
22,-2,0.004881,0.003651,0.9533
22,-1,0.010166,0.017288,0.9533
22,0,-0.042393,0.002703,0.9533
22,1,-0.005471,-0.014007,0.9533
22,2,-0.01637,0.006468,0.9533
22,3,-0.038685,0.001083,0.9533
22,4,-0.045013,-0.003981,0.9533
22,5,-0.01167,-0.002653,0.9533
22,6,0.009099,0.004833,0.9533
22,7,-0.053427,0.003247,0.9533
22,8,-0.013074,0.019807,0.9533
22,9,-0.015987,0.001921,0.9533
22,10,-0.016042,0.002709,0.9533
23,-10,0.040612,0.02617,1.229
23,-9,0.027313,0.000819,1.229
23,-8,-0.001101,-0.010419,1.229
23,-7,-0.001741,-0.005252,1.229
23,-6,-0.030784,0.004545,1.229
23,-5,0.005249,-0.014017,1.229
23,-4,0.025972,-0.002222,1.229
23,-3,0.011844,0.013401,1.229
23,-2,0.019982,-0.002785,1.229
23,-1,0.020594,0.02133,1.229
23,0,0.013401,0.015682,1.229
23,1,-0.004657,0.012325,1.229
23,2,-0.045032,-0.006424,1.229
23,3,-0.008319,-0.012743,1.229
23,4,-0.03799,0.000409,1.229
23,5,-0.015816,0.010324,1.229
23,6,0.002067,-0.00621,1.229
23,7,-0.033781,-0.013007,1.229
23,8,-0.039473,-0.005609,1.229
23,9,-0.03805,-0.014339,1.229
23,10,-0.022822,-0.008439,1.229
24,-10,0.012323,-0.008385,1.0524
24,-9,-0.002475,0.007657,1.0524
24,-8,-0.04262,-0.013292,1.0524
24,-7,0.02561,0.011674,1.0524
24,-6,0.009212,0.010766,1.0524
24,-5,0.023893,0.00836,1.0524
24,-4,-0.006104,-0.000398,1.0524
24,-3,-0.003879,-0.009463,1.0524
24,-2,-0.00021,0.005892,1.0524
24,-1,-0.006295,-0.002587,1.0524
24,0,-0.032285,0.008212,1.0524
24,1,-0.047914,-0.010753,1.0524
24,2,-0.016831,-0.001185,1.0524
24,3,-0.01761,-0.010389,1.0524
24,4,0.001602,0.014926,1.0524
24,5,-0.021909,0.011528,1.0524
24,6,-0.021658,-0.008614,1.0524
24,7,-0.033799,-8.4e-05,1.0524
24,8,-0.000519,0.01455,1.0524
24,9,-0.022721,0.007322,1.0524
24,10,-0.004657,0.017099,1.0524
25,-10,0.009642,0.001986,0.9352
25,-9,0.011763,0.020254,0.9352
25,-8,0.01047,0.002326,0.9352
25,-7,-0.046149,-0.013848,0.9352
25,-6,0.004892,-0.009658,0.9352
25,-5,0.001905,0.017464,0.9352
25,-4,0.01134,-0.011867,0.9352
25,-3,-0.011167,-0.005354,0.9352
25,-2,0.032764,0.014891,0.9352
25,-1,-0.017239,0.009641,0.9352
25,0,-0.015264,-0.012285,0.9352
25,1,-0.028995,0.003479,0.9352
25,2,-0.00686,-0.003146,0.9352
25,3,-0.006106,0.015576,0.9352
25,4,-0.030859,-0.006569,0.9352
25,5,0.012111,0.013731,0.9352
25,6,-0.026428,0.002243,0.9352
25,7,0.014168,0.011128,0.9352
25,8,-0.037382,-0.014235,0.9352
25,9,-0.008387,0.01186,0.9352
25,10,-0.022094,-0.004586,0.9352
26,-10,0.005246,0.001208,0.7147
26,-9,-0.016113,-0.004608,0.7147
26,-8,-0.01932,-0.005079,0.7147
26,-7,-0.009588,0.008806,0.7147
26,-6,-0.005174,0.00219,0.7147
26,-5,0.014611,-0.006762,0.7147
26,-4,-0.011888,-0.001008,0.7147
26,-3,-0.001295,-0.007351,0.7147
26,-2,0.024056,0.008566,0.7147
26,-1,-0.005527,-0.001377,0.7147
26,0,-0.01747,0.00161,0.7147
26,1,-0.004494,-0.007421,0.7147
26,2,-0.012733,0.000522,0.7147
26,3,-0.01182,0.004545,0.7147
26,4,-0.028184,-0.009741,0.7147
26,5,0.019195,0.023107,0.7147
26,6,-0.025293,0.00187,0.7147
26,7,-0.044222,-0.021878,0.7147
26,8,-0.026233,-0.000484,0.7147
26,9,-0.013346,-0.002177,0.7147
26,10,-0.023972,-0.009704,0.7147
27,-10,0.02828,0.017041,1.0531
27,-9,-0.001089,-0.007564,1.0531
27,-8,-0.025151,-0.013595,1.0531
27,-7,0.018687,0.013576,1.0531
27,-6,0.017094,0.003012,1.0531
27,-5,0.00188,0.006413,1.0531
27,-4,-0.01604,0.009664,1.0531
27,-3,-0.00905,-0.006375,1.0531
27,-2,0.000327,0.005777,1.0531
27,-1,-0.048221,-0.017541,1.0531
27,0,-0.02845,-0.000381,1.0531
27,1,-0.046308,-0.0088,1.0531
27,2,0.000376,0.001638,1.0531
27,3,0.000577,0.001639,1.0531
27,4,-0.017853,-0.00344,1.0531
27,5,-0.008697,0.01382,1.0531
27,6,-0.02591,0.00056,1.0531
27,7,-0.000793,0.006225,1.0531
27,8,-0.020309,0.003813,1.0531
27,9,-0.037086,-0.014697,1.0531
27,10,-0.019048,-0.00162,1.0531
28,-10,-0.026754,-0.006664,0.7049
28,-9,-0.015774,-0.011125,0.7049
28,-8,-0.010048,0.01112,0.7049
28,-7,-0.000211,-0.011338,0.7049
28,-6,-0.015468,0.008793,0.7049
28,-5,-0.022505,-0.017421,0.7049
28,-4,0.008566,0.006874,0.7049
28,-3,0.007589,-0.0072,0.7049
28,-2,0.001046,0.001543,0.7049
28,-1,-0.021153,-0.015843,0.7049
28,0,-0.009467,0.019869,0.7049
28,1,-0.030694,-0.009268,0.7049
28,2,-0.004127,0.001491,0.7049
28,3,-0.023987,0.006511,0.7049
28,4,0.002967,0.013016,0.7049
28,5,-0.023277,-0.004151,0.7049
28,6,0.002138,0.006307,0.7049
28,7,-0.027864,-0.014887,0.7049
28,8,-0.026995,-1.1e-05,0.7049
28,9,-0.006459,-0.005458,0.7049
28,10,0.017152,0.005647,0.7049
29,-10,0.016179,0.003397,0.7656
29,-9,0.01217,0.013884,0.7656
29,-8,-0.018678,-0.010648,0.7656
29,-7,0.018301,0.001727,0.7656
29,-6,-0.028256,-0.014164,0.7656
29,-5,-0.013241,0.007872,0.7656
29,-4,0.008802,-0.01095,0.7656
29,-3,-0.005795,-0.001913,0.7656
29,-2,-0.005103,0.013983,0.7656
29,-1,0.015128,-0.01234,0.7656
29,0,-0.007651,0.002633,0.7656
29,1,-0.023614,-0.002811,0.7656
29,2,-0.020249,-0.006738,0.7656
29,3,-0.010329,0.008614,0.7656
29,4,-0.001575,0.010909,0.7656
29,5,-0.029831,-0.010184,0.7656
29,6,-0.011764,-0.004184,0.7656
29,7,-0.014189,0.004916,0.7656
29,8,-0.039859,0.010436,0.7656
29,9,-0.032025,-0.005731,0.7656
29,10,-0.009414,0.002817,0.7656
30,-10,0.005574,0.004368,1.1376
30,-9,-0.022112,-0.014387,1.1376
30,-8,0.028079,0.00404,1.1376
30,-7,-0.001511,-0.010591,1.1376
30,-6,-0.032278,-0.010465,1.1376
30,-5,-0.005681,-0.011816,1.1376
30,-4,-0.004216,0.001599,1.1376
30,-3,0.004847,0.004878,1.1376
30,-2,-0.004269,0.001405,1.1376
30,-1,0.012707,-0.009975,1.1376
30,0,0.018809,0.014304,1.1376
30,1,-0.037338,-0.005093,1.1376
30,2,-0.009577,-0.003844,1.1376
30,3,-0.029124,0.000298,1.1376
30,4,-0.027881,0.003939,1.1376
30,5,-0.034453,-0.013254,1.1376
30,6,-0.02705,-0.004861,1.1376
30,7,-0.064897,-0.026549,1.1376
30,8,-0.044232,-0.000151,1.1376
30,9,-0.037255,-0.014524,1.1376
30,10,-0.026369,0.007316,1.1376
31,-10,-5.9e-05,-0.015323,1.1472
31,-9,-0.004577,-0.00153,1.1472
31,-8,-0.019016,0.00403,1.1472
31,-7,0.026418,0.009499,1.1472
31,-6,0.00865,0.001705,1.1472
31,-5,0.009314,-0.002961,1.1472
31,-4,-0.009822,-0.007929,1.1472
31,-3,-0.000162,0.000573,1.1472
31,-2,0.045193,0.010991,1.1472
31,-1,0.0059,-0.000798,1.1472
31,0,-0.013621,-0.007724,1.1472
31,1,0.021346,-0.004875,1.1472
31,2,-0.00685,-0.016407,1.1472
31,3,-0.025357,0.010212,1.1472
31,4,-0.007212,0.023494,1.1472
31,5,-0.04295,-0.002843,1.1472
31,6,-0.022365,-0.001165,1.1472
31,7,0.026202,0.0086,1.1472
31,8,-0.067069,-0.00483,1.1472
31,9,-0.02071,0.006785,1.1472
31,10,0.000448,0.018485,1.1472
32,-10,0.002107,0.006529,1.1102
32,-9,0.012456,0.014977,1.1102
32,-8,-0.005677,0.014446,1.1102
32,-7,-0.007544,-0.017086,1.1102
