entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
161,1,0,0,0,-0.3657
162,1,0,0,0,-0.4619
163,1,0,0,0,0.2291
164,1,0,0,0,-0.2092
165,1,0,0,0,-0.5595
166,1,0,0,0,-0.3928
167,1,0,0,0,0.2453
168,1,0,0,0,0.9112
169,1,0,0,0,0.4161
170,1,0,0,0,-0.8338
171,1,0,0,0,0.4384
172,1,0,0,0,-0.6373
173,1,0,0,0,-0.0816
174,1,0,0,0,-0.0672
175,1,0,0,0,-0.2948
176,1,0,0,0,-0.3603
177,1,0,0,0,-0.5706
178,1,0,0,0,0.1338
179,1,0,0,0,-0.0848
180,1,0,0,0,0.4134
181,1,0,0,0,0.138
182,1,0,0,0,0.2905
183,1,0,0,0,-0.8448
184,1,0,0,0,0.7738
185,1,0,0,0,-0.2316
186,1,0,0,0,0.4952
187,1,0,0,0,-0.328
188,1,0,0,0,-0.8947
189,1,0,0,0,0.7634
190,1,0,0,0,-0.7535
191,1,0,0,0,0.426
192,1,0,0,0,-0.1762
193,1,0,0,0,-0.0535
194,1,0,0,0,-0.4206
195,1,0,0,0,-0.516
196,1,0,0,0,0.1662
197,1,0,0,0,-0.1608
198,1,0,0,0,-0.3874
199,1,0,0,0,0.3754
0,2,1,0,0,0.8557
1,2,1,0,0,0.1288
2,2,1,0,0,1.0019
3,2,1,0,0,0.5192
4,2,1,0,0,0.1258
5,2,1,0,0,0.5542
6,2,1,0,0,0.8201
7,2,1,0,0,0.2632
8,2,1,0,0,1.0311
9,2,1,0,0,0.505
10,2,1,0,0,0.3774
11,2,1,0,0,-0.0005
12,2,1,0,0,1.0253
13,2,1,0,0,0.1654
14,2,1,0,0,-0.4038
15,2,1,0,0,-0.2152
16,2,1,0,0,0.5616
17,2,1,0,0,0.7214
18,2,1,0,0,0.3725
19,2,1,0,0,0.7867
20,2,1,0,0,0.9944
21,2,1,0,0,0.3737
22,2,1,0,0,0.6067
23,2,1,0,0,0.5769
24,2,1,0,0,-0.0689
25,2,1,0,0,0.536
26,2,1,0,0,0.2446
27,2,1,0,0,-0.013
28,2,1,0,0,0.1431
29,2,1,0,0,0.6542
30,2,1,0,0,0.8097
31,2,1,0,0,0.081
32,2,1,0,0,0.0106
33,2,1,0,0,0.104
34,2,1,0,0,0.9983
35,2,1,0,0,0.8337
36,2,1,0,0,1.7184
37,2,1,0,0,0.7773
38,2,1,0,0,0.8872
39,2,1,0,0,0.509
40,2,1,0,0,0.688
41,2,1,0,0,0.5611
42,2,1,0,0,0.0932
43,2,1,0,0,-0.532
44,2,1,0,0,0.3458
45,2,1,0,0,1.1303
46,2,1,0,0,-0.7745
47,2,1,0,0,1.1779
48,2,1,0,0,0.7159
49,2,1,0,0,-0.4039
50,2,1,0,0,-0.9914
51,2,1,0,0,-0.254
52,2,1,0,0,0.2024
53,2,1,0,0,0.4433
54,2,1,0,0,0.7839
55,2,1,0,0,0.1884
56,2,1,0,0,0.5591
57,2,1,0,0,0.1189
58,2,1,0,0,0.9309
59,2,1,0,0,0.2799
60,2,1,0,0,0.2062
61,2,1,0,0,1.2155
62,2,1,0,0,0.5908
63,2,1,0,0,0.026
64,2,1,0,0,0.4496
65,2,1,0,0,1.0563
66,2,1,0,0,0.2849
67,2,1,0,0,0.407
68,2,1,0,0,1.4292
69,2,1,0,0,1.4986
70,2,1,0,0,0.7538
71,2,1,0,0,1.1952
72,2,1,0,0,0.4761
73,2,1,0,0,0.3958
74,2,1,0,0,0.2056
75,2,1,0,0,-0.19
76,2,1,0,0,1.0666
77,2,1,0,0,0.1735
78,2,1,0,0,0.1168
79,2,1,0,0,0.5458
80,2,1,0,0,0.1009
81,2,1,0,0,0.5787
82,2,1,0,0,0.8269
83,2,1,0,0,-0.2329
84,2,1,0,0,-0.2669
85,2,1,0,0,0.0554
86,2,1,0,0,0.4787
87,2,1,0,0,1.1633
88,2,1,0,0,0.4208
89,2,1,0,0,0.5004
90,2,1,0,0,1.1315
91,2,1,0,0,0.0567
92,2,1,0,0,-0.0133
93,2,1,0,0,0.9134
94,2,1,0,0,0.57
95,2,1,0,0,0.9606
96,2,1,0,0,0.1892
97,2,1,0,0,0.8982
98,2,1,0,0,0.3172
99,2,1,0,0,0.7828
100,2,0,0,0,-0.1552
101,2,0,0,0,-0.2692
102,2,0,0,0,-1.135
103,2,0,0,0,-0.1563
104,2,0,0,0,0.023
105,2,0,0,0,-0.2957
106,2,0,0,0,0.7997
107,2,0,0,0,-1.0094
108,2,0,0,0,-0.4446
109,2,0,0,0,-0.4459
110,2,0,0,0,-0.4823
111,2,0,0,0,0.9013
112,2,0,0,0,0.5969
113,2,0,0,0,-0.2273
114,2,0,0,0,-0.4342
115,2,0,0,0,-0.4676
116,2,0,0,0,0.1579
117,2,0,0,0,0.3975
118,2,0,0,0,-0.3235
119,2,0,0,0,-0.6417
120,2,0,0,0,-1.2906
121,2,0,0,0,-0.2701
122,2,0,0,0,0.6589
123,2,0,0,0,-0.5773
124,2,0,0,0,0.2672
125,2,0,0,0,1.0636
126,2,0,0,0,0.1149
127,2,0,0,0,0.46
128,2,0,0,0,-0.0516
129,2,0,0,0,-0.0897
130,2,0,0,0,-0.0977
131,2,0,0,0,0.6967
132,2,0,0,0,-0.4905
133,2,0,0,0,0.2039
134,2,0,0,0,0.5557
135,2,0,0,0,0.0099
136,2,0,0,0,0.9404
137,2,0,0,0,-0.4815
138,2,0,0,0,-0.1558
139,2,0,0,0,-0.0852
140,2,0,0,0,-0.6084
141,2,0,0,0,0.4273
142,2,0,0,0,-0.8776
143,2,0,0,0,0.1916
144,2,0,0,0,-0.8205
145,2,0,0,0,-0.648
146,2,0,0,0,0.7277
147,2,0,0,0,0.1442
148,2,0,0,0,-0.3596
149,2,0,0,0,-0.2817
150,2,0,0,0,0.1358
151,2,0,0,0,0.043
152,2,0,0,0,-1.4499
153,2,0,0,0,0.0118
154,2,0,0,0,0.1848
155,2,0,0,0,-0.4235
156,2,0,0,0,0.2544
157,2,0,0,0,-0.0188
158,2,0,0,0,-0.6195
159,2,0,0,0,-0.573
160,2,0,0,0,-0.1158
161,2,0,0,0,-0.5031
162,2,0,0,0,-0.3701
163,2,0,0,0,0.5623
164,2,0,0,0,0.5547
165,2,0,0,0,0.0085
166,2,0,0,0,0.0894
167,2,0,0,0,-0.4389
168,2,0,0,0,0.503
169,2,0,0,0,0.1704
170,2,0,0,0,0.6978
171,2,0,0,0,-0.0343
172,2,0,0,0,-0.5107
173,2,0,0,0,0.1607
174,2,0,0,0,-0.0983
175,2,0,0,0,-0.6613
176,2,0,0,0,0.7013
177,2,0,0,0,-0.9931
178,2,0,0,0,-0.4298
179,2,0,0,0,0.0617
180,2,0,0,0,0.0862
181,2,0,0,0,-0.3138
182,2,0,0,0,-0.0502
183,2,0,0,0,-0.2241
184,2,0,0,0,-0.1192
185,2,0,0,0,0.8116
186,2,0,0,0,0.1209
187,2,0,0,0,0.2997
188,2,0,0,0,-0.5545
189,2,0,0,0,-0.1691
190,2,0,0,0,-0.5529
191,2,0,0,0,-0.6524
192,2,0,0,0,-0.2878
193,2,0,0,0,-0.0482
194,2,0,0,0,0.0659
195,2,0,0,0,-0.4743
196,2,0,0,0,-0.0591
197,2,0,0,0,-0.0871
198,2,0,0,0,0.3478
199,2,0,0,0,-0.3424
0,3,1,0,0,0.9789
1,3,1,0,0,1.1097
2,3,1,0,0,0.6028
3,3,1,0,0,-0.0286
4,3,1,0,0,-0.203
5,3,1,0,0,0.5994
6,3,1,0,0,0.3827
7,3,1,0,0,0.8863
8,3,1,0,0,0.3377
9,3,1,0,0,0.6628
10,3,1,0,0,0.5986
11,3,1,0,0,-0.2119
12,3,1,0,0,0.1631
13,3,1,0,0,0.6613
14,3,1,0,0,-0.0375
15,3,1,0,0,-1.0438
16,3,1,0,0,0.2904
17,3,1,0,0,-0.0259
18,3,1,0,0,0.6613
19,3,1,0,0,0.7945
20,3,1,0,0,0.7019
21,3,1,0,0,0.8786
22,3,1,0,0,0.7346
23,3,1,0,0,1.0801
24,3,1,0,0,-0.161
25,3,1,0,0,0.5309
26,3,1,0,0,0.3905
27,3,1,0,0,0.5857
28,3,1,0,0,0.6797
29,3,1,0,0,0.6027
30,3,1,0,0,1.2262
31,3,1,0,0,1.6676
32,3,1,0,0,0.276
33,3,1,0,0,0.5177
34,3,1,0,0,1.0909
35,3,1,0,0,0.3763
36,3,1,0,0,0.4752
37,3,1,0,0,1.015
38,3,1,0,0,1.1609
39,3,1,0,0,0.3225
40,3,1,0,0,0.8341
41,3,1,0,0,-0.7371
42,3,1,0,0,0.5498
43,3,1,0,0,-0.5037
44,3,1,0,0,0.5308
45,3,1,0,0,1.038
46,3,1,0,0,0.3369
47,3,1,0,0,0.7863
48,3,1,0,0,0.173
49,3,1,0,0,0.5859
50,3,1,0,0,0.4611
51,3,1,0,0,0.8558
52,3,1,0,0,1.0575
53,3,1,0,0,-0.2074
54,3,1,0,0,0.3752
55,3,1,0,0,0.1113
56,3,1,0,0,1.0713
57,3,1,0,0,0.2895
58,3,1,0,0,0.8238
59,3,1,0,0,0.5987
60,3,1,0,0,0.0813
61,3,1,0,0,0.4385
62,3,1,0,0,0.4297
63,3,1,0,0,0.2298
64,3,1,0,0,0.1751
65,3,1,0,0,0.6069
66,3,1,0,0,0.2718
67,3,1,0,0,0.3702
68,3,1,0,0,1.4083
69,3,1,0,0,0.6177
70,3,1,0,0,1.095
71,3,1,0,0,0.6236
72,3,1,0,0,0.052
73,3,1,0,0,0.413
74,3,1,0,0,0.1922
75,3,1,0,0,0.6079
76,3,1,0,0,0.984
77,3,1,0,0,0.6314
78,3,1,0,0,-0.0472
79,3,1,0,0,1.1494
80,3,1,0,0,-0.0163
81,3,1,0,0,0.7064
82,3,1,0,0,0.8991
83,3,1,0,0,1.1212
84,3,1,0,0,-0.4301
85,3,1,0,0,0.0727
86,3,1,0,0,0.1346
87,3,1,0,0,0.4081
88,3,1,0,0,-0.235
89,3,1,0,0,1.064
90,3,1,0,0,1.031
91,3,1,0,0,0.0528
92,3,1,0,0,0.2873
93,3,1,0,0,0.3777
94,3,1,0,0,0.9029
95,3,1,0,0,0.2869
96,3,1,0,0,-0.0963
97,3,1,0,0,0.7449
98,3,1,0,0,0.4284
99,3,1,0,0,1.3369
100,3,0,0,0,-0.1613
101,3,0,0,0,0.1587
102,3,0,0,0,0.2663
103,3,0,0,0,-0.2441
104,3,0,0,0,-0.3106
105,3,0,0,0,0.1649
106,3,0,0,0,0.3271
107,3,0,0,0,-1.1087
108,3,0,0,0,-0.6705
109,3,0,0,0,-1.0986
110,3,0,0,0,-0.0187
111,3,0,0,0,0.384
112,3,0,0,0,-0.0592
113,3,0,0,0,-0.6235
114,3,0,0,0,-0.5842
115,3,0,0,0,-0.1959
116,3,0,0,0,-0.6335
117,3,0,0,0,-0.0038
118,3,0,0,0,-0.0477
119,3,0,0,0,0.8246
120,3,0,0,0,-0.776
121,3,0,0,0,0.1078
122,3,0,0,0,0.1072
123,3,0,0,0,-0.4209
124,3,0,0,0,0.2548
125,3,0,0,0,-0.2228
126,3,0,0,0,0.2078
127,3,0,0,0,-0.448
128,3,0,0,0,-1.0929
129,3,0,0,0,1.0384
130,3,0,0,0,-0.1957
131,3,0,0,0,0.0932
132,3,0,0,0,0.2497
133,3,0,0,0,0.3004
134,3,0,0,0,0.389
135,3,0,0,0,0.1075
136,3,0,0,0,0.2926
137,3,0,0,0,-0.169
138,3,0,0,0,0.0918
139,3,0,0,0,-0.0025
140,3,0,0,0,-0.4049
141,3,0,0,0,0.4116
142,3,0,0,0,0.2393
143,3,0,0,0,0.0959
144,3,0,0,0,0.1098
145,3,0,0,0,-1.1353
146,3,0,0,0,0.6257
147,3,0,0,0,-0.0879
148,3,0,0,0,-0.0057
149,3,0,0,0,0.6973
150,3,0,0,0,-0.1599
151,3,0,0,0,0.6262
152,3,0,0,0,-0.646
153,3,0,0,0,0.1441
154,3,0,0,0,-0.0978
155,3,0,0,0,-0.9771
156,3,0,0,0,-0.0116
157,3,0,0,0,0.0256
158,3,0,0,0,-0.1323
159,3,0,0,0,0.1222
160,3,0,0,0,-1.0461
161,3,0,0,0,-0.7386
162,3,0,0,0,0.682
163,3,0,0,0,-0.0664
164,3,0,0,0,0.5585
165,3,0,0,0,-0.3499
166,3,0,0,0,-0.2052
167,3,0,0,0,0.3889
168,3,0,0,0,0.0767
169,3,0,0,0,0.8312
170,3,0,0,0,0.2364
171,3,0,0,0,0.3662
172,3,0,0,0,-0.5211
173,3,0,0,0,0.0007
174,3,0,0,0,0.57
175,3,0,0,0,-0.2703
176,3,0,0,0,0.3725
177,3,0,0,0,-0.8063
178,3,0,0,0,-0.0983
179,3,0,0,0,0.1187
180,3,0,0,0,-0.4483
181,3,0,0,0,-0.1524
182,3,0,0,0,0.0266
183,3,0,0,0,-0.4714
184,3,0,0,0,0.4704
185,3,0,0,0,0.01
186,3,0,0,0,0.1799
187,3,0,0,0,0.0335
188,3,0,0,0,-0.4566
189,3,0,0,0,-0.1743
190,3,0,0,0,-0.3148
191,3,0,0,0,-0.29
192,3,0,0,0,0.8392
193,3,0,0,0,-0.4491
194,3,0,0,0,-0.6366
195,3,0,0,0,-0.1979
196,3,0,0,0,0.9879
197,3,0,0,0,-0.2558
198,3,0,0,0,-0.0589
199,3,0,0,0,0.1047
0,4,1,1,1,0.9375
1,4,1,1,1,1.2662
2,4,1,1,1,1.1976
3,4,1,1,1,0.3917
4,4,1,1,1,0.4703
5,4,1,1,1,-0.4401
6,4,1,1,1,0.9766
7,4,1,1,1,0.4618
8,4,1,1,1,0.2675
9,4,1,1,1,-0.1122
10,4,1,1,1,0.6219
11,4,1,1,1,-0.4671
12,4,1,1,1,0.6626
13,4,1,1,1,-0.0653
14,4,1,1,1,-0.0756
15,4,1,1,1,0.5682
16,4,1,1,1,0.316
17,4,1,1,1,0.8983
18,4,1,1,1,1.1484
19,4,1,1,1,-0.0217
20,4,1,1,1,1.3448
21,4,1,1,1,-0.0559
22,4,1,1,1,1.0215
23,4,1,1,1,0.2978
24,4,1,1,1,-0.0583
25,4,1,1,1,0.83
26,4,1,1,1,0.5492
27,4,1,1,1,1.0779
28,4,1,1,1,0.3548
29,4,1,1,1,0.8783
30,4,1,1,1,0.6592
31,4,1,1,1,0.9903
32,4,1,1,1,0.4298
33,4,1,1,1,0.4283
34,4,1,1,1,1.0014
35,4,1,1,1,0.2503
36,4,1,1,1,0.9975
37,4,1,1,1,0.0089
38,4,1,1,1,1.212
39,4,1,1,1,1.1199
40,4,1,1,1,0.69
41,4,1,1,1,0.3182
42,4,1,1,1,0.9787
43,4,1,1,1,-0.9796
44,4,1,1,1,0.0047
45,4,1,1,1,0.8358
46,4,1,1,1,-1.0025
47,4,1,1,1,0.2874
48,4,1,1,1,1.2623
49,4,1,1,1,0.8008
50,4,1,1,1,0.409
51,4,1,1,1,0.7606
52,4,1,1,1,0.3463
53,4,1,1,1,0.7418
54,4,1,1,1,0.4544
55,4,1,1,1,0.5045
56,4,1,1,1,0.7994
57,4,1,1,1,0.8396
58,4,1,1,1,1.5761
59,4,1,1,1,0.7896
60,4,1,1,1,0.4086
61,4,1,1,1,0.5234
62,4,1,1,1,1.4002
63,4,1,1,1,0.6415
64,4,1,1,1,0.848
65,4,1,1,1,0.4229
66,4,1,1,1,0.5583
67,4,1,1,1,0.3007
68,4,1,1,1,1.3624
69,4,1,1,1,1.2431
70,4,1,1,1,1.3723
71,4,1,1,1,1.0351
72,4,1,1,1,-0.4411
73,4,1,1,1,0.767
74,4,1,1,1,1.1008
75,4,1,1,1,0.0256
76,4,1,1,1,1.1749
77,4,1,1,1,1.0394
78,4,1,1,1,0.5748
79,4,1,1,1,1.8878
80,4,1,1,1,-0.0275
81,4,1,1,1,0.0199
82,4,1,1,1,1.4144
83,4,1,1,1,0.0845
84,4,1,1,1,0.0028
85,4,1,1,1,0.6869
86,4,1,1,1,0.8455
87,4,1,1,1,1.2577
88,4,1,1,1,0.551
89,4,1,1,1,0.7044
90,4,1,1,1,1.5687
91,4,1,1,1,1.905
92,4,1,1,1,0.7685
93,4,1,1,1,0.7065
94,4,1,1,1,-0.2263
95,4,1,1,1,0.3761
96,4,1,1,1,0.397
97,4,1,1,1,0.2626
98,4,1,1,1,0.5583
99,4,1,1,1,1.2826
100,4,0,1,0,0.948
101,4,0,1,0,0.1568
102,4,0,1,0,-0.2499
103,4,0,1,0,0.8994
104,4,0,1,0,0.367
105,4,0,1,0,-0.4223
106,4,0,1,0,0.7822
107,4,0,1,0,0.2658
108,4,0,1,0,-0.7895
109,4,0,1,0,-0.0138
110,4,0,1,0,0.099
111,4,0,1,0,1.1826
112,4,0,1,0,0.1994
113,4,0,1,0,0.1202
114,4,0,1,0,0.5459
115,4,0,1,0,0.2079
116,4,0,1,0,0.2522
117,4,0,1,0,-0.0956
118,4,0,1,0,-0.422
119,4,0,1,0,0.6189
120,4,0,1,0,-0.267
121,4,0,1,0,0.4306
122,4,0,1,0,0.6261
123,4,0,1,0,0.3311
124,4,0,1,0,1.34
125,4,0,1,0,0.2071
126,4,0,1,0,1.1025
127,4,0,1,0,0.7923
128,4,0,1,0,0.4329
129,4,0,1,0,0.4689
130,4,0,1,0,0.0928
131,4,0,1,0,1.0642
132,4,0,1,0,-0.2275
133,4,0,1,0,0.6072
134,4,0,1,0,0.6109
135,4,0,1,0,1.0606
136,4,0,1,0,0.4892
137,4,0,1,0,0.3636
138,4,0,1,0,0.4362
139,4,0,1,0,0.6941
140,4,0,1,0,0.2587
141,4,0,1,0,1.0236
142,4,0,1,0,0.5318
143,4,0,1,0,0.8077
144,4,0,1,0,0.052
145,4,0,1,0,-0.2059
146,4,0,1,0,0.7704
147,4,0,1,0,0.1978
148,4,0,1,0,0.7373
149,4,0,1,0,0.84
150,4,0,1,0,0.9681
151,4,0,1,0,0.2978
152,4,0,1,0,-0.5314
153,4,0,1,0,0.856
154,4,0,1,0,0.6001
155,4,0,1,0,-0.3177
156,4,0,1,0,0.3668
157,4,0,1,0,-0.4056
158,4,0,1,0,0.0113
159,4,0,1,0,0.5221
160,4,0,1,0,0.0011
161,4,0,1,0,0.9119
162,4,0,1,0,-0.2012
163,4,0,1,0,1.0532
164,4,0,1,0,1.2624
165,4,0,1,0,0.8546
166,4,0,1,0,0.2552
167,4,0,1,0,0.0852
168,4,0,1,0,0.26
169,4,0,1,0,0.4297
170,4,0,1,0,0.3313
171,4,0,1,0,0.2941
172,4,0,1,0,-0.1446
173,4,0,1,0,0.0963
174,4,0,1,0,0.5326
175,4,0,1,0,-0.3129
176,4,0,1,0,-0.1923
177,4,0,1,0,-0.2255
178,4,0,1,0,-0.0822
179,4,0,1,0,1.0576
180,4,0,1,0,0.4721
181,4,0,1,0,-0.4834
182,4,0,1,0,0.591
183,4,0,1,0,0.4881
184,4,0,1,0,0.6771
185,4,0,1,0,-0.1338
186,4,0,1,0,1.3121
187,4,0,1,0,0.033
188,4,0,1,0,0.2437
189,4,0,1,0,0.4528
190,4,0,1,0,0.2696
191,4,0,1,0,1.0503
192,4,0,1,0,0.4011
193,4,0,1,0,0.2911
194,4,0,1,0,0.4397
195,4,0,1,0,0.152
196,4,0,1,0,0.6371
197,4,0,1,0,0.155
198,4,0,1,0,-0.2426
199,4,0,1,0,0.4259
0,5,1,1,1,0.9513
1,5,1,1,1,0.0907
2,5,1,1,1,0.9102
3,5,1,1,1,0.2443
4,5,1,1,1,0.9046
5,5,1,1,1,0.1647
6,5,1,1,1,0.4875
7,5,1,1,1,0.8098
8,5,1,1,1,-0.0245
9,5,1,1,1,1.0695
10,5,1,1,1,0.4602
11,5,1,1,1,0.1509
12,5,1,1,1,0.84
13,5,1,1,1,0.0234
14,5,1,1,1,-0.2514
15,5,1,1,1,0.2696
16,5,1,1,1,-0.359
17,5,1,1,1,-0.0014
18,5,1,1,1,0.8592
19,5,1,1,1,0.4974
20,5,1,1,1,0.2437
21,5,1,1,1,0.2827
22,5,1,1,1,0.3616
23,5,1,1,1,1.2057
24,5,1,1,1,0.6763
25,5,1,1,1,0.4159
26,5,1,1,1,0.4017
27,5,1,1,1,0.1694
28,5,1,1,1,-0.0002
29,5,1,1,1,0.8674
30,5,1,1,1,0.6294
31,5,1,1,1,0.8298
32,5,1,1,1,0.3124
33,5,1,1,1,0.378
34,5,1,1,1,0.5988
35,5,1,1,1,0.7827
36,5,1,1,1,0.8795
37,5,1,1,1,0.6552
38,5,1,1,1,1.2656
39,5,1,1,1,0.5424
40,5,1,1,1,0.4082
41,5,1,1,1,-0.1322
42,5,1,1,1,0.8356
43,5,1,1,1,0.4362
44,5,1,1,1,0.2745
45,5,1,1,1,0.5253
46,5,1,1,1,0.246
47,5,1,1,1,0.2234
48,5,1,1,1,1.3455
49,5,1,1,1,0.4742
50,5,1,1,1,-0.0085
51,5,1,1,1,0.341
52,5,1,1,1,0.0494
53,5,1,1,1,1.0443
54,5,1,1,1,0.4997
55,5,1,1,1,0.5203
56,5,1,1,1,1.2818
57,5,1,1,1,0.0379
58,5,1,1,1,1.0449
59,5,1,1,1,0.3474
60,5,1,1,1,-0.0498
61,5,1,1,1,1.006
62,5,1,1,1,0.8711
63,5,1,1,1,0.4759
64,5,1,1,1,0.7308
65,5,1,1,1,0.78
66,5,1,1,1,0.923
67,5,1,1,1,0.263
68,5,1,1,1,0.9719
69,5,1,1,1,0.9582
70,5,1,1,1,0.9123
71,5,1,1,1,0.9354
72,5,1,1,1,1.2131
73,5,1,1,1,0.9337
74,5,1,1,1,0.6973
75,5,1,1,1,0.2502
76,5,1,1,1,0.8014
77,5,1,1,1,0.3483
78,5,1,1,1,0.6127
79,5,1,1,1,1.0585
80,5,1,1,1,0.427
81,5,1,1,1,0.33
82,5,1,1,1,0.7752
83,5,1,1,1,0.4909
84,5,1,1,1,0.3713
85,5,1,1,1,1.0495
86,5,1,1,1,0.0286
87,5,1,1,1,1.3169
88,5,1,1,1,0.1079
89,5,1,1,1,1.0529
90,5,1,1,1,1.0059
91,5,1,1,1,0.921
92,5,1,1,1,0.3248
93,5,1,1,1,0.738
94,5,1,1,1,0.5354
95,5,1,1,1,0.2815
96,5,1,1,1,0.4534
97,5,1,1,1,0.3698
98,5,1,1,1,0.3592
99,5,1,1,1,0.3955
100,5,0,1,0,0.894
101,5,0,1,0,-0.0191
102,5,0,1,0,0.46
103,5,0,1,0,0.4903
104,5,0,1,0,-0.1722
105,5,0,1,0,0.476
106,5,0,1,0,-0.0682
107,5,0,1,0,0.1068
108,5,0,1,0,-0.022
109,5,0,1,0,0.3194
110,5,0,1,0,-0.3745
111,5,0,1,0,0.9377
112,5,0,1,0,0.7764
113,5,0,1,0,0.1302
114,5,0,1,0,0.0122
115,5,0,1,0,0.5771
116,5,0,1,0,0.2273
117,5,0,1,0,-0.6246
