series_id,time_offset,observation,reference_series,sensitivity_coefficient
6,6,0.058377,0.010157,0.9559
6,7,0.007975,-0.004558,0.9559
6,8,0.024083,0.005948,0.9559
6,9,0.017872,0.002943,0.9559
6,10,0.028835,0.01004,0.9559
7,-10,0.00335,-0.013863,0.9066
7,-9,0.009496,0.013151,0.9066
7,-8,-0.010399,-0.007295,0.9066
7,-7,-0.004932,-0.00476,0.9066
7,-6,-0.016437,-0.002817,0.9066
7,-5,0.007042,0.011614,0.9066
7,-4,0.019072,0.019617,0.9066
7,-3,-0.007905,-0.003748,0.9066
7,-2,-0.004925,-0.003373,0.9066
7,-1,-0.014802,0.00254,0.9066
7,0,0.03244,-0.009914,0.9066
7,1,0.011019,0.005427,0.9066
7,2,0.04734,0.005526,0.9066
7,3,0.007474,0.002824,0.9066
7,4,0.01717,-0.013071,0.9066
7,5,0.038986,0.019124,0.9066
7,6,0.025826,0.006355,0.9066
7,7,0.04603,0.017299,0.9066
7,8,0.00677,-0.011826,0.9066
7,9,0.023616,-0.008663,0.9066
7,10,0.016256,-0.006663,0.9066
8,-10,-0.002702,0.002065,0.9583
8,-9,0.009232,-0.000192,0.9583
8,-8,-0.01911,-0.021682,0.9583
8,-7,-0.001271,-0.003462,0.9583
8,-6,-0.005164,-0.001734,0.9583
8,-5,-0.00572,0.003256,0.9583
8,-4,0.00412,0.019971,0.9583
8,-3,-0.005126,0.014691,0.9583
8,-2,0.001837,-0.002336,0.9583
8,-1,-0.024264,-0.009028,0.9583
8,0,0.040446,-0.002509,0.9583
8,1,0.058908,0.00112,0.9583
8,2,0.028253,0.005947,0.9583
8,3,-0.019379,-0.026641,0.9583
8,4,0.003684,-0.002354,0.9583
8,5,0.031205,-0.001626,0.9583
8,6,0.022827,-0.002626,0.9583
8,7,0.049447,0.019876,0.9583
8,8,0.013466,-0.001078,0.9583
8,9,0.022492,0.000268,0.9583
8,10,0.055507,0.018317,0.9583
9,-10,-0.005012,0.012759,0.7673
9,-9,-0.010684,0.002796,0.7673
9,-8,-0.00231,-0.004096,0.7673
9,-7,-0.028838,-0.009272,0.7673
9,-6,-0.017222,0.010137,0.7673
9,-5,0.001172,0.017201,0.7673
9,-4,0.014162,0.005965,0.7673
9,-3,-0.001143,-0.010756,0.7673
9,-2,0.011225,0.002016,0.7673
9,-1,0.021925,0.012396,0.7673
9,0,0.021735,-0.008384,0.7673
9,1,0.015478,-0.00794,0.7673
9,2,0.043259,0.00518,0.7673
9,3,0.039222,0.00612,0.7673
9,4,0.026999,0.004706,0.7673
9,5,0.050827,0.013811,0.7673
9,6,0.047171,9e-05,0.7673
9,7,0.028279,-0.004852,0.7673
9,8,0.019034,0.009249,0.7673
9,9,0.038661,0.022527,0.7673
9,10,0.027268,-0.004225,0.7673
10,-10,0.01261,0.015292,0.8326
10,-9,-0.019239,0.003601,0.8326
10,-8,-0.0092,-0.010408,0.8326
10,-7,0.003373,0.003879,0.8326
10,-6,0.004599,0.005543,0.8326
10,-5,0.035141,-0.00204,0.8326
10,-4,0.014081,-0.002332,0.8326
10,-3,-0.007937,-0.012757,0.8326
10,-2,0.025169,-0.006445,0.8326
10,-1,-0.004021,-0.005276,0.8326
10,0,0.010974,-0.007935,0.8326
10,1,0.035889,-0.000462,0.8326
10,2,0.031206,0.010876,0.8326
10,3,0.045401,-0.005658,0.8326
10,4,0.043095,0.016239,0.8326
10,5,0.060007,0.004957,0.8326
10,6,0.059423,0.026788,0.8326
10,7,0.039351,0.007833,0.8326
10,8,0.023959,-0.014501,0.8326
10,9,0.031205,0.014012,0.8326
10,10,0.024507,-0.018245,0.8326
11,-10,-0.050916,-0.016046,1.2028
11,-9,0.013582,0.010874,1.2028
11,-8,0.034548,0.020867,1.2028
11,-7,0.013925,0.020914,1.2028
11,-6,-0.015964,0.003924,1.2028
11,-5,0.016972,-0.002473,1.2028
11,-4,-0.005221,-0.000105,1.2028
11,-3,0.000676,7.8e-05,1.2028
11,-2,0.020527,0.001748,1.2028
11,-1,-0.012985,-0.00691,1.2028
11,0,0.016414,0.001279,1.2028
11,1,0.034912,-0.004167,1.2028
11,2,0.060483,-0.007941,1.2028
11,3,0.051128,0.016666,1.2028
11,4,0.047271,0.006056,1.2028
11,5,0.036956,0.0059,1.2028
11,6,0.051114,0.027819,1.2028
11,7,0.025224,-0.00357,1.2028
11,8,0.066724,0.00675,1.2028
11,9,0.037447,0.000284,1.2028
11,10,0.032187,0.004156,1.2028
12,-10,0.005448,0.010186,0.9244
12,-9,-0.00944,-0.005107,0.9244
12,-8,0.020235,0.00329,0.9244
12,-7,0.022712,0.021267,0.9244
12,-6,0.027323,0.018933,0.9244
12,-5,-0.003689,-0.006384,0.9244
12,-4,0.020516,0.007993,0.9244
12,-3,-0.009069,-0.004496,0.9244
12,-2,-0.005357,-0.003052,0.9244
12,-1,0.03185,0.003354,0.9244
12,0,0.002219,-0.003912,0.9244
12,1,0.027207,-0.016739,0.9244
12,2,0.029711,-0.005151,0.9244
12,3,0.021942,-0.006776,0.9244
12,4,0.017399,-0.002951,0.9244
12,5,0.061783,0.012664,0.9244
12,6,0.067278,0.006698,0.9244
12,7,0.01538,-0.012856,0.9244
12,8,0.038119,-0.003192,0.9244
12,9,0.029064,-0.012306,0.9244
12,10,0.028585,-0.01413,0.9244
13,-10,0.012614,-0.003372,1.2182
13,-9,-0.005226,0.014219,1.2182
13,-8,0.013626,0.004066,1.2182
13,-7,0.020662,0.000207,1.2182
13,-6,-0.013653,-0.005169,1.2182
13,-5,-0.005113,-0.006292,1.2182
13,-4,0.009046,-0.002386,1.2182
13,-3,-0.007487,-0.003175,1.2182
13,-2,-0.009348,0.002829,1.2182
13,-1,0.023346,0.010995,1.2182
13,0,0.023332,0.007364,1.2182
13,1,0.021745,0.016292,1.2182
13,2,0.04182,0.008242,1.2182
13,3,0.035622,0.00752,1.2182
13,4,0.042261,0.001697,1.2182
13,5,0.033966,0.000845,1.2182
13,6,0.066685,0.003337,1.2182
13,7,0.030744,-0.015115,1.2182
13,8,0.041204,0.005389,1.2182
13,9,0.032557,-0.011857,1.2182
13,10,0.039042,-0.010473,1.2182
14,-10,-0.01727,-0.006235,0.9034
14,-9,-0.008909,-0.000125,0.9034
14,-8,0.02625,-0.001526,0.9034
14,-7,0.000694,-0.0047,0.9034
14,-6,0.021036,0.01675,0.9034
14,-5,0.021596,0.012091,0.9034
14,-4,0.011093,0.010822,0.9034
14,-3,0.035449,0.006647,0.9034
14,-2,0.006354,-0.00248,0.9034
14,-1,0.012485,-0.00596,0.9034
14,0,0.013521,-0.01588,0.9034
14,1,0.039851,0.010883,0.9034
14,2,0.005302,-0.017092,0.9034
14,3,0.050451,-0.00603,0.9034
14,4,0.05355,0.008712,0.9034
14,5,0.021935,-0.011512,0.9034
14,6,0.060487,0.016357,0.9034
14,7,0.040182,-0.004286,0.9034
14,8,0.008519,-0.012051,0.9034
14,9,0.014281,-0.018041,0.9034
14,10,0.024243,0.007124,0.9034
15,-10,-0.021598,-0.005125,1.1407
15,-9,0.004631,0.0132,1.1407
15,-8,-0.009884,-0.001706,1.1407
15,-7,0.041791,0.003939,1.1407
15,-6,0.029341,0.02865,1.1407
15,-5,0.020054,0.004969,1.1407
15,-4,0.024749,0.01336,1.1407
15,-3,0.019705,0.011871,1.1407
15,-2,0.010219,-0.005482,1.1407
15,-1,0.007518,0.002202,1.1407
15,0,0.003938,-0.012728,1.1407
15,1,0.034464,-0.00302,1.1407
15,2,0.063113,0.018784,1.1407
15,3,0.014035,-0.001,1.1407
15,4,0.049947,0.013299,1.1407
15,5,0.010058,-0.031182,1.1407
15,6,0.002949,0.004559,1.1407
15,7,0.039288,0.007041,1.1407
15,8,0.046488,-0.012342,1.1407
15,9,0.028644,0.005202,1.1407
15,10,0.01908,-0.007025,1.1407
16,-10,-0.006934,-0.001595,1.3189
16,-9,-0.002044,0.002378,1.3189
16,-8,0.021606,-0.000366,1.3189
16,-7,-0.006606,-0.004047,1.3189
16,-6,0.007529,-0.007336,1.3189
16,-5,-0.033719,-0.016595,1.3189
16,-4,0.00818,0.007438,1.3189
16,-3,0.009768,0.009128,1.3189
16,-2,-0.009677,-0.006421,1.3189
16,-1,-0.0284,-0.012617,1.3189
16,0,0.039176,0.009426,1.3189
16,1,0.032493,-2e-06,1.3189
16,2,-0.013045,-0.015384,1.3189
16,3,0.029899,0.004116,1.3189
16,4,0.037348,-0.001902,1.3189
16,5,0.010194,-0.009046,1.3189
16,6,0.03142,-0.003226,1.3189
16,7,0.016789,-0.003295,1.3189
16,8,0.053957,0.017236,1.3189
16,9,0.012517,0.006847,1.3189
16,10,0.022819,-0.012581,1.3189
17,-10,0.005252,-0.009204,0.9752
17,-9,0.00531,0.006844,0.9752
17,-8,-0.002271,0.002758,0.9752
17,-7,-0.014545,-0.006539,0.9752
17,-6,0.001442,0.007944,0.9752
17,-5,-0.005977,0.000874,0.9752
17,-4,-0.000682,0.009697,0.9752
17,-3,0.006197,0.015571,0.9752
17,-2,0.024376,-0.005423,0.9752
17,-1,-0.011055,-0.010365,0.9752
17,0,0.01662,0.010417,0.9752
17,1,0.009339,0.002882,0.9752
17,2,0.060802,0.000666,0.9752
17,3,0.005845,-0.023211,0.9752
17,4,0.010362,-0.004248,0.9752
17,5,0.031471,-0.015,0.9752
17,6,0.003952,0.002278,0.9752
17,7,0.012492,-0.009115,0.9752
17,8,0.015898,-0.015413,0.9752
17,9,0.036007,0.002851,0.9752
17,10,0.0355,0.020507,0.9752
18,-10,0.020871,0.008846,1.1554
18,-9,0.008433,-0.011007,1.1554
18,-8,0.002137,-0.00878,1.1554
18,-7,0.014958,0.008236,1.1554
18,-6,-0.00865,-0.002994,1.1554
18,-5,0.013275,0.005113,1.1554
18,-4,0.018667,0.007396,1.1554
18,-3,0.024976,0.003724,1.1554
18,-2,-0.006478,-0.005702,1.1554
18,-1,0.030024,-0.005282,1.1554
18,0,0.053851,0.007943,1.1554
18,1,0.03413,0.004764,1.1554
18,2,0.07891,0.027008,1.1554
18,3,0.022033,-0.002907,1.1554
18,4,0.024272,0.00252,1.1554
18,5,0.003007,-0.003176,1.1554
18,6,0.031797,-0.023654,1.1554
18,7,0.01941,-0.004763,1.1554
18,8,0.041057,0.00099,1.1554
18,9,0.054221,0.008059,1.1554
18,10,0.032442,0.006049,1.1554
19,-10,-0.015302,0.010616,0.7511
19,-9,-0.003552,0.013314,0.7511
19,-8,-0.03033,-0.0142,0.7511
19,-7,0.035859,0.002329,0.7511
19,-6,-0.003111,-0.001661,0.7511
19,-5,-0.002819,0.007984,0.7511
19,-4,-0.006305,-0.001196,0.7511
19,-3,0.015957,0.019973,0.7511
19,-2,-0.005014,0.007786,0.7511
19,-1,0.001451,-0.01109,0.7511
19,0,0.047397,0.002828,0.7511
19,1,0.022,-0.008568,0.7511
19,2,0.012954,-0.012583,0.7511
19,3,0.014926,-0.014154,0.7511
19,4,0.026997,0.013378,0.7511
19,5,0.021002,-0.008407,0.7511
19,6,0.040215,-0.001541,0.7511
19,7,-0.017267,-0.01269,0.7511
19,8,0.055884,0.000935,0.7511
19,9,0.03453,-0.001639,0.7511
19,10,0.040632,-0.000495,0.7511
20,-10,0.039531,0.016682,1.3454
20,-9,-0.018962,-0.006617,1.3454
20,-8,-0.024547,-0.00566,1.3454
20,-7,-0.008923,-0.005223,1.3454
20,-6,-0.002404,-0.007434,1.3454
20,-5,-0.039885,-0.016436,1.3454
20,-4,0.037712,0.006891,1.3454
20,-3,-0.008781,0.002829,1.3454
20,-2,-0.020275,-0.010831,1.3454
20,-1,0.025084,0.012966,1.3454
20,0,0.019122,-0.01207,1.3454
20,1,0.067345,0.014647,1.3454
20,2,0.060235,0.013606,1.3454
20,3,0.000968,-0.012522,1.3454
20,4,0.048633,0.017695,1.3454
20,5,0.013909,-0.018665,1.3454
20,6,0.043413,0.010921,1.3454
20,7,0.025304,0.005798,1.3454
20,8,-0.00305,-0.004343,1.3454
20,9,0.037437,-0.010435,1.3454
20,10,-0.020078,-0.032848,1.3454
21,-10,-0.038837,-0.021033,1.3302
21,-9,-0.000755,-0.005584,1.3302
21,-8,-0.023975,0.000203,1.3302
21,-7,-0.015174,-0.003088,1.3302
21,-6,0.003467,0.004935,1.3302
21,-5,0.014295,0.017786,1.3302
21,-4,-0.014542,-0.005379,1.3302
21,-3,0.011053,-0.00163,1.3302
21,-2,-0.010821,-0.004122,1.3302
21,-1,-0.008452,0.00387,1.3302
21,0,0.033714,0.006607,1.3302
21,1,-0.008603,-0.008728,1.3302
21,2,0.013234,-0.010721,1.3302
21,3,0.025502,-0.000624,1.3302
21,4,0.008131,-0.014499,1.3302
21,5,-0.008714,-0.01523,1.3302
21,6,0.043401,0.011151,1.3302
21,7,0.057611,0.00452,1.3302
21,8,0.043734,-0.000594,1.3302
21,9,0.024443,0.003851,1.3302
21,10,0.016882,-0.001469,1.3302
22,-10,-0.025177,-0.013701,0.9092
22,-9,-0.015043,-0.003608,0.9092
22,-8,0.003748,-0.002377,0.9092
22,-7,0.004543,0.012828,0.9092
22,-6,0.000991,-0.005556,0.9092
22,-5,-0.023431,-0.000553,0.9092
22,-4,-0.012692,-0.008668,0.9092
22,-3,0.024081,0.007716,0.9092
22,-2,-0.020864,-0.010681,0.9092
22,-1,0.001232,0.008548,0.9092
22,0,0.030683,0.003485,0.9092
22,1,0.024355,0.000223,0.9092
22,2,0.017149,0.011065,0.9092
22,3,0.042016,-0.00407,0.9092
22,4,0.026574,-0.002239,0.9092
22,5,0.045745,0.009416,0.9092
22,6,0.055673,0.008259,0.9092
22,7,0.010017,-0.014642,0.9092
22,8,0.027317,-0.008463,0.9092
22,9,0.001833,0.010143,0.9092
22,10,-0.015641,-0.016102,0.9092
23,-10,-0.004465,0.015694,1.0465
23,-9,0.031003,0.023388,1.0465
23,-8,0.014627,0.005039,1.0465
23,-7,-0.025691,-0.014738,1.0465
23,-6,-0.003115,-0.010846,1.0465
23,-5,-0.014891,-0.009721,1.0465
23,-4,0.012205,-0.007353,1.0465
23,-3,-0.025158,-0.006791,1.0465
23,-2,0.001808,0.004104,1.0465
23,-1,0.01701,0.013328,1.0465
23,0,0.043761,0.00203,1.0465
23,1,0.044426,0.003898,1.0465
23,2,0.030227,0.006382,1.0465
23,3,0.012514,-0.012709,1.0465
23,4,-0.004314,-0.020763,1.0465
23,5,0.043079,-0.004646,1.0465
23,6,0.052474,-0.002209,1.0465
23,7,0.008244,0.004022,1.0465
23,8,0.05542,0.010784,1.0465
23,9,0.021114,-0.017457,1.0465
23,10,0.010759,0.013764,1.0465
24,-10,0.019822,-0.002433,0.7574
24,-9,0.018751,0.008872,0.7574
24,-8,-0.004243,0.011141,0.7574
24,-7,0.026049,-0.00363,0.7574
24,-6,0.012967,-0.004034,0.7574
24,-5,-0.013783,-0.002508,0.7574
24,-4,3.1e-05,-0.010399,0.7574
24,-3,0.016432,0.012514,0.7574
24,-2,-0.016077,0.002019,0.7574
24,-1,0.001942,-0.000511,0.7574
24,0,0.02908,-0.009318,0.7574
24,1,0.018131,-0.007407,0.7574
24,2,0.059089,0.007221,0.7574
24,3,0.038586,0.014607,0.7574
24,4,0.042964,0.004989,0.7574
24,5,0.035981,0.005796,0.7574
24,6,0.029957,0.012485,0.7574
24,7,0.026019,-0.011878,0.7574
24,8,0.05576,-0.003576,0.7574
24,9,0.041356,-0.005112,0.7574
24,10,0.011978,0.00428,0.7574
25,-10,0.007372,0.023579,0.8931
25,-9,-0.043213,-0.009671,0.8931
25,-8,0.001821,-0.008101,0.8931
25,-7,-0.003722,-0.010756,0.8931
25,-6,-0.01456,0.00214,0.8931
25,-5,-0.017415,-0.00163,0.8931
25,-4,-0.021887,0.00815,0.8931
25,-3,-0.006475,0.006931,0.8931
25,-2,0.005799,0.000726,0.8931
25,-1,0.029957,0.000971,0.8931
25,0,0.003511,-0.004618,0.8931
25,1,0.052747,0.021288,0.8931
25,2,0.062801,0.001102,0.8931
25,3,0.014947,-0.013485,0.8931
25,4,0.016599,-0.011234,0.8931
25,5,0.016547,-0.014676,0.8931
25,6,0.027661,-0.000167,0.8931
25,7,0.019318,-0.023012,0.8931
25,8,0.065465,-0.002613,0.8931
25,9,0.014409,-0.004991,0.8931
25,10,0.011117,0.001343,0.8931
26,-10,0.001985,-0.00851,1.042
26,-9,0.004422,0.002418,1.042
26,-8,-0.000276,-0.013298,1.042
26,-7,-0.037298,-0.010013,1.042
26,-6,-4.7e-05,0.003997,1.042
26,-5,0.006868,-0.002092,1.042
26,-4,-0.030246,-0.002897,1.042
26,-3,0.000102,-0.003097,1.042
26,-2,-0.001505,0.002082,1.042
26,-1,0.049342,0.02441,1.042
26,0,-0.00373,-0.011708,1.042
26,1,0.059122,0.01356,1.042
26,2,0.038078,0.015095,1.042
26,3,0.000978,-0.001304,1.042
26,4,0.021242,0.001739,1.042
26,5,0.035045,-0.007506,1.042
26,6,0.040071,-0.001259,1.042
26,7,0.036422,-0.000779,1.042
26,8,0.000842,-0.012825,1.042
26,9,0.059435,0.004834,1.042
26,10,0.034414,0.004963,1.042
27,-10,-0.006617,-0.007666,0.8482
27,-9,-0.015796,0.004028,0.8482
27,-8,-0.024733,0.001591,0.8482
27,-7,-0.004862,-0.002705,0.8482
27,-6,-0.029607,-2.2e-05,0.8482
27,-5,0.013998,0.001305,0.8482
27,-4,0.033773,0.014381,0.8482
27,-3,0.03743,0.000554,0.8482
27,-2,-0.017336,-0.007301,0.8482
27,-1,0.012598,0.000481,0.8482
27,0,-3.2e-05,0.006733,0.8482
27,1,0.033366,-0.009343,0.8482
27,2,0.020568,-0.008586,0.8482
27,3,0.040337,0.003891,0.8482
27,4,0.056403,0.008907,0.8482
27,5,0.01699,0.006626,0.8482
27,6,0.051237,0.006164,0.8482
27,7,0.053229,0.004835,0.8482
27,8,0.030146,0.002676,0.8482
27,9,0.053367,-0.00817,0.8482
27,10,0.021099,-0.010153,0.8482
28,-10,0.012703,0.009182,0.7136
28,-9,-0.00879,0.00274,0.7136
28,-8,-0.001016,0.005934,0.7136
28,-7,0.023855,0.00511,0.7136
28,-6,-0.003527,-0.024136,0.7136
28,-5,0.041631,0.024035,0.7136
28,-4,0.022748,0.00803,0.7136
28,-3,-0.003578,-0.008196,0.7136
28,-2,-0.009198,-0.0012,0.7136
28,-1,0.00297,0.010183,0.7136
28,0,0.022224,-0.018243,0.7136
28,1,0.039079,2.3e-05,0.7136
28,2,0.000114,-0.003797,0.7136
28,3,0.008197,-0.009444,0.7136
28,4,0.013106,-0.009976,0.7136
28,5,0.013351,0.007572,0.7136
28,6,0.016136,0.00913,0.7136
28,7,0.025626,-0.003511,0.7136
28,8,0.036069,-0.002697,0.7136
28,9,0.025753,-0.000784,0.7136
28,10,0.017932,-0.023464,0.7136
29,-10,-0.0063,0.006905,0.9485
29,-9,0.016924,0.010154,0.9485
29,-8,-0.010171,-0.003366,0.9485
29,-7,0.006528,0.006753,0.9485
29,-6,-0.034808,-0.012014,0.9485
29,-5,-0.006074,0.006182,0.9485
29,-4,0.008949,0.000653,0.9485
29,-3,-0.026826,-0.011725,0.9485
29,-2,0.009,0.016526,0.9485
29,-1,0.047067,0.01049,0.9485
29,0,0.019131,0.002692,0.9485
29,1,0.028166,0.00157,0.9485
29,2,0.041186,0.000971,0.9485
29,3,0.007609,0.008616,0.9485
29,4,0.045184,0.0122,0.9485
29,5,0.035364,-0.005436,0.9485
29,6,0.004771,-0.010205,0.9485
29,7,0.040843,0.01089,0.9485
29,8,0.034371,0.015977,0.9485
29,9,0.038367,0.003213,0.9485
29,10,0.042954,0.004359,0.9485
30,-10,-0.007725,-0.019116,1.0832
30,-9,-0.043875,-0.023438,1.0832
30,-8,0.006259,-0.006747,1.0832
30,-7,0.026061,-0.001922,1.0832
30,-6,-0.031172,-0.013568,1.0832
30,-5,-0.041234,-0.022204,1.0832
30,-4,0.015466,-0.006026,1.0832
30,-3,0.015249,0.010758,1.0832
30,-2,0.008444,-0.002812,1.0832
30,-1,0.00443,0.013028,1.0832
30,0,0.017945,-0.005172,1.0832
30,1,0.02972,-0.017045,1.0832
30,2,0.019684,-0.005534,1.0832
30,3,0.038021,0.01486,1.0832
30,4,0.017836,0.012961,1.0832
30,5,0.029744,0.005914,1.0832
30,6,-0.003797,-0.015494,1.0832
30,7,0.017466,0.001704,1.0832
30,8,0.023313,0.00413,1.0832
30,9,0.027349,-0.015894,1.0832
30,10,0.006488,0.003244,1.0832
31,-10,-0.009435,-0.004016,0.916
31,-9,0.017462,0.013704,0.916
31,-8,0.020258,0.014192,0.916
31,-7,-0.008811,0.002648,0.916
31,-6,0.017157,0.001878,0.916
31,-5,0.030187,0.001112,0.916
31,-4,-0.008238,0.010495,0.916
31,-3,0.006055,-0.004549,0.916
31,-2,-0.015336,-0.014969,0.916
31,-1,-0.007535,-0.009026,0.916
31,0,0.037729,-0.008946,0.916
31,1,0.035703,-0.004792,0.916
31,2,0.012146,-0.014635,0.916
31,3,0.036577,-0.012496,0.916
31,4,0.021995,-0.007444,0.916
31,5,0.022424,0.003819,0.916
31,6,0.022186,-0.011703,0.916
31,7,0.032825,-0.019023,0.916
31,8,0.007033,-0.001067,0.916
31,9,0.03664,-0.002346,0.916
31,10,-0.006217,-0.007871,0.916
32,-10,0.009664,0.00263,1.0877
32,-9,0.035238,0.009867,1.0877
32,-8,-0.04808,-0.026634,1.0877
32,-7,0.007069,0.001979,1.0877
32,-6,-0.027492,-0.015188,1.0877
32,-5,0.014508,0.017521,1.0877
32,-4,0.030238,0.002403,1.0877
32,-3,0.013923,0.001242,1.0877
32,-2,0.00226,0.00601,1.0877
32,-1,0.014536,-0.003631,1.0877
32,0,0.015867,0.000219,1.0877
32,1,3.8e-05,0.011123,1.0877
32,2,0.045457,0.016083,1.0877
32,3,0.03242,0.00038,1.0877
32,4,0.048174,0.013607,1.0877
32,5,0.016556,7.3e-05,1.0877
32,6,0.032956,-0.006836,1.0877
32,7,0.058816,0.002527,1.0877
32,8,0.004916,-0.007848,1.0877
