series_id,time_offset,observation,reference_series,sensitivity_coefficient
6,-5,-0.00314,-0.010828,0.8608
6,-4,-0.031929,-0.027789,0.8608
6,-3,0.021954,0.009341,0.8608
6,-2,-0.004166,-0.015821,0.8608
6,-1,-0.014531,-0.011112,0.8608
6,0,0.014935,0.00796,0.8608
6,1,0.039105,0.014569,0.8608
6,2,0.04311,0.004927,0.8608
6,3,0.042682,0.009205,0.8608
6,4,0.000642,-0.006277,0.8608
6,5,0.027654,-0.002523,0.8608
6,6,0.020644,-0.012556,0.8608
6,7,0.023464,0.004045,0.8608
6,8,0.024474,0.000915,0.8608
6,9,0.037966,0.004716,0.8608
6,10,0.050223,0.029014,0.8608
7,-10,-0.025748,-0.01378,0.9058
7,-9,-0.001313,0.007194,0.9058
7,-8,-0.008931,0.004367,0.9058
7,-7,0.015577,0.004854,0.9058
7,-6,0.001247,-0.003722,0.9058
7,-5,-0.024102,-0.004104,0.9058
7,-4,0.009572,0.005837,0.9058
7,-3,0.018074,0.006235,0.9058
7,-2,-0.006515,-0.002188,0.9058
7,-1,0.000964,-0.002549,0.9058
7,0,0.020997,-0.001087,0.9058
7,1,-0.001576,-0.006906,0.9058
7,2,0.018383,-0.008787,0.9058
7,3,0.012574,-0.000129,0.9058
7,4,0.048241,0.006933,0.9058
7,5,-0.000376,-0.004648,0.9058
7,6,0.029158,0.009751,0.9058
7,7,0.033971,-0.001534,0.9058
7,8,0.023943,-0.002325,0.9058
7,9,0.070485,0.001903,0.9058
7,10,0.033201,-0.001043,0.9058
8,-10,0.01119,-0.00166,0.7175
8,-9,0.007531,-0.000657,0.7175
8,-8,-0.016709,-0.00726,0.7175
8,-7,-0.007352,-0.018521,0.7175
8,-6,0.028941,-0.00619,0.7175
8,-5,0.015972,-0.004423,0.7175
8,-4,0.005186,0.011744,0.7175
8,-3,-0.006641,-0.007067,0.7175
8,-2,0.043091,0.011649,0.7175
8,-1,-0.007981,-0.012048,0.7175
8,0,0.012902,-0.005745,0.7175
8,1,0.023369,0.017369,0.7175
8,2,0.014162,-0.015774,0.7175
8,3,0.019073,0.004096,0.7175
8,4,0.020182,-0.006514,0.7175
8,5,0.019306,-0.013199,0.7175
8,6,0.040976,-0.003177,0.7175
8,7,0.022648,0.003484,0.7175
8,8,-0.007989,-0.001997,0.7175
8,9,0.018726,-0.000941,0.7175
8,10,0.02018,0.000814,0.7175
9,-10,-0.035696,-0.008139,1.2847
9,-9,-0.021318,-0.004159,1.2847
9,-8,-0.021234,-0.012679,1.2847
9,-7,0.028765,0.011683,1.2847
9,-6,-0.015803,-0.01252,1.2847
9,-5,0.014323,0.004531,1.2847
9,-4,0.003174,0.016337,1.2847
9,-3,-0.021203,-0.008558,1.2847
9,-2,-0.036005,0.003964,1.2847
9,-1,-0.029557,-0.001987,1.2847
9,0,0.053138,0.000277,1.2847
9,1,0.015298,0.00931,1.2847
9,2,0.003392,-0.003886,1.2847
9,3,0.005721,0.013246,1.2847
9,4,0.006025,-0.004092,1.2847
9,5,0.031922,-0.011432,1.2847
9,6,-0.015918,-0.015362,1.2847
9,7,0.04112,0.016255,1.2847
9,8,0.010482,-0.001455,1.2847
9,9,0.015651,0.000278,1.2847
9,10,-0.008342,-0.007046,1.2847
10,-10,0.005449,-0.004391,0.8766
10,-9,-0.006416,-0.004757,0.8766
10,-8,0.020092,0.017037,0.8766
10,-7,-0.021523,-0.005098,0.8766
10,-6,0.010319,-0.001026,0.8766
10,-5,-0.006157,-0.005601,0.8766
10,-4,-0.011846,-0.005856,0.8766
10,-3,-0.008376,-0.012474,0.8766
10,-2,0.02161,0.001137,0.8766
10,-1,-0.011625,0.000733,0.8766
10,0,0.038305,0.014169,0.8766
10,1,0.021547,0.001535,0.8766
10,2,0.008434,0.00115,0.8766
10,3,0.015967,-0.00123,0.8766
10,4,0.039847,0.003155,0.8766
10,5,0.03611,0.009248,0.8766
10,6,-0.001657,-0.017647,0.8766
10,7,0.020234,-0.018632,0.8766
10,8,0.016711,-0.001616,0.8766
10,9,0.032925,-0.007268,0.8766
10,10,0.019153,0.000606,0.8766
11,-10,0.016157,-0.001757,1.052
11,-9,0.013219,0.012113,1.052
11,-8,-0.004641,-0.008187,1.052
11,-7,0.013782,-0.006361,1.052
11,-6,0.025975,0.0153,1.052
11,-5,-0.020547,-0.01201,1.052
11,-4,-0.01606,-0.002406,1.052
11,-3,-0.001032,-0.003428,1.052
11,-2,0.023536,0.004876,1.052
11,-1,-0.006049,-0.000609,1.052
11,0,0.012345,-0.013271,1.052
11,1,0.012804,-0.004915,1.052
11,2,0.00669,-0.00604,1.052
11,3,0.027413,0.006799,1.052
11,4,0.020382,0.015243,1.052
11,5,0.026482,0.012129,1.052
11,6,0.027561,-0.000927,1.052
11,7,0.047516,0.009892,1.052
11,8,0.028621,0.010092,1.052
11,9,0.049033,0.017757,1.052
11,10,-0.009327,-0.029795,1.052
12,-10,0.008173,0.006263,0.7226
12,-9,0.016632,-0.006863,0.7226
12,-8,-0.030602,-0.012951,0.7226
12,-7,-0.00221,-0.010961,0.7226
12,-6,-0.010556,0.003574,0.7226
12,-5,-0.005388,-0.006052,0.7226
12,-4,0.003233,-0.010785,0.7226
12,-3,0.007629,0.015563,0.7226
12,-2,0.003109,0.003367,0.7226
12,-1,0.037973,0.013576,0.7226
12,0,0.01888,-0.003674,0.7226
12,1,0.032356,0.008485,0.7226
12,2,-0.012743,-0.009214,0.7226
12,3,0.021584,-0.006069,0.7226
12,4,0.002314,-0.004037,0.7226
12,5,0.044252,-0.005899,0.7226
12,6,0.008107,-0.011381,0.7226
12,7,0.046597,-0.005257,0.7226
12,8,-0.001435,-0.01482,0.7226
12,9,0.02399,0.000553,0.7226
12,10,0.044391,0.011133,0.7226
13,-10,-0.009157,-0.001813,1.1002
13,-9,0.01461,0.01008,1.1002
13,-8,0.024298,0.015864,1.1002
13,-7,-0.030895,0.009192,1.1002
13,-6,0.007122,0.000825,1.1002
13,-5,0.028637,0.005183,1.1002
13,-4,-0.011664,0.00614,1.1002
13,-3,0.018229,0.005353,1.1002
13,-2,-0.013124,-0.006127,1.1002
13,-1,0.008501,0.007853,1.1002
13,0,0.036662,0.010941,1.1002
13,1,-0.001263,-0.021809,1.1002
13,2,0.026766,-0.00395,1.1002
13,3,0.012445,0.00427,1.1002
13,4,0.032157,0.002025,1.1002
13,5,0.04148,0.004484,1.1002
13,6,0.008352,-0.010179,1.1002
13,7,0.015131,-0.022235,1.1002
13,8,0.021991,0.001266,1.1002
13,9,0.0284,-0.000981,1.1002
13,10,0.029687,0.010707,1.1002
14,-10,-0.039113,-0.021685,1.3323
14,-9,0.025108,0.004655,1.3323
14,-8,0.000535,0.013891,1.3323
14,-7,0.02961,0.010294,1.3323
14,-6,-0.024001,0.004427,1.3323
14,-5,-0.004734,-0.005071,1.3323
14,-4,-0.034875,-0.002059,1.3323
14,-3,-0.016644,-0.002313,1.3323
14,-2,0.015868,0.006208,1.3323
14,-1,0.002226,0.005531,1.3323
14,0,0.021809,0.000503,1.3323
14,1,0.02697,0.009436,1.3323
14,2,0.027132,-0.007272,1.3323
14,3,0.040723,0.008509,1.3323
14,4,0.075166,0.016093,1.3323
14,5,0.027984,0.012607,1.3323
14,6,0.035524,0.008611,1.3323
14,7,0.004189,-0.005323,1.3323
14,8,0.038638,0.002993,1.3323
14,9,0.051286,0.014093,1.3323
14,10,0.027356,0.006039,1.3323
15,-10,0.012343,0.005953,1.2369
15,-9,0.021957,0.019442,1.2369
15,-8,0.006495,0.012213,1.2369
15,-7,0.041608,0.01727,1.2369
15,-6,0.01378,0.011619,1.2369
15,-5,-0.009437,-0.001922,1.2369
15,-4,-0.006141,-0.009427,1.2369
15,-3,0.001544,-0.002184,1.2369
15,-2,-0.015129,0.001998,1.2369
15,-1,0.013444,0.010913,1.2369
15,0,0.01406,0.008922,1.2369
15,1,0.005542,-0.007339,1.2369
15,2,0.022327,0.002729,1.2369
15,3,0.053271,0.013943,1.2369
15,4,0.05603,-0.007009,1.2369
15,5,0.039195,-0.000548,1.2369
15,6,0.026727,-0.002546,1.2369
15,7,0.010061,0.009799,1.2369
15,8,0.030764,0.017769,1.2369
15,9,0.007481,-0.003191,1.2369
15,10,0.006059,-0.005372,1.2369
16,-10,0.000138,0.001452,0.9991
16,-9,0.037709,0.010461,0.9991
16,-8,0.009828,-0.0153,0.9991
16,-7,-0.019435,6.8e-05,0.9991
16,-6,0.00343,0.004427,0.9991
16,-5,0.011839,0.008905,0.9991
16,-4,-0.001903,0.003868,0.9991
16,-3,0.001913,-0.009984,0.9991
16,-2,0.001852,-0.00495,0.9991
16,-1,0.013509,0.015159,0.9991
16,0,0.029596,0.007301,0.9991
16,1,-0.004017,-0.003347,0.9991
16,2,0.020204,-9.4e-05,0.9991
16,3,-0.016165,-0.008408,0.9991
16,4,0.033154,-0.016402,0.9991
16,5,0.001896,0.000678,0.9991
16,6,0.017197,-0.005721,0.9991
16,7,0.024047,0.004788,0.9991
16,8,0.07428,0.020512,0.9991
16,9,0.021394,0.00413,0.9991
16,10,0.00695,0.004126,0.9991
17,-10,-0.018341,-0.01177,0.8283
17,-9,-0.019808,0.006035,0.8283
17,-8,-0.013968,-0.008635,0.8283
17,-7,0.034213,0.010052,0.8283
17,-6,-0.043846,0.004087,0.8283
17,-5,0.043605,-0.010868,0.8283
17,-4,-0.037372,0.001874,0.8283
17,-3,3.3e-05,0.024028,0.8283
17,-2,-0.012024,0.006035,0.8283
17,-1,-0.002593,0.022322,0.8283
17,0,0.033307,-0.005553,0.8283
17,1,0.025134,-0.005231,0.8283
17,2,0.031957,0.008607,0.8283
17,3,0.001412,-0.010811,0.8283
17,4,0.028055,-0.003534,0.8283
17,5,0.03222,0.008417,0.8283
17,6,0.004361,0.007322,0.8283
17,7,0.023913,0.003277,0.8283
17,8,0.037806,0.005252,0.8283
17,9,0.012064,-0.010211,0.8283
17,10,0.038033,0.013645,0.8283
18,-10,-0.007754,-0.011879,1.2658
18,-9,-0.020755,-0.013603,1.2658
18,-8,-0.000798,-0.004612,1.2658
18,-7,-0.012986,-0.005687,1.2658
18,-6,-0.015735,-0.008807,1.2658
18,-5,-0.002974,0.002447,1.2658
18,-4,-0.001982,-0.002835,1.2658
18,-3,0.023359,0.010311,1.2658
18,-2,-0.005347,-0.012638,1.2658
18,-1,0.027417,0.013979,1.2658
18,0,-0.005059,-0.023835,1.2658
18,1,0.032301,0.014135,1.2658
18,2,0.025523,0.029301,1.2658
18,3,0.034219,0.001761,1.2658
18,4,0.026007,0.002021,1.2658
18,5,-0.000277,-0.010101,1.2658
18,6,-0.002926,0.006037,1.2658
18,7,0.031267,0.009353,1.2658
18,8,0.041205,0.005823,1.2658
18,9,0.089715,0.037603,1.2658
18,10,0.038733,-0.011717,1.2658
19,-10,-0.003725,0.002036,0.7754
19,-9,-0.000558,0.003118,0.7754
19,-8,0.002517,0.013148,0.7754
19,-7,0.025465,-0.000856,0.7754
19,-6,0.004748,0.009981,0.7754
19,-5,0.031541,0.005023,0.7754
19,-4,-0.02726,-0.013546,0.7754
19,-3,-0.001409,-0.005446,0.7754
19,-2,-0.004175,0.009984,0.7754
19,-1,-0.027188,-0.009116,0.7754
19,0,0.004646,-0.009123,0.7754
19,1,-0.003407,-0.021335,0.7754
19,2,0.011192,-0.010195,0.7754
19,3,0.011054,0.017281,0.7754
19,4,0.054667,0.010439,0.7754
19,5,0.034407,0.009949,0.7754
19,6,0.041471,0.01344,0.7754
19,7,0.032182,0.011407,0.7754
19,8,0.031023,-0.010303,0.7754
19,9,0.036918,0.026396,0.7754
19,10,0.023644,0.000526,0.7754
20,-10,0.000637,0.003345,0.8649
20,-9,-4.6e-05,0.000467,0.8649
20,-8,-0.01308,-0.000862,0.8649
20,-7,0.008101,0.004649,0.8649
20,-6,-0.001981,-0.008503,0.8649
20,-5,0.003815,-0.005934,0.8649
20,-4,0.004951,-0.000132,0.8649
20,-3,8.9e-05,0.00206,0.8649
20,-2,0.014872,0.003571,0.8649
20,-1,0.002017,0.001505,0.8649
20,0,-0.00893,-0.003239,0.8649
20,1,0.002708,0.000637,0.8649
20,2,0.003526,-0.005359,0.8649
20,3,0.005377,-0.006876,0.8649
20,4,0.030602,0.005155,0.8649
20,5,0.040513,0.00141,0.8649
20,6,0.055477,0.030885,0.8649
20,7,0.033471,0.009381,0.8649
20,8,0.00265,0.006779,0.8649
20,9,-0.033692,-0.026746,0.8649
20,10,0.036512,-0.005946,0.8649
21,-10,0.010226,0.005994,0.8875
21,-9,-0.005118,-0.013252,0.8875
21,-8,0.038774,0.008623,0.8875
21,-7,0.024576,-0.000495,0.8875
21,-6,0.03118,-0.003748,0.8875
21,-5,0.004235,-0.00565,0.8875
21,-4,0.024766,0.003166,0.8875
21,-3,-0.003738,0.013848,0.8875
21,-2,0.028786,-0.003062,0.8875
21,-1,0.012964,0.001291,0.8875
21,0,0.008688,-0.010403,0.8875
21,1,0.029476,-0.006787,0.8875
21,2,0.046776,0.007676,0.8875
21,3,0.020474,-0.010553,0.8875
21,4,-0.014616,0.000502,0.8875
21,5,0.045366,0.004932,0.8875
21,6,0.035285,0.016007,0.8875
21,7,0.037418,0.008596,0.8875
21,8,0.00168,-0.007301,0.8875
21,9,0.017914,-0.000179,0.8875
21,10,0.016392,0.001182,0.8875
22,-10,-0.009109,0.015535,1.2395
22,-9,-0.004753,-0.00051,1.2395
22,-8,-0.015033,-0.001055,1.2395
22,-7,-0.015819,-0.014811,1.2395
22,-6,0.002533,-0.001749,1.2395
22,-5,0.004602,-0.0162,1.2395
22,-4,-0.047309,-0.000499,1.2395
22,-3,-0.005433,0.002188,1.2395
22,-2,0.003739,-0.011032,1.2395
22,-1,0.015956,0.009597,1.2395
22,0,0.029833,0.00107,1.2395
22,1,0.004622,-0.015479,1.2395
22,2,0.052247,0.012676,1.2395
22,3,0.011067,-0.010206,1.2395
22,4,0.009744,-0.010928,1.2395
22,5,-0.001068,-0.007222,1.2395
22,6,0.014858,0.003881,1.2395
22,7,0.01673,-0.007647,1.2395
22,8,-0.001888,-0.014515,1.2395
22,9,-0.018072,-0.01507,1.2395
22,10,0.029571,0.012007,1.2395
23,-10,0.026946,0.01646,1.356
23,-9,0.006825,0.010507,1.356
23,-8,0.002105,0.000844,1.356
23,-7,0.020119,0.003538,1.356
23,-6,-0.032022,-0.014395,1.356
23,-5,-0.019875,-0.004553,1.356
23,-4,0.007634,0.002598,1.356
23,-3,-0.003988,0.000886,1.356
23,-2,0.022783,0.013778,1.356
23,-1,0.000219,-0.001202,1.356
23,0,0.03656,0.007743,1.356
23,1,0.037981,-0.008342,1.356
23,2,0.012242,0.00492,1.356
23,3,0.008966,-0.017859,1.356
23,4,0.047566,0.013226,1.356
23,5,0.041134,0.006427,1.356
23,6,-0.0019,0.000348,1.356
23,7,0.025699,-0.006689,1.356
23,8,0.02827,0.006161,1.356
23,9,0.018433,-0.005181,1.356
23,10,0.017412,-0.003131,1.356
24,-10,0.004819,0.008301,0.9718
24,-9,0.005205,0.005176,0.9718
24,-8,0.022646,0.015723,0.9718
24,-7,0.009045,0.004376,0.9718
24,-6,0.019104,0.02114,0.9718
24,-5,0.002679,0.001939,0.9718
24,-4,-0.018196,-0.01936,0.9718
24,-3,0.017112,0.010463,0.9718
24,-2,0.025982,0.015411,0.9718
24,-1,0.017726,0.00532,0.9718
24,0,0.02085,0.003948,0.9718
24,1,-0.01548,-0.000985,0.9718
24,2,0.034041,0.016251,0.9718
24,3,0.005879,-0.010135,0.9718
24,4,0.039668,0.017872,0.9718
24,5,0.055304,0.00287,0.9718
24,6,0.02531,0.008654,0.9718
24,7,0.014581,-0.016698,0.9718
24,8,0.024822,-0.006482,0.9718
24,9,0.027177,-0.000182,0.9718
24,10,0.004281,0.009259,0.9718
25,-10,0.011489,0.003179,1.2396
25,-9,-0.00748,0.00182,1.2396
25,-8,-0.037462,-0.010994,1.2396
25,-7,0.009738,0.001497,1.2396
25,-6,0.008575,-0.00312,1.2396
25,-5,-0.00235,-0.000845,1.2396
25,-4,-0.024125,-0.014082,1.2396
25,-3,0.03273,0.009507,1.2396
25,-2,0.011002,-0.001603,1.2396
25,-1,0.003826,0.014444,1.2396
25,0,0.029144,0.003475,1.2396
25,1,0.023153,0.01105,1.2396
25,2,0.022393,0.003457,1.2396
25,3,0.045942,0.00455,1.2396
25,4,0.059119,0.015073,1.2396
25,5,0.002984,-0.009603,1.2396
25,6,0.043901,0.010364,1.2396
25,7,0.00535,-0.002327,1.2396
25,8,-0.049987,-0.038768,1.2396
25,9,0.014213,-0.002755,1.2396
25,10,0.036474,0.004411,1.2396
26,-10,-0.041385,-0.019212,1.3888
26,-9,0.023127,0.017067,1.3888
26,-8,0.005264,0.010424,1.3888
26,-7,-0.03303,-0.004714,1.3888
26,-6,-0.004784,-0.003007,1.3888
26,-5,0.020111,0.008975,1.3888
26,-4,0.024937,0.020171,1.3888
26,-3,0.002781,0.002725,1.3888
26,-2,-0.003862,-0.006651,1.3888
26,-1,0.020766,-0.002457,1.3888
26,0,0.005586,-0.007594,1.3888
26,1,0.009449,-0.012138,1.3888
26,2,0.003088,-0.012975,1.3888
26,3,-0.009342,-0.011389,1.3888
26,4,0.021966,-0.007349,1.3888
26,5,0.018492,-0.000646,1.3888
26,6,0.019557,0.005924,1.3888
26,7,-0.022138,-0.019357,1.3888
26,8,0.016942,-0.002559,1.3888
26,9,0.027228,0.005887,1.3888
26,10,0.041193,0.010469,1.3888
27,-10,-0.012956,-0.009774,1.2764
27,-9,0.00099,0.00401,1.2764
27,-8,0.019179,0.001502,1.2764
27,-7,0.003263,0.00044,1.2764
27,-6,-0.008956,0.016265,1.2764
27,-5,-0.018728,0.017397,1.2764
27,-4,-0.021095,-0.00796,1.2764
27,-3,-0.025485,-0.016033,1.2764
27,-2,0.008283,-0.000212,1.2764
27,-1,0.009474,0.007378,1.2764
27,0,0.043785,0.011484,1.2764
27,1,0.017474,-0.002949,1.2764
27,2,-0.006661,-0.006057,1.2764
27,3,0.002814,0.004579,1.2764
27,4,-0.017027,-0.001574,1.2764
27,5,0.009837,0.00101,1.2764
27,6,0.023751,0.005982,1.2764
27,7,0.01899,-0.000976,1.2764
27,8,0.003533,-0.005815,1.2764
27,9,0.010732,-0.005361,1.2764
27,10,0.019483,-0.00527,1.2764
28,-10,0.013785,0.019186,1.1361
28,-9,-0.013068,-0.009847,1.1361
28,-8,0.017172,0.007971,1.1361
28,-7,-0.017348,-0.007182,1.1361
28,-6,-0.000279,-0.003037,1.1361
28,-5,-0.014397,0.000755,1.1361
28,-4,-0.010926,-0.004795,1.1361
28,-3,0.013018,0.01512,1.1361
28,-2,0.032392,0.033387,1.1361
28,-1,-0.015012,-0.016531,1.1361
28,0,0.039865,0.010772,1.1361
28,1,0.017381,0.002267,1.1361
28,2,-0.017308,-0.00255,1.1361
28,3,0.024914,0.008891,1.1361
28,4,0.025876,0.011764,1.1361
28,5,0.038972,-0.000235,1.1361
28,6,0.048637,0.013659,1.1361
28,7,-0.019571,-0.018411,1.1361
28,8,0.018331,0.007311,1.1361
28,9,0.024791,0.001038,1.1361
28,10,0.007916,0.002862,1.1361
29,-10,0.002818,0.006199,1.0405
29,-9,0.041502,0.019509,1.0405
29,-8,0.046759,0.021616,1.0405
29,-7,-0.009619,-0.001043,1.0405
29,-6,-0.008033,-0.011054,1.0405
29,-5,-0.000604,0.000543,1.0405
29,-4,-0.003424,-0.007991,1.0405
29,-3,-0.011424,-0.003519,1.0405
29,-2,0.000325,0.001939,1.0405
29,-1,-0.026867,-0.013962,1.0405
29,0,0.026614,0.005626,1.0405
29,1,0.012057,-0.019125,1.0405
29,2,0.005347,-0.000194,1.0405
29,3,0.017306,-0.006389,1.0405
29,4,0.005115,-0.021786,1.0405
29,5,0.045413,0.010167,1.0405
29,6,0.022099,0.011842,1.0405
29,7,0.036631,0.01064,1.0405
29,8,0.020098,-0.008053,1.0405
29,9,0.049436,0.004664,1.0405
29,10,0.023886,0.012272,1.0405
30,-10,-0.001499,0.002813,0.9752
30,-9,0.008387,0.017847,0.9752
30,-8,-0.004499,0.016964,0.9752
30,-7,0.008372,-0.003514,0.9752
30,-6,-0.020669,-0.010228,0.9752
30,-5,-0.020086,0.00565,0.9752
30,-4,0.033575,0.011348,0.9752
30,-3,0.020343,0.015515,0.9752
30,-2,-0.008986,-0.003978,0.9752
30,-1,0.005368,0.003174,0.9752
30,0,0.042674,-0.003502,0.9752
30,1,0.041781,-0.002162,0.9752
30,2,0.024165,0.001299,0.9752
30,3,0.03525,0.00548,0.9752
30,4,0.029683,-0.001146,0.9752
30,5,0.054126,0.007176,0.9752
30,6,0.011605,0.001013,0.9752
30,7,0.051533,-0.006476,0.9752
30,8,-0.013557,-0.018498,0.9752
30,9,0.013649,0.00056,0.9752
30,10,0.041579,0.008489,0.9752
31,-10,-0.020086,-0.010733,0.9811
31,-9,-0.002355,0.016025,0.9811
31,-8,0.028725,0.003769,0.9811
31,-7,-0.028769,-0.025692,0.9811
31,-6,0.007044,0.009776,0.9811
31,-5,0.0052,0.000893,0.9811
31,-4,-0.007222,0.003427,0.9811
31,-3,0.013141,0.007962,0.9811
31,-2,-0.016431,-0.011161,0.9811
31,-1,-0.008859,-0.013832,0.9811
31,0,0.031794,0.005207,0.9811
31,1,0.031195,0.005798,0.9811
31,2,0.029357,0.007921,0.9811
31,3,0.011396,0.007318,0.9811
31,4,0.011388,-0.013673,0.9811
31,5,0.026362,0.007145,0.9811
31,6,0.034707,0.006681,0.9811
31,7,0.038547,-0.020188,0.9811
31,8,-0.002722,-0.012287,0.9811
31,9,0.035373,0.011796,0.9811
31,10,0.009221,-0.007378,0.9811
32,-10,-0.001386,0.008193,0.8405
32,-9,-0.020928,-0.010384,0.8405
32,-8,-0.01309,-0.001253,0.8405
32,-7,0.002085,-0.00278,0.8405
32,-6,-0.017485,-0.004508,0.8405
32,-5,0.014477,-0.006668,0.8405
32,-4,0.018423,0.022049,0.8405
32,-3,-0.008554,0.007549,0.8405
32,-2,0.001241,-0.005602,0.8405
32,-1,-0.008824,-0.023336,0.8405
32,0,0.000539,-0.005346,0.8405
32,1,0.046351,0.004182,0.8405
32,2,0.023203,-0.00283,0.8405
32,3,0.028865,0.004837,0.8405
32,4,0.016428,-0.009667,0.8405
32,5,-0.017946,0.002142,0.8405
32,6,0.006105,0.008876,0.8405
32,7,0.045296,0.001582,0.8405
