series_id,time_offset,observation,reference_series,sensitivity_coefficient
3,3,-0.000959,0.009074,1.3201
3,4,-0.024346,-0.009348,1.3201
3,5,-0.011122,0.00596,1.3201
3,6,-0.037048,-0.005794,1.3201
3,7,0.022327,0.018615,1.3201
3,8,-0.024774,-0.000183,1.3201
3,9,-0.03793,-0.02165,1.3201
3,10,-0.011993,0.007756,1.3201
4,-10,0.020559,0.014958,1.0071
4,-9,0.039043,0.026617,1.0071
4,-8,-0.015046,-0.008888,1.0071
4,-7,0.006086,-0.006798,1.0071
4,-6,0.03773,0.011836,1.0071
4,-5,0.004042,-0.003024,1.0071
4,-4,0.036511,0.013104,1.0071
4,-3,-0.002722,-0.012005,1.0071
4,-2,-0.020672,-0.01163,1.0071
4,-1,-0.022106,-0.012768,1.0071
4,0,-0.05996,-0.014197,1.0071
4,1,-0.032195,-0.008746,1.0071
4,2,-0.05195,0.000639,1.0071
4,3,-0.007352,0.027714,1.0071
4,4,-0.03228,-0.012993,1.0071
4,5,-0.039867,0.000254,1.0071
4,6,-0.033784,0.004206,1.0071
4,7,-0.008625,-0.002657,1.0071
4,8,-0.017176,0.001535,1.0071
4,9,-0.030592,-0.004921,1.0071
4,10,-0.04762,-0.007408,1.0071
5,-10,0.019674,0.01068,1.0938
5,-9,0.000424,-0.022623,1.0938
5,-8,0.023815,0.006711,1.0938
5,-7,-0.024647,-0.001409,1.0938
5,-6,0.01076,-0.01294,1.0938
5,-5,-0.039849,-0.015973,1.0938
5,-4,-0.025872,-0.004028,1.0938
5,-3,0.014627,0.005631,1.0938
5,-2,-0.005054,0.004437,1.0938
5,-1,0.029546,0.003188,1.0938
5,0,-0.027301,-0.01404,1.0938
5,1,-0.021108,0.00838,1.0938
5,2,-0.021196,0.001964,1.0938
5,3,-0.063532,-0.009465,1.0938
5,4,-0.037125,0.009365,1.0938
5,5,-0.048056,-0.010631,1.0938
5,6,-0.032745,0.003145,1.0938
5,7,-0.021994,-0.00694,1.0938
5,8,-0.043988,-0.003032,1.0938
5,9,-0.023171,0.004246,1.0938
5,10,-0.021401,0.000587,1.0938
6,-10,0.002192,-0.013984,1.2351
6,-9,-0.034613,-0.008832,1.2351
6,-8,-0.013764,-0.007583,1.2351
6,-7,-0.02234,-0.00705,1.2351
6,-6,0.000637,0.010406,1.2351
6,-5,-0.031927,-0.022278,1.2351
6,-4,0.010517,0.020754,1.2351
6,-3,-0.015952,-0.008696,1.2351
6,-2,0.014895,0.015742,1.2351
6,-1,-0.005978,-0.009933,1.2351
6,0,-0.01592,0.003186,1.2351
6,1,-0.048373,-0.010323,1.2351
6,2,-0.006746,0.011557,1.2351
6,3,-0.017608,0.008387,1.2351
6,4,-0.00934,0.010864,1.2351
6,5,-0.022069,-0.004935,1.2351
6,6,-0.014439,-0.008451,1.2351
6,7,-0.018724,0.010381,1.2351
6,8,-0.027084,-0.00155,1.2351
6,9,-0.009135,-0.001429,1.2351
6,10,-0.055977,-0.005088,1.2351
7,-10,0.009951,0.010447,0.7171
7,-9,-0.004239,-0.006038,0.7171
7,-8,-0.038309,-0.006252,0.7171
7,-7,0.002514,-0.00822,0.7171
7,-6,-0.005601,-0.002407,0.7171
7,-5,-0.005555,0.011368,0.7171
7,-4,-0.000279,-0.008362,0.7171
7,-3,-0.014889,-0.006818,0.7171
7,-2,-0.004004,0.015792,0.7171
7,-1,0.002299,-0.007025,0.7171
7,0,-0.047985,-0.000189,0.7171
7,1,-0.026154,0.01814,0.7171
7,2,-0.022241,-0.002155,0.7171
7,3,-0.017673,0.021924,0.7171
7,4,-0.026159,-0.008894,0.7171
7,5,-0.01002,0.021181,0.7171
7,6,-0.02321,-0.002555,0.7171
7,7,-0.051139,-0.020454,0.7171
7,8,-0.045521,-0.017953,0.7171
7,9,-0.070274,-0.00483,0.7171
7,10,-0.016475,0.002092,0.7171
8,-10,0.038575,0.012952,0.8992
8,-9,-0.002973,0.004302,0.8992
8,-8,0.002174,-0.003111,0.8992
8,-7,0.006084,0.0012,0.8992
8,-6,-0.008286,0.004799,0.8992
8,-5,-0.012863,-0.007929,0.8992
8,-4,-0.020446,0.004975,0.8992
8,-3,-0.003855,-0.001987,0.8992
8,-2,0.015405,-0.004568,0.8992
8,-1,0.016053,0.01262,0.8992
8,0,-0.000165,0.018004,0.8992
8,1,-0.035207,0.001641,0.8992
8,2,-0.027105,-0.003652,0.8992
8,3,-0.055356,-0.003418,0.8992
8,4,-0.017268,-0.003507,0.8992
8,5,-0.031358,-0.025441,0.8992
8,6,-0.027613,0.006041,0.8992
8,7,-0.012256,0.003177,0.8992
8,8,-0.014729,0.000634,0.8992
8,9,-0.018981,0.008808,0.8992
8,10,-0.040712,-0.010807,0.8992
9,-10,-0.011771,-0.003897,0.7666
9,-9,-0.013355,0.006855,0.7666
9,-8,-0.003562,0.001421,0.7666
9,-7,0.003557,-0.001504,0.7666
9,-6,0.020632,0.018534,0.7666
9,-5,0.032021,0.013883,0.7666
9,-4,-0.021082,0.007997,0.7666
9,-3,-0.017521,-0.002097,0.7666
9,-2,0.007573,0.028937,0.7666
9,-1,-0.052358,-0.014672,0.7666
9,0,-0.033426,-0.010063,0.7666
9,1,-0.035042,0.011172,0.7666
9,2,-0.019299,0.012015,0.7666
9,3,-0.028453,-0.004554,0.7666
9,4,-0.01569,0.014476,0.7666
9,5,-0.029459,-0.010783,0.7666
9,6,-0.027049,0.004381,0.7666
9,7,-0.05383,0.010515,0.7666
9,8,-0.012822,0.003871,0.7666
9,9,-0.06068,-0.014188,0.7666
9,10,-0.002055,0.010281,0.7666
10,-10,0.006656,0.002311,1.0171
10,-9,-0.015394,-0.016772,1.0171
10,-8,0.012203,0.001687,1.0171
10,-7,0.012555,-0.005416,1.0171
10,-6,0.026075,0.001103,1.0171
10,-5,0.011372,0.007766,1.0171
10,-4,-0.032209,-0.011519,1.0171
10,-3,0.029061,0.016309,1.0171
10,-2,-0.00954,-0.002551,1.0171
10,-1,-0.018309,0.002519,1.0171
10,0,-0.023957,-0.004377,1.0171
10,1,-0.026318,0.007763,1.0171
10,2,0.003564,0.016302,1.0171
10,3,-0.055344,-0.007388,1.0171
10,4,-0.029091,0.006246,1.0171
10,5,-0.031555,-0.0061,1.0171
10,6,-0.009192,0.007494,1.0171
10,7,-0.062235,0.000852,1.0171
10,8,-0.030771,0.009844,1.0171
10,9,-0.027084,0.003384,1.0171
10,10,0.025306,0.022741,1.0171
11,-10,-0.008827,-0.012364,0.9346
11,-9,-0.022776,-0.005097,0.9346
11,-8,0.000809,-0.004937,0.9346
11,-7,-0.009032,-0.000483,0.9346
11,-6,-0.006829,-0.003269,0.9346
11,-5,0.005236,0.002526,0.9346
11,-4,-0.01397,-0.016184,0.9346
11,-3,-0.019655,-0.003321,0.9346
11,-2,0.012794,-0.003427,0.9346
11,-1,0.007951,0.008386,0.9346
11,0,-0.057843,-0.008671,0.9346
11,1,-0.037683,-0.009118,0.9346
11,2,-0.038524,0.000633,0.9346
11,3,-0.015093,0.009078,0.9346
11,4,-0.052206,-0.026213,0.9346
11,5,-0.018967,0.007855,0.9346
11,6,-0.027582,0.006115,0.9346
11,7,-0.030339,-0.000353,0.9346
11,8,-0.03603,0.002141,0.9346
11,9,0.002488,0.011225,0.9346
11,10,-0.051558,-0.00501,0.9346
12,-10,0.013983,0.006178,1.2043
12,-9,-0.001796,0.005252,1.2043
12,-8,-0.030661,-0.019602,1.2043
12,-7,0.024656,0.016839,1.2043
12,-6,0.01945,0.004545,1.2043
12,-5,-0.005999,-0.008101,1.2043
12,-4,-0.007053,0.005422,1.2043
12,-3,0.024579,0.003939,1.2043
12,-2,-0.029895,-0.003707,1.2043
12,-1,-0.007003,0.002026,1.2043
12,0,-0.037685,0.002111,1.2043
12,1,-0.008091,0.00091,1.2043
12,2,-0.052306,2.2e-05,1.2043
12,3,-0.02241,0.004057,1.2043
12,4,-0.010068,0.002432,1.2043
12,5,-0.037878,-0.004951,1.2043
12,6,-0.036731,-0.009994,1.2043
12,7,-0.029117,0.001971,1.2043
12,8,-0.033787,0.007771,1.2043
12,9,-0.016688,0.00157,1.2043
12,10,-0.054365,-0.005121,1.2043
13,-10,0.011953,0.01724,1.2148
13,-9,-0.030378,0.004813,1.2148
13,-8,-0.011272,0.004033,1.2148
13,-7,-0.003075,-0.003633,1.2148
13,-6,0.027529,-0.016308,1.2148
13,-5,0.002272,-0.005753,1.2148
13,-4,0.02305,0.015227,1.2148
13,-3,-0.012854,-0.011977,1.2148
13,-2,-0.026768,-0.018076,1.2148
13,-1,-0.000278,0.017069,1.2148
13,0,-0.009688,-0.007942,1.2148
13,1,-0.043002,-0.001442,1.2148
13,2,-0.029784,0.004192,1.2148
13,3,-0.08088,-0.02686,1.2148
13,4,0.00243,0.02087,1.2148
13,5,-0.025138,0.014937,1.2148
13,6,-0.030682,-0.00025,1.2148
13,7,-0.030975,-0.005173,1.2148
13,8,-0.02288,-0.010848,1.2148
13,9,-0.024416,0.004973,1.2148
13,10,-0.030397,0.001633,1.2148
14,-10,-0.007455,-0.001501,0.781
14,-9,0.012707,0.006776,0.781
14,-8,-0.019484,-0.005298,0.781
14,-7,0.007978,0.007848,0.781
14,-6,-0.022741,-0.005916,0.781
14,-5,-0.000155,-0.006458,0.781
14,-4,0.009239,0.017168,0.781
14,-3,0.025096,-0.00803,0.781
14,-2,-0.015572,-0.003419,0.781
14,-1,-0.010794,-0.003773,0.781
14,0,-0.043939,0.013006,0.781
14,1,-0.024278,0.006245,0.781
14,2,-0.038143,-0.005267,0.781
14,3,-0.029393,-0.002207,0.781
14,4,-0.033264,-0.004213,0.781
14,5,-0.002099,-0.007473,0.781
14,6,-0.013546,0.010393,0.781
14,7,-0.019901,-0.004138,0.781
14,8,-0.024633,0.003293,0.781
14,9,-0.028801,-0.00503,0.781
14,10,-0.014398,0.017136,0.781
15,-10,-0.007326,0.000738,1.0599
15,-9,0.00446,-0.007112,1.0599
15,-8,0.04718,0.012353,1.0599
15,-7,0.007025,0.004883,1.0599
15,-6,-0.003645,0.009318,1.0599
15,-5,0.022809,0.006726,1.0599
15,-4,0.036282,0.010542,1.0599
15,-3,-0.01331,-0.005684,1.0599
15,-2,-0.018597,-0.001852,1.0599
15,-1,0.016251,0.005684,1.0599
15,0,-0.01939,0.005916,1.0599
15,1,-0.008295,0.010358,1.0599
15,2,-0.078218,-0.005725,1.0599
15,3,-0.030503,-0.003008,1.0599
15,4,-0.029769,0.000774,1.0599
15,5,-0.045974,-0.005068,1.0599
15,6,-0.032007,-0.01003,1.0599
15,7,-0.034817,0.011183,1.0599
15,8,-0.016402,-0.000313,1.0599
15,9,-0.018845,-0.001589,1.0599
15,10,-0.010238,0.011083,1.0599
16,-10,-0.005494,-0.002375,1.1782
16,-9,0.003213,0.005449,1.1782
16,-8,-0.006574,-0.001938,1.1782
16,-7,0.002494,-0.001507,1.1782
16,-6,-0.023042,-0.019427,1.1782
16,-5,-0.025225,-0.01735,1.1782
16,-4,0.00074,0.003681,1.1782
16,-3,0.015165,0.00733,1.1782
16,-2,-0.005765,-0.021261,1.1782
16,-1,-0.003928,0.002797,1.1782
16,0,-0.063136,-0.004398,1.1782
16,1,-0.013997,0.002478,1.1782
16,2,-0.047918,-0.0065,1.1782
16,3,-0.006756,0.001705,1.1782
16,4,-0.001046,0.011208,1.1782
16,5,0.011335,0.020501,1.1782
16,6,-0.011398,0.011867,1.1782
16,7,-0.013396,-0.003167,1.1782
16,8,-0.031533,-0.00951,1.1782
16,9,-0.028405,-0.005779,1.1782
16,10,-0.02073,0.002979,1.1782
17,-10,-0.01222,0.007228,1.1387
17,-9,-0.005914,-0.000154,1.1387
17,-8,-0.003157,0.002241,1.1387
17,-7,0.01437,0.013051,1.1387
17,-6,-0.002174,0.010165,1.1387
17,-5,-0.011543,-0.002507,1.1387
17,-4,-0.012418,0.004237,1.1387
17,-3,-0.027969,-0.016788,1.1387
17,-2,-0.004883,0.005911,1.1387
17,-1,-0.005811,0.002956,1.1387
17,0,-0.034307,-0.017228,1.1387
17,1,-0.020329,0.006794,1.1387
17,2,-0.02975,0.000729,1.1387
17,3,-0.019294,-0.010026,1.1387
17,4,-0.022847,-0.000706,1.1387
17,5,-0.026163,-0.004688,1.1387
17,6,-0.011586,0.011752,1.1387
17,7,-0.00985,0.003906,1.1387
17,8,-0.003409,0.007373,1.1387
17,9,-0.018667,0.003509,1.1387
17,10,-0.011429,0.002694,1.1387
18,-10,0.03115,0.023274,1.0842
18,-9,-0.016476,-0.011672,1.0842
18,-8,-0.002472,0.006508,1.0842
18,-7,-0.030436,-0.009479,1.0842
18,-6,0.022773,-0.001783,1.0842
18,-5,0.008234,-0.005012,1.0842
18,-4,-0.007979,-0.00249,1.0842
18,-3,-0.016545,0.00547,1.0842
18,-2,0.027015,0.016994,1.0842
18,-1,0.008387,0.010814,1.0842
18,0,-0.00777,0.005264,1.0842
18,1,-0.041226,-0.000607,1.0842
18,2,-0.043712,-0.009131,1.0842
18,3,-0.027126,0.00257,1.0842
18,4,-0.02228,-0.004594,1.0842
18,5,-0.041107,-0.004311,1.0842
18,6,-0.008701,0.009694,1.0842
18,7,-0.060389,-0.01195,1.0842
18,8,-0.039614,-0.010777,1.0842
18,9,0.007344,0.012084,1.0842
18,10,0.009686,0.007805,1.0842
19,-10,-0.028427,-0.005412,1.1446
19,-9,-0.003958,-0.002787,1.1446
19,-8,0.031033,0.026149,1.1446
19,-7,0.004272,-0.009878,1.1446
19,-6,-0.005089,-0.007296,1.1446
19,-5,-0.002481,0.009073,1.1446
19,-4,0.035724,0.015475,1.1446
19,-3,0.031771,0.003833,1.1446
19,-2,0.00899,-0.003522,1.1446
19,-1,-0.004924,0.003088,1.1446
19,0,-0.003038,-0.005778,1.1446
19,1,-0.00108,0.010893,1.1446
19,2,-0.023085,-0.005953,1.1446
19,3,-0.00529,-0.00338,1.1446
19,4,0.001126,0.012429,1.1446
19,5,-0.018504,0.008478,1.1446
19,6,0.002149,0.005172,1.1446
19,7,-0.033817,0.004967,1.1446
19,8,-0.022375,0.012849,1.1446
19,9,-0.033991,4e-06,1.1446
19,10,-0.053782,-0.02579,1.1446
20,-10,0.023049,0.029933,0.8361
20,-9,0.000859,0.002514,0.8361
20,-8,0.006625,0.000903,0.8361
20,-7,0.000616,0.015403,0.8361
20,-6,0.00988,0.000387,0.8361
20,-5,-0.021093,0.013101,0.8361
20,-4,-0.010512,-0.013684,0.8361
20,-3,0.00272,0.011493,0.8361
20,-2,0.035832,0.00699,0.8361
20,-1,-0.002765,0.000403,0.8361
20,0,-0.020784,0.005019,0.8361
20,1,-0.028008,0.002852,0.8361
20,2,-0.044646,-0.002271,0.8361
20,3,-0.037898,0.006433,0.8361
20,4,-0.052229,-0.007871,0.8361
20,5,-0.029767,-0.002962,0.8361
20,6,-0.040619,-0.010697,0.8361
20,7,-0.049617,0.001917,0.8361
20,8,-0.006709,-0.007294,0.8361
20,9,-0.022728,-0.006786,0.8361
20,10,-0.028671,-0.004775,0.8361
21,-10,-0.00093,-0.00411,1.3761
21,-9,0.009991,0.007083,1.3761
21,-8,0.001617,-0.007474,1.3761
21,-7,-0.021335,-0.00692,1.3761
21,-6,-0.021324,-0.009502,1.3761
21,-5,-0.001157,-0.002656,1.3761
21,-4,-0.027012,-0.013229,1.3761
21,-3,-0.006093,-0.007706,1.3761
21,-2,-0.012768,0.003325,1.3761
21,-1,0.0045,0.005222,1.3761
21,0,-0.028266,0.008232,1.3761
21,1,-0.008389,0.006204,1.3761
21,2,0.002927,0.000989,1.3761
21,3,0.003717,0.005215,1.3761
21,4,-0.019878,0.025518,1.3761
21,5,-0.005895,0.011817,1.3761
21,6,-0.036052,0.002734,1.3761
21,7,-0.057552,-0.008613,1.3761
21,8,0.008418,0.022533,1.3761
21,9,-0.063982,-0.013292,1.3761
21,10,-0.039492,-0.019951,1.3761
22,-10,0.015068,0.000324,1.0528
22,-9,0.001079,-0.003668,1.0528
22,-8,-0.013694,0.00304,1.0528
22,-7,-0.011331,-0.00693,1.0528
22,-6,0.025031,0.00351,1.0528
22,-5,0.000728,0.001457,1.0528
22,-4,0.001732,0.0034,1.0528
22,-3,0.023325,7.3e-05,1.0528
22,-2,0.002406,-0.001931,1.0528
22,-1,0.012948,-0.00615,1.0528
22,0,-0.037848,-0.008814,1.0528
22,1,-0.029821,0.010125,1.0528
22,2,-0.048774,0.008979,1.0528
22,3,-0.040084,-0.010619,1.0528
22,4,0.000376,0.024396,1.0528
22,5,-0.008203,0.001968,1.0528
22,6,-0.084112,-0.010564,1.0528
22,7,0.000149,0.017639,1.0528
22,8,-0.031002,-0.004153,1.0528
22,9,-0.018037,0.010821,1.0528
22,10,0.00488,0.001749,1.0528
23,-10,0.009695,-0.01192,1.1972
23,-9,-0.005917,0.003231,1.1972
23,-8,-0.022341,-0.014706,1.1972
23,-7,0.020475,0.002156,1.1972
23,-6,-0.024586,-0.010636,1.1972
23,-5,-0.016702,-0.00467,1.1972
23,-4,-0.019461,-0.004846,1.1972
23,-3,-0.001374,0.004471,1.1972
23,-2,0.00557,0.000408,1.1972
23,-1,-0.006734,-0.013494,1.1972
23,0,-0.021459,0.002395,1.1972
23,1,-0.032763,-0.001033,1.1972
23,2,-0.025044,0.000838,1.1972
23,3,-0.017623,-0.011502,1.1972
23,4,-0.034453,-0.006658,1.1972
23,5,-0.0183,0.011952,1.1972
23,6,-0.057155,0.00267,1.1972
23,7,-0.051234,-0.019518,1.1972
23,8,-0.008263,0.002195,1.1972
23,9,-0.041413,0.008312,1.1972
23,10,-0.029798,0.012983,1.1972
24,-10,0.01644,0.027458,0.9377
24,-9,0.00151,-0.00044,0.9377
24,-8,-0.017402,-0.002125,0.9377
24,-7,0.011337,0.022341,0.9377
24,-6,-0.007874,-0.006165,0.9377
24,-5,-0.008631,0.002232,0.9377
24,-4,0.011061,0.009835,0.9377
24,-3,0.00839,0.000501,0.9377
24,-2,-0.016903,-0.008186,0.9377
24,-1,0.013572,8e-05,0.9377
24,0,-0.035214,-0.002139,0.9377
24,1,-0.058344,-0.020784,0.9377
24,2,-0.064669,-0.016205,0.9377
24,3,0.025042,0.003958,0.9377
24,4,-0.021358,0.002242,0.9377
24,5,-0.051028,-0.007305,0.9377
24,6,-0.020971,0.020861,0.9377
24,7,-0.04324,-0.019699,0.9377
24,8,-0.023262,-0.003998,0.9377
24,9,-0.007936,0.015976,0.9377
24,10,-0.016148,0.002569,0.9377
25,-10,0.01404,-0.00286,0.8693
25,-9,0.028467,0.018161,0.8693
25,-8,-0.005505,-0.000363,0.8693
25,-7,-0.013701,0.001286,0.8693
25,-6,0.031186,0.009253,0.8693
25,-5,-0.007669,-0.003669,0.8693
25,-4,0.000363,-0.010261,0.8693
25,-3,-0.019206,0.000191,0.8693
25,-2,0.001203,0.029449,0.8693
25,-1,0.004116,-0.014098,0.8693
25,0,-0.030463,0.006871,0.8693
25,1,-0.025362,-0.007487,0.8693
25,2,-0.032732,0.004081,0.8693
25,3,-0.008243,0.010239,0.8693
25,4,-0.01459,0.013665,0.8693
25,5,-0.021842,0.008402,0.8693
25,6,-0.01539,0.005711,0.8693
25,7,-0.010296,0.008781,0.8693
25,8,-0.051278,-0.018588,0.8693
25,9,-0.017742,0.001132,0.8693
25,10,-0.01006,0.008549,0.8693
26,-10,0.012021,-0.00779,1.0071
26,-9,0.014464,0.0136,1.0071
26,-8,-0.015747,-0.00618,1.0071
26,-7,-0.023637,-0.01064,1.0071
26,-6,-0.008989,-0.001505,1.0071
26,-5,-0.022247,-0.015799,1.0071
26,-4,-0.002931,0.001229,1.0071
26,-3,-0.043661,-0.008649,1.0071
26,-2,0.012162,0.011754,1.0071
26,-1,0.007162,0.003507,1.0071
26,0,-0.018162,0.005274,1.0071
26,1,-0.014337,0.001286,1.0071
26,2,0.003818,0.010079,1.0071
26,3,-0.031417,-0.008019,1.0071
26,4,-0.050169,-0.015754,1.0071
26,5,-0.01765,-0.00167,1.0071
26,6,-0.017874,-0.000878,1.0071
26,7,-0.038921,-0.003151,1.0071
26,8,-0.024498,-0.007721,1.0071
26,9,-0.066988,-0.003484,1.0071
26,10,-0.034316,0.006657,1.0071
27,-10,-0.043674,0.000447,1.144
27,-9,-0.014299,-3.7e-05,1.144
27,-8,-0.003826,-0.012377,1.144
27,-7,-0.005805,-0.000887,1.144
27,-6,0.004346,-0.006943,1.144
27,-5,0.016557,-0.004047,1.144
27,-4,0.03466,0.012596,1.144
27,-3,0.001194,0.00998,1.144
27,-2,-0.003232,0.000824,1.144
27,-1,0.008644,0.008682,1.144
27,0,-0.006698,-0.002132,1.144
27,1,-0.041898,-0.002974,1.144
27,2,-0.017316,-0.003719,1.144
27,3,-0.019761,0.002178,1.144
27,4,-0.05898,0.00266,1.144
27,5,-0.045195,-0.010388,1.144
27,6,-0.03995,0.003447,1.144
27,7,-0.045084,-0.009851,1.144
27,8,-0.045906,0.013563,1.144
27,9,-0.03309,-0.026216,1.144
27,10,-0.052374,-0.015004,1.144
28,-10,0.022572,-0.001061,1.2114
28,-9,-0.010456,0.007507,1.2114
28,-8,-0.015558,-0.01878,1.2114
28,-7,-0.01708,-0.004896,1.2114
28,-6,-0.011933,0.012148,1.2114
28,-5,0.005085,-0.003363,1.2114
28,-4,0.005234,-0.011503,1.2114
28,-3,-0.013251,-0.009817,1.2114
28,-2,-0.04944,-0.006633,1.2114
28,-1,0.00685,-0.003906,1.2114
28,0,-0.049895,-0.010045,1.2114
28,1,-0.026155,-0.004865,1.2114
28,2,-0.03195,-0.003297,1.2114
28,3,-0.035352,0.000662,1.2114
28,4,-0.02285,0.017196,1.2114
28,5,-0.000286,0.00733,1.2114
28,6,-0.028702,-0.001083,1.2114
28,7,-0.027083,0.005604,1.2114
28,8,-0.054649,-0.018661,1.2114
28,9,0.000531,0.016758,1.2114
28,10,-0.015661,0.001071,1.2114
29,-10,0.003275,-0.004012,0.9762
29,-9,-0.009641,-0.005061,0.9762
29,-8,0.005989,0.00909,0.9762
29,-7,0.01556,0.005953,0.9762
29,-6,-0.005669,-0.000467,0.9762
29,-5,-0.029008,-0.012898,0.9762
29,-4,0.015128,0.006391,0.9762
29,-3,-0.003395,-0.009599,0.9762
29,-2,0.016467,0.002463,0.9762
29,-1,0.030085,0.021955,0.9762
29,0,-0.023271,-0.006608,0.9762
29,1,-0.004529,-0.010119,0.9762
29,2,-0.033073,-0.011964,0.9762
29,3,-0.033865,0.000319,0.9762
29,4,-0.011904,-0.004466,0.9762
29,5,-0.024433,0.005965,0.9762
29,6,-0.012547,0.017622,0.9762
29,7,-0.040609,0.007649,0.9762
29,8,-0.029595,-0.01257,0.9762
29,9,0.007531,0.003381,0.9762
29,10,-0.024428,-0.006753,0.9762
30,-10,0.007533,0.007988,0.8885
30,-9,-0.010553,-0.007105,0.8885
30,-8,-0.003301,-0.010828,0.8885
30,-7,-0.03256,-0.027789,0.8885
30,-6,0.022351,0.009341,0.8885
30,-5,-0.004466,-0.015821,0.8885
30,-4,-0.0147,-0.011112,0.8885
30,-3,-0.006707,0.00796,0.8885
30,-2,0.017647,0.014569,0.8885
30,-1,0.021384,0.004927,0.8885
30,0,-0.006925,0.009205,0.8885
30,1,-0.049393,-0.006277,0.8885
30,2,-0.022277,-0.002523,0.8885
30,3,-0.029565,-0.012556,0.8885
30,4,-0.026285,0.004045,0.8885
30,5,-0.025362,0.000915,0.8885
30,6,-0.011765,0.004716,0.8885
30,7,0.001164,0.029014,0.8885
30,8,-0.061201,-0.006141,0.8885
30,9,-0.050756,-0.01378,0.8885
30,10,-0.026682,0.007194,0.8885
31,-10,0.017283,0.004854,1.0153
31,-9,0.002014,-0.003722,1.0153
31,-8,-0.023377,-0.004104,1.0153
31,-7,0.011385,0.005837,1.0153
31,-6,0.019931,0.006235,1.0153
31,-5,-0.005581,-0.002188,1.0153
31,-4,0.00186,-0.002549,1.0153
31,-3,5.3e-05,-0.001087,1.0153
31,-2,-0.023158,-0.006906,1.0153
31,-1,-0.003405,-0.008787,1.0153
31,0,-0.036266,-0.000129,1.0153
31,1,0.000175,0.006933,1.0153
31,2,-0.049711,-0.004648,1.0153
31,3,-0.018601,0.009751,1.0153
31,4,-0.015023,-0.001534,1.0153
31,5,-0.025137,-0.002325,1.0153
31,6,0.021867,0.001903,1.0153
31,7,-0.015739,-0.001043,1.0153
31,8,-0.024222,-0.002207,1.0153
31,9,-0.018486,-0.00166,1.0153
31,10,-0.021846,-0.000657,1.0153
32,-10,-0.014482,-0.018521,1.0352
32,-9,0.025728,-0.00619,1.0352
32,-8,0.013321,-0.004423,1.0352
