running_var,treated,y,near_cutoff
0.67,1,0.4346,1
0.3018,0,0.0729,1
0.2533,0,0.223,1
0.5943,1,0.3744,1
0.3386,0,0.023,1
0.3065,0,0.1985,1
0.4981,0,0.2065,1
0.9586,1,0.7454,0
0.7503,1,0.4329,1
0.1212,0,-0.0407,0
0.443,0,0.0291,1
0.6663,1,0.5322,1
0.5819,1,0.644,1
0.4511,0,-0.1259,1
0.9932,1,0.6201,0
0.9258,1,0.5092,0
0.3213,0,0.1031,1
0.505,1,0.5972,1
0.4376,0,0.2721,1
0.5902,1,0.5843,1
0.0277,0,0.0689,0
0.1897,0,0.0954,0
0.427,0,0.2264,1
0.7072,1,0.8364,1
0.1006,0,0.0457,0
0.4672,0,0.1811,1
0.6966,1,0.3585,1
0.4306,0,-0.1282,1
0.908,1,0.7069,0
0.9194,1,0.4939,0
0.8206,1,0.5921,0
0.2779,0,0.1293,1
0.8961,1,0.7374,0
0.2956,0,0.0425,1
0.0634,0,-0.1862,0
0.7132,1,0.6661,1
0.7652,1,0.5225,1
0.1271,0,0.0563,0
0.9239,1,0.2065,0
0.4845,0,0.2323,1
0.4494,0,-0.1306,1
0.1149,0,0.1678,0
0.1792,0,0.006,0
0.8856,1,0.5932,0
0.1746,0,0.0545,0
0.4919,0,0.0965,1
0.9737,1,0.4238,0
0.8221,1,0.1876,0
0.642,1,0.4113,1
0.6656,1,0.4888,1
0.3636,0,0.168,1
0.8109,1,0.6101,0
0.5745,1,0.481,1
0.0765,0,0.3183,0
0.1309,0,-0.0383,0
0.7943,1,0.7521,1
0.4976,0,0.1759,1
0.9485,1,0.6292,0
0.8633,1,0.653,0
0.5994,1,-0.0794,1
0.9834,1,0.7947,0
0.002,0,0.0792,0
0.4051,0,0.0143,1
0.1005,0,-0.0402,0
0.2239,0,0.1906,1
0.4812,0,0.0927,1
0.8136,1,0.394,0
0.5854,1,0.396,1
0.2732,0,-0.0538,1
0.9875,1,0.3574,0
0.5204,1,0.396,1
0.3571,0,-0.2903,1
0.6114,1,0.4982,1
0.0196,0,-0.155,0
0.4959,0,0.4502,1
0.2619,0,0.1581,1
0.7798,1,0.6125,1
0.6442,1,0.2167,1
0.8783,1,0.6597,0
0.1283,0,-0.2199,0
0.1235,0,-0.0136,0
0.242,0,-0.1799,1
0.888,1,0.4779,0
0.9506,1,0.5818,0
0.7402,1,0.4288,1
0.4406,0,0.0157,1
0.501,1,0.5009,1
0.2434,0,0.0709,1
0.6448,1,0.421,1
0.9771,1,0.5887,0
0.1705,0,-0.118,0
0.2183,0,0.1918,1
0.412,0,0.2515,1
0.8273,1,0.4379,0
0.5967,1,0.472,1
0.6974,1,0.4842,1
0.6586,1,0.607,1
0.0873,0,0.4068,0
0.6636,1,0.6558,1
0.9536,1,0.356,0
0.0497,0,0.1455,0
0.4751,0,0.5565,1
0.8106,1,0.3433,0
0.3011,0,0.3058,1
0.0812,0,0.1255,0
0.4903,0,0.1803,1
0.0847,0,0.0671,0
0.6091,1,0.3812,1
0.7775,1,0.2608,1
0.4176,0,0.2771,1
0.4827,0,-0.1122,1
0.5436,1,0.3819,1
0.5534,1,0.4202,1
0.7554,1,0.4261,1
0.669,1,0.4818,1
0.7476,1,0.7649,1
0.5352,1,0.4448,1
0.2575,0,0.1197,1
0.2657,0,0.2301,1
0.7871,1,0.5634,1
0.8404,1,0.5217,0
0.2474,0,0.0247,1
0.1175,0,0.0518,0
0.4222,0,0.2097,1
0.8377,1,0.5837,0
0.7986,1,0.3444,1
0.1177,0,-0.1759,0
0.1762,0,0.1321,0
0.1299,0,-0.0795,0
0.7377,1,0.4873,1
0.4893,0,0.1109,1
0.9808,1,0.4728,0
0.3902,0,0.1991,1
0.8372,1,0.5151,0
0.8393,1,0.6865,0
0.9596,1,0.6562,0
0.5113,1,0.2714,1
0.0811,0,-0.0405,0
0.909,1,0.4854,0
0.3678,0,0.0135,1
0.9267,1,0.7041,0
0.5134,1,0.3316,1
0.3984,0,0.1169,1
0.0632,0,0.0759,0
0.7634,1,0.309,1
0.6864,1,0.4596,1
0.9794,1,0.7874,0
0.469,0,0.1501,1
0.8326,1,0.4511,0
0.7712,1,0.6045,1
0.5975,1,0.5486,1
0.7268,1,0.12,1
0.415,0,0.1037,1
0.8646,1,0.5659,0
0.9491,1,0.6617,0
0.0233,0,0.1819,0
0.4425,0,0.0929,1
0.1351,0,0.0457,0
0.2559,0,-0.0228,1
0.6317,1,0.6224,1
0.4013,0,-0.2006,1
0.1414,0,-0.1684,0
0.7243,1,0.7057,1
0.9133,1,0.5166,0
0.0197,0,-0.0602,0
0.3442,0,0.2536,1
0.1277,0,-0.2152,0
0.3576,0,0.1418,1
0.6848,1,0.564,1
0.1483,0,0.0548,0
0.0095,0,-0.5035,0
0.831,1,0.4422,0
0.8314,1,0.3517,0
0.3572,0,0.3795,1
0.9046,1,0.685,0
0.007,0,-0.0413,0
0.4226,0,-0.1439,1
0.4128,0,0.1236,1
0.3391,0,-0.0751,1
0.28,0,0.1603,1
0.2751,0,0.1299,1
0.2523,0,0.0175,1
0.7123,1,0.5179,1
0.8869,1,0.9026,0
0.9877,1,0.2986,0
0.5015,1,0.2278,1
0.4036,0,0.1599,1
0.9214,1,0.4014,0
0.7761,1,0.5416,1
0.441,0,-0.0624,1
0.3499,0,0.1132,1
0.0971,0,0.0262,0
0.2159,0,0.1619,1
0.9765,1,0.513,0
0.7982,1,0.6412,1
0.427,0,-0.022,1
0.6617,1,0.4975,1
0.104,0,-0.2343,0
0.9555,1,0.1967,0
0.5507,1,0.2089,1
0.7631,1,0.7854,1
0.65,1,0.6651,1
0.6016,1,0.4853,1
0.534,1,0.2852,1
0.1697,0,0.1847,0
0.5046,1,0.1582,1
0.9772,1,0.2406,0
0.0561,0,-0.005,0
0.3455,0,0.0957,1
0.8277,1,0.568,0
0.674,1,0.3525,1
0.1776,0,-0.0391,0
0.157,0,0.315,0
0.4755,0,0.1167,1
0.2753,0,-0.0004,1
0.1715,0,0.1085,0
0.829,1,0.4241,0
0.7232,1,0.7349,1
0.4291,0,0.1787,1
0.1702,0,-0.0036,0
0.0082,0,-0.1199,0
0.1446,0,-0.254,0
0.3189,0,0.1296,1
0.2615,0,-0.0457,1
0.2746,0,-0.1865,1
0.2182,0,-0.1161,1
0.0773,0,0.2148,0
0.0798,0,-0.0091,0
0.9773,1,0.5725,0
0.1462,0,0.0761,0
0.1371,0,0.3232,0
0.1289,0,-0.0658,0
0.3481,0,0.0855,1
0.9504,1,0.6809,0
0.6349,1,0.4403,1
0.9673,1,0.588,0
0.183,0,0.0302,0
0.7296,1,0.3484,1
0.08,0,0.1924,0
0.5749,1,0.3827,1
0.7709,1,0.55,1
0.1182,0,0.0784,0
0.4276,0,-0.4237,1
0.19,0,0.0423,0
0.4121,0,0.1323,1
0.1266,0,-0.3089,0
0.7784,1,0.2846,1
0.0496,0,-0.0228,0
0.1731,0,-0.0225,0
0.0156,0,0.1402,0
0.8074,1,0.72,0
0.1675,0,-0.042,0
0.7494,1,0.3415,1
0.5563,1,0.407,1
0.0866,0,0.1829,0
0.676,1,0.4507,1
0.9422,1,0.6916,0
0.8223,1,0.658,0
0.0545,0,0.1049,0
0.2521,0,0.067,1
0.9054,1,0.3594,0
0.2918,0,0.114,1
0.5132,1,0.3137,1
0.9834,1,0.8046,0
0.394,0,0.283,1
0.9532,1,0.5136,0
0.2567,0,0.0614,1
0.1043,0,-0.1849,0
0.0083,0,-0.0694,0
0.5013,1,0.7087,1
0.0668,0,0.0789,0
0.7346,1,0.4543,1
0.857,1,0.5701,0
0.6569,1,0.4052,1
0.3193,0,0.0898,1
0.3893,0,0.1142,1
0.9084,1,0.7834,0
0.436,0,-0.2041,1
0.1887,0,-0.0519,0
0.1885,0,-0.2881,0
0.2098,0,-0.0049,1
0.2972,0,0.0721,1
0.43,0,0.2204,1
0.7448,1,0.2978,1
0.484,0,0.0143,1
0.1462,0,0.1425,0
0.2725,0,0.1544,1
0.8738,1,0.466,0
0.5704,1,0.0673,1
0.5155,1,0.3991,1
0.8579,1,0.5373,0
0.7668,1,0.4963,1
0.6937,1,0.2107,1
0.2452,0,-0.0998,1
0.2617,0,0.2079,1
0.0882,0,0.2604,0
0.3784,0,0.237,1
0.6733,1,0.3764,1
0.1528,0,-0.0053,0
