y,x,z,controls
0.456,0.2325,0,1.5178
0.0666,0.5005,1,1.4307
0.6218,0.3184,0,-0.222
-0.2652,0.4874,1,0.4689
0.4751,1.1516,1,0.5555
0.3894,0.2836,0,0.5496
1.3055,0.9719,0,0.0492
-0.2531,-0.2414,1,1.2185
0.0444,0.6381,1,-0.6901
1.4391,1.1457,1,-1.2178
0.6888,0.9713,1,0.2775
0.66,0.1637,0,-0.3876
-0.7889,-0.1368,1,1.841
0.7502,0.6707,1,-0.5412
-0.9836,-0.1784,1,0.9583
-1.2066,-1.0839,0,0.398
-0.4027,0.1743,1,-1.4744
0.2876,-0.4949,0,0.5185
0.6026,0.7992,1,-0.7266
1.0864,1.4584,1,2.3279
0.4404,-0.2288,0,-0.8639
-0.2432,-0.316,0,-0.9971
-1.3145,-0.74,0,-2.2566
-0.7263,-0.3274,0,-0.8401
1.5658,0.5698,0,0.6521
-1.1585,-0.477,0,-1.1056
0.7846,1.0588,1,0.4407
0.4684,0.6952,1,0.184
-0.8797,-0.4099,1,-1.0496
0.1555,0.8022,1,-0.193
1.5687,0.7234,0,-1.0155
-0.1508,0.459,1,0.785
0.0415,-0.639,0,-1.8959
-1.0739,-0.5813,0,0.6631
0.3094,0.0378,0,-0.7959
0.567,1.0958,1,0.0426
-0.2671,0.0002,0,0.3919
-0.3602,-0.2092,0,0.0671
0.771,0.935,1,1.9878
0.0921,0.7596,1,-0.4918
0.277,0.0294,1,-1.4426
-0.0996,-0.0857,0,2.0988
1.0171,0.4117,0,0.2974
0.3565,-0.1108,0,0.0802
-0.4634,-0.0489,0,2.1695
0.8878,0.5166,1,-1.3785
-0.049,-0.0821,0,-0.1522
0.7957,0.3679,0,-1.1534
-1.7589,-1.3136,0,-0.1762
0.4368,0.5606,1,-1.4976
0.2518,-0.3933,0,0.0253
-0.839,-0.4496,0,-0.0467
-0.8432,-0.6419,0,-0.0975
0.0087,0.9114,1,-2.3312
-0.3806,-0.1643,1,0.7064
-2.6387,-0.9345,1,-0.2913
-0.8183,-0.0997,1,2.5684
-0.2546,0.3977,1,-0.5291
-0.0659,-0.1331,0,-0.6938
-1.3397,-0.2618,1,0.1043
-0.3094,-0.2331,0,-1.2904
-0.8075,-0.1143,1,1.1697
1.2836,0.8169,1,-0.989
0.6894,0.5306,1,-0.881
0.0448,-0.1454,0,0.7895
-0.395,-0.3176,0,0.2118
0.7851,1.0604,1,0.1927
0.5356,0.0429,0,-1.3598
0.8312,1.1571,1,0.9713
-1.7674,-0.9136,0,-1.0313
0.1197,0.4506,1,-1.725
-0.7523,0.2136,0,0.3697
0.8904,1.2557,1,-0.2149
-0.6483,0.3404,1,-0.2392
-0.4231,0.0019,1,0.6691
0.8438,0.7263,0,-0.3197
-1.3706,-0.462,1,-1.7492
-0.2186,-0.385,0,-0.3397
-1.9545,-1.3287,0,0.2879
-0.5892,0.0141,1,0.1782
-0.4244,0.3816,1,-0.1791
1.7612,1.2499,1,2.411
-0.0088,0.6832,1,1.6597
-0.6634,-0.1723,1,-1.2008
-0.3544,-0.3283,0,-1.3694
1.2801,0.7664,0,1.326
-0.9976,-1.3165,0,1.0654
1.3051,-0.0224,0,1.4795
0.0689,-0.2693,0,-0.4442
0.0409,-0.0729,0,-0.1604
0.2868,0.4241,1,-1.7783
1.7676,1.2838,1,0.1439
0.9267,0.7243,0,-0.6387
-0.4467,-0.4282,0,-0.7806
0.397,0.6113,1,0.9237
1.2245,1.627,1,-0.1559
1.1326,1.1614,1,0.8248
0.1794,-0.0878,0,-0.1079
-0.5864,0.1988,1,0.5482
1.6726,1.6886,0,-1.3125
0.8153,1.4937,1,-0.987
1.6844,1.7848,1,0.4534
0.4616,0.267,0,1.6925
0.5748,0.078,0,0.4663
-0.0911,0.115,0,0.0154
0.5807,0.0863,0,1.5023
1.3095,1.7291,1,-0.2181
1.2387,0.5598,0,-0.7966
1.8052,0.851,0,0.0069
-0.9814,-0.2891,0,0.3728
-0.133,-0.2221,1,-1.2662
0.4013,0.298,0,0.1291
0.2447,0.9788,0,-1.7243
-0.0679,-0.2811,0,-0.3005
-0.0963,-0.2779,0,-0.1566
-0.0632,0.4695,0,-0.0322
1.2756,0.8808,1,-1.958
0.6454,1.0437,1,0.1005
-0.0783,-0.1873,0,0.8739
0.3673,0.5137,0,1.4081
0.7904,0.9289,0,1.4529
-0.5545,-0.5625,0,0.0254
-1.0796,-0.4144,1,2.4785
-0.6908,-0.0276,1,-0.7601
0.3496,0.4554,0,-0.7284
-0.371,0.0128,0,0.0181
0.0145,-0.0718,0,0.8272
0.234,0.7208,0,0.6433
0.7296,0.6504,1,-2.3683
0.4346,0.6754,1,-0.9643
1.0854,1.0233,0,0.7672
-0.2256,0.0337,0,-0.8886
-0.3073,-0.0339,1,-0.1287
-0.0832,0.5928,1,0.3591
0.5735,0.9871,0,0.4837
-1.4681,-0.825,1,0.8607
-0.2479,0.5766,1,1.2711
0.1908,-0.2289,0,0.6326
-0.2769,0.173,1,-1.2275
0.1361,0.6426,1,0.5864
-0.4801,-0.1724,0,1.0818
0.4048,0.5751,1,0.4535
-0.2719,-0.1376,0,1.2897
-1.0426,-0.5912,0,0.2376
0.8704,1.2731,1,-0.127
0.592,0.3104,0,-0.847
-0.1335,-0.3713,0,2.0343
-1.6762,-0.255,1,-1.0453
0.594,1.301,1,-0.0048
-0.6814,-0.4565,0,-0.3563
-0.0035,0.841,1,-1.3342
-0.5577,-0.368,0,0.8882
-1.1252,-1.1152,0,0.499
-0.1069,0.4246,1,0.244
0.2324,0.7018,1,-0.6274
-0.0995,-0.1543,0,0.5634
-0.1288,-0.2605,0,-0.2611
-0.3484,0.516,1,0.481
0.8879,0.4908,0,1.4361
0.7364,0.2927,1,-2.4436
-0.3992,0.3752,1,1.0021
0.8662,1.0138,1,2.3735
-0.1357,0.4711,1,1.7208
0.1907,0.5199,0,0.773
0.2543,0.2447,1,1.2234
-0.4172,0.0716,1,-0.8496
-1.104,-0.416,1,0.2403
-0.7644,-0.4027,0,-0.15
-0.7251,-0.0589,1,-0.4672
0.7093,0.8314,1,0.9883
-1.1621,-0.4472,1,-0.1975
0.0521,0.4791,1,-1.8543
0.5375,0.4791,0,0.4385
-0.0442,0.7656,1,-0.0277
0.0802,0.6782,1,0.6931
0.9126,1.043,1,-0.4097
0.3,0.2761,0,-1.7228
0.7498,0.2745,0,-0.9744
0.5812,0.9302,1,-0.9153
0.714,0.5436,0,-1.0276
-1.3721,-0.0004,1,-0.5627
0.5817,-0.0536,1,0.7272
1.2303,1.018,0,-1.3812
0.2869,0.1754,0,0.883
1.4248,0.605,0,-1.2697
-1.0233,-0.7469,0,-0.3811
-0.1179,-0.1635,0,-0.0356
0.8027,0.401,1,-0.2997
0.0795,0.6917,1,0.6219
1.0225,1.1773,1,-0.1084
-1.0758,0.1664,1,-0.1569
-0.126,0.8472,1,-2.3764
-0.4861,-0.8014,0,0.4008
-0.3638,0.4658,1,1.8787
-0.0062,0.3221,0,-0.4919
-0.2581,-0.0122,1,0.6605
-0.5835,0.3176,1,-0.8238
-1.0734,-0.2709,0,0.9854
0.294,-0.0921,1,0.519
1.0544,0.8266,1,-0.3666
0.7724,0.9741,1,-0.4325
1.0743,1.0354,0,0.6453
-0.6165,-0.427,0,0.0409
-1.449,-0.6696,0,-1.2314
0.5396,-0.0422,0,-1.5281
1.239,0.9943,1,0.5882
0.3115,-0.0282,0,-0.7631
0.5617,-0.0769,0,0.0353
-0.8204,-0.4052,0,0.5881
0.519,0.7438,0,-1.2025
0.3855,0.4954,0,-1.0142
0.2696,-0.3914,0,1.6226
-0.5395,-0.248,0,-0.4123
-0.7885,0.3672,1,1.019
0.3666,-0.0265,0,2.5073
0.6794,0.8167,0,0.2392
1.3682,1.4156,1,-0.862
-0.1395,-0.3453,0,0.127
-1.2485,-0.6794,1,-0.1888
1.2772,1.4371,1,0.0671
1.0416,0.9758,1,0.7171
0.2752,0.1413,0,0.8316
-0.3106,-0.5264,0,-2.0048
0.324,0.7386,1,1.19
0.8668,0.2377,0,0.2736
0.5069,0.2052,0,-0.5736
0.2886,0.3034,1,0.7342
1.4113,0.6759,0,-1.0505
-0.8417,0.1589,1,-1.0039
-0.2545,0.6847,1,1.059
0.4925,0.2674,1,0.067
0.223,-0.1748,0,1.5677
1.1818,0.496,0,-0.6861
0.7361,0.2625,0,0.2913
0.0817,0.0565,0,0.3874
-0.0579,-0.1571,1,0.4059
1.2599,0.8054,1,0.6208
-0.8686,-0.2282,0,0.4596
-0.4288,-0.2651,0,0.0192
0.478,1.1417,1,-1.9416
-0.7957,-0.3725,0,0.8642
-0.8144,-0.5349,0,-2.3738
0.4597,0.9588,1,-1.2337
0.6407,1.2169,1,-0.7047
0.5212,-0.0688,0,0.9032
-1.3082,-0.2223,1,-0.2222
0.2386,0.4037,1,1.875
-0.4188,-0.0545,1,-1.3868
0.5909,0.4143,0,-1.0997
0.7707,0.9015,1,-2.2504
-1.1456,-0.8133,1,-1.1468
-0.0771,-0.0384,0,-0.6326
0.5135,0.5603,0,1.4649
0.3351,0.0291,0,1.0458
-0.8892,-0.4444,1,0.2385
0.9141,0.527,1,-0.3112
-1.8,-0.8468,0,0.7647
0.8035,0.6817,0,1.2728
-0.7633,-0.431,0,-0.6467
-0.0151,0.3987,0,-0.5472
-0.4095,0.2927,1,-0.4315
0.8938,1.3531,1,-1.7345
1.7797,0.693,0,1.2109
0.591,0.5833,1,-0.5834
0.6493,0.6934,1,-0.2893
0.5893,0.0226,0,1.456
-1.5322,-0.8235,0,-0.5396
-0.064,-0.1686,0,1.2661
0.2918,0.5863,1,-1.7482
1.266,0.8603,0,0.5614
0.1247,0.3818,1,-0.4455
1.0582,1.0107,1,-1.5794
-1.0135,-0.5613,0,-1.1355
1.2467,0.9816,0,0.1404
0.9658,1.0792,1,-0.96
-0.9242,-1.1196,0,0.383
1.4114,0.7228,0,-0.7453
-0.964,-0.0708,1,-1.6194
0.0009,0.0574,0,0.9698
-0.0786,0.5967,1,0.2944
-0.4996,-0.2633,0,-1.803
-0.4958,0.0276,0,0.653
-0.1007,-0.1334,0,0.1222
-0.2302,0.0535,0,-0.4316
-0.1542,-0.1519,0,-0.3919
0.1539,1.0332,1,1.3404
1.3561,0.5996,0,0.3191
1.1003,0.6629,0,1.3892
-0.0782,0.3266,1,0.4758
-0.3745,0.2496,1,0.2348
-1.1863,-0.0474,1,-0.7573
-0.2187,-0.2118,0,0.1578
1.3023,0.6985,0,1.021
0.1096,0.5733,1,0.0812
0.187,0.9189,1,1.9364
0.5282,0.4721,0,1.0195
-1.1405,-0.5055,1,-1.1982
-0.4807,-0.4014,1,-0.4849
0.8878,0.2197,0,0.6733
1.8337,1.2292,1,-1.5269
1.1997,0.1832,0,-0.1165
-1.2157,-0.6734,0,-0.9326
-1.1639,-0.5524,0,0.0407
-0.6089,-0.3346,0,-0.9246
-0.3597,-0.0751,0,1.0534
-0.2772,0.8208,1,-0.5092
-1.133,-0.2206,1,0.6646
0.4937,0.4226,0,-1.4935
0.6431,0.0823,0,-0.3047
-0.735,0.3037,1,-1.2796
0.1582,0.2124,0,1.1934
1.1687,1.0123,0,-0.7744
-1.2653,-1.0191,0,-0.0873
1.0011,1.3478,1,0.3519
-0.0339,0.6321,1,-0.7465
-2.195,-0.8828,0,-1.2003
0.8219,0.8089,1,0.1856
0.7135,0.7146,1,-1.9323
-0.987,-0.4589,1,1.3418
0.1341,0.6669,1,-0.1367
0.2585,0.103,0,-1.4742
0.7482,-0.0167,0,-0.2646
-1.3685,-1.4057,0,0.5778
0.2768,0.1449,0,-0.8171
-0.5062,-0.3946,1,-1.942
-0.3122,0.4255,0,-0.1234
-1.4587,-0.4938,1,0.7612
-0.3039,-0.3886,0,0.233
1.4446,1.5573,1,0.4028
0.2276,0.2491,0,0.9567
1.2544,1.2238,1,1.5829
1.7558,1.3869,1,-2.6934
-1.204,-0.1454,1,-1.3247
0.2648,0.3346,0,0.1679
0.2843,0.9661,1,0.2771
-0.3134,0.1458,1,-1.5488
-1.8077,-0.3712,1,-0.7822
0.286,0.1946,0,1.7221
0.8562,0.1362,0,-0.3541
-1.1924,0.4361,1,0.2103
0.6329,0.6043,0,1.7908
0.2492,0.8368,1,0.0942
0.9599,1.0033,1,0.7874
-1.3187,-0.325,0,0.571
-0.0927,-0.0171,0,-0.3359
0.185,0.53,0,-0.3931
0.0165,0.0847,0,1.1816
-1.9046,-0.7433,1,-0.0081
-0.2242,0.4238,0,-1.0088
0.2684,0.5654,1,1.0823
-0.9754,-0.4369,0,-2.8548
0.7042,0.5546,0,1.5783
-0.0243,-0.2431,0,-0.1866
1.1189,0.8716,0,0.008
-0.3318,0.2346,1,0.083
-1.5917,-0.9901,0,1.3307
-1.5065,-0.8373,0,0.1742
0.8209,1.1658,1,-0.0227
-0.5223,-0.2963,0,-0.9523
