y,x,z,controls
1.0262,1.2518,0,-0.2632
0.269,1.2993,1,-0.2248
-0.3497,1.3033,1,0.7611
-0.0035,1.0678,0,-0.171
-0.4849,-0.2405,0,-0.808
-0.1023,0.7978,1,-1.1854
-1.2362,-0.0061,1,-0.3735
-0.7646,0.202,1,1.9225
-0.7884,-0.3904,1,0.2593
-0.2377,0.0839,0,1.7065
-0.2043,0.1786,1,-2.079
-0.1254,0.2218,0,-0.9458
-0.3081,1.6766,1,-1.8242
0.6547,1.3373,1,-0.1323
-0.6411,0.1205,1,0.4618
0.5014,1.1005,0,0.9278
-0.0964,-0.241,0,0.7392
-0.2175,0.6215,1,0.9556
-0.0797,0.2748,0,-0.23
-0.1923,0.3688,1,-0.5604
0.8001,0.5466,0,-0.9326
-0.2139,-0.2615,1,1.5583
-0.3881,-1.1508,0,0.7806
-1.1281,-0.4597,1,-0.3884
0.5143,-0.0731,0,0.0516
0.0504,1.2858,1,1.0239
1.2177,0.5497,0,-0.7009
-1.3683,-0.0225,1,0.2666
-0.2707,0.8007,1,-0.1911
0.808,0.3955,0,1.2717
0.1538,0.0169,0,-0.3094
-0.5062,0.3032,1,0.694
-0.0771,0.0736,0,-0.9863
-0.1574,-0.8921,0,-1.0992
-0.2683,1.0355,1,-1.2244
1.1218,0.4692,0,0.9787
-0.7777,-0.5614,0,0.6466
-0.825,0.0156,0,1.3343
0.5722,1.1456,0,0.6331
-0.9616,-0.2675,1,0.1314
-0.5844,0.6939,1,-0.2748
-1.1796,-1.2228,1,1.0275
-0.009,0.4753,1,0.6254
-0.5964,0.7547,1,-0.7999
0.5391,0.4034,0,-0.5632
-0.8295,-0.0556,1,0.1645
-0.6474,-0.4119,0,0.0155
-0.3037,0.132,1,0.7933
-0.947,-0.0237,0,0.6776
-0.2282,-0.2307,0,-0.7636
-0.0462,-0.002,0,-1.08
-0.2374,0.002,0,-1.6474
-0.285,-0.5202,0,-0.0005
0.755,-0.066,0,1.8083
-0.5226,-0.5759,0,-0.2083
-1.5913,-0.4183,1,-0.0205
-0.3939,0.5187,1,0.257
0.1462,1.1196,1,0.0172
0.2409,-0.3795,0,-1.2168
-0.3094,0.6055,1,-0.6892
-0.4382,-0.3853,0,-0.2502
-0.4603,0.3523,1,1.5749
0.2771,0.5791,0,1.203
0.3523,0.1162,0,-1.1433
-1.3677,0.852,1,1.339
-0.7834,-0.9022,0,1.7442
0.522,0.7098,1,0.4443
-0.1253,-0.6755,0,-0.603
-0.915,-0.1771,0,0.0672
0.0062,0.8879,1,1.5696
-0.9824,-0.4039,0,-1.1297
-0.1347,-0.5252,0,-0.4125
-0.1867,-0.4114,0,0.4034
-0.1968,0.7634,1,-0.3501
-0.3549,0.3339,1,-1.6853
0.1425,0.7302,1,-1.155
0.6205,1.5776,1,-1.37
-0.0678,1.0126,1,-0.4449
-0.134,-0.2758,0,1.8019
0.9912,1.0433,1,1.3851
-0.4702,-0.4457,0,0.036
1.0166,1.1465,0,0.6478
1.5024,1.1653,0,0.1763
0.1723,0.6224,0,-0.192
-0.2625,-0.1214,0,0.0377
1.22,0.6643,0,-0.3222
0.1467,0.8967,1,-1.2719
-1.1035,-0.5388,0,0.0302
0.055,0.9099,0,-0.7995
-0.2993,0.3089,1,-0.5172
-0.3357,0.2986,1,0.46
-0.0415,0.1541,0,-1.5934
0.3002,-0.1078,0,-1.1122
-0.8723,-0.4223,0,-0.0108
0.7699,1.0989,1,-1.1859
0.2362,1.0223,1,-0.6442
0.1797,0.6315,0,0.8538
0.7963,0.052,0,-0.2811
-0.7469,-0.1042,0,-0.7557
1.1006,1.1255,0,0.7832
1.1688,0.7308,0,-1.7362
-0.412,-0.6379,0,-1.4586
0.0227,0.3808,1,-1.3792
0.0208,0.8121,1,-0.6826
-1.3384,0.2677,0,-1.5756
-0.2518,0.4148,1,1.8394
0.6155,1.646,1,-2.6006
-0.5368,0.3617,1,0.4117
1.1017,1.5452,1,-0.4118
0.7332,0.7861,0,0.0571
0.5792,0.7098,1,-0.5756
0.843,0.4061,1,-0.2357
0.105,1.1018,1,-0.9982
-0.1869,0.8247,1,1.1804
0.8262,0.8023,1,-1.3205
-0.6692,0.2896,1,-0.1638
-0.5133,0.2921,0,2.3862
-0.7377,-0.3376,1,0.7825
0.625,0.9527,1,-1.2393
-0.2592,-0.4254,0,1.2731
-0.863,-0.5346,1,0.3123
-0.05,0.9992,1,-0.4569
-0.1247,0.4698,1,0.7954
0.0411,2.125,1,1.3208
-0.0195,0.6744,0,-0.7392
0.4164,0.9637,0,-0.4655
-0.3312,0.3324,1,-0.5055
-0.1763,1.0011,1,0.5585
0.7453,0.6689,0,0.8817
-0.6906,-1.9396,0,0.6355
-1.124,-0.4273,0,-0.9694
-0.0974,-0.0443,0,1.89
-1.0123,-1.0929,0,-0.8288
-0.5649,-0.412,0,0.2649
0.5022,0.1314,0,-0.1804
0.5071,0.3023,0,-1.0551
0.6296,0.8455,1,0.2432
-0.7501,0.5867,1,0.0752
-0.1905,0.9888,0,0.7021
-0.9391,0.2923,1,-0.0374
-0.3745,1.0791,1,0.2326
0.45,1.4851,1,1.8076
0.7827,1.5868,1,-0.1845
0.8097,1.4393,1,-1.6439
0.6672,1.1628,1,0.9316
-0.5886,0.4469,1,0.8671
-0.1449,0.7751,1,-1.4035
0.1228,0.7121,1,-1.2249
-0.669,-0.5761,0,-0.5054
0.5315,0.6548,1,-0.9261
0.5665,1.3658,1,-0.3527
0.5779,0.5261,0,-0.3019
-0.3875,-0.2572,0,-0.0983
-0.0436,0.3339,1,1.2708
0.5705,0.6412,0,2.0946
0.7173,0.5851,0,-1.2552
0.2957,-0.2536,0,0.1093
0.1372,-0.1505,0,1.0955
-0.6599,0.8532,1,1.2354
-0.4619,0.2533,0,-1.4499
-0.4509,-0.5873,0,0.0016
0.0824,-0.7127,0,0.9178
-0.6632,0.7613,1,-0.8378
0.6505,0.1794,0,-0.6216
0.0965,0.6948,0,0.9333
0.3779,0.3429,0,-0.4715
-0.7526,0.8624,1,0.6056
-0.2676,-0.2409,0,1.7064
0.0053,0.1592,1,0.2222
-0.3979,0.8633,1,-0.3431
-0.3071,0.1899,1,0.6603
0.3736,-0.1438,0,0.4356
-0.5767,0.2387,0,-0.4916
1.2118,1.4313,0,0.0988
0.0586,0.8826,0,0.7884
-0.4221,0.0075,1,0.2692
-0.4855,0.867,1,-0.8806
0.7955,1.5244,1,0.82
0.4903,0.4271,0,-0.2017
-0.0471,-0.0564,0,-0.3129
0.0231,-0.0358,0,-1.6264
0.2446,0.2054,0,1.3576
-0.5197,-0.4851,0,0.5492
0.6696,0.9595,1,-0.3872
1.0449,1.5554,1,0.6346
0.0298,0.7247,1,1.1195
0.0549,0.2715,0,0.8878
-0.4424,-0.2274,0,-0.3371
0.8102,0.9538,0,-0.9478
0.4456,0.3783,0,-0.5565
-1.0037,0.1153,1,0.3589
0.9581,-0.209,0,-1.2912
-0.1335,0.1832,0,1.8047
-0.1085,0.2356,0,0.3277
0.0609,-0.523,0,1.0766
0.0464,-0.4749,0,-0.8907
-0.2847,-0.5242,0,0.1601
-0.4648,0.8816,1,-0.5823
0.4273,0.6314,1,-1.8061
0.0972,-0.2602,0,0.6064
-0.6702,-0.344,0,1.2673
0.7841,1.0515,0,2.3833
-0.1485,1.3267,1,0.2998
-0.5176,-0.3674,0,-0.4119
0.0624,0.3381,1,0.9065
-0.4338,1.095,1,-0.7055
0.1178,0.2927,0,-0.5869
-0.0075,0.7751,1,-0.0705
0.1019,-0.2538,0,-0.9176
-0.3243,0.1097,1,-0.8786
0.2118,0.6739,1,1.5263
-0.0221,-0.8558,0,-0.8756
0.0211,0.7536,1,0.5767
0.1143,1.0356,1,-0.8357
0.6113,0.68,0,-0.1494
0.405,0.7228,0,0.3578
0.3717,0.0314,0,0.1158
0.3226,-0.8004,0,-0.8372
-0.6362,-0.485,0,0.8932
0.6408,0.6195,0,0.1244
-0.0046,0.0694,0,-1.7034
-0.7931,-0.0738,1,0.9123
0.472,0.2878,0,0.0748
0.1631,0.5279,1,-0.1602
-0.5267,0.6578,1,0.2588
-0.1248,0.6573,0,-1.682
-0.3915,0.4423,1,-0.8118
-0.909,-0.4389,0,0.178
1.0268,1.3351,1,-0.9984
-0.5623,-0.0925,0,0.6991
0.2349,-0.0534,0,-1.2778
-0.8071,-1.0592,0,-0.1607
-0.6584,0.0298,1,1.3672
-0.0501,-0.5358,0,-0.869
-0.7383,-0.6334,0,0.012
-0.6641,0.1458,1,-0.9165
-0.3765,-0.0243,1,-1.5455
0.3898,0.3273,0,0.6141
-0.5638,0.3252,1,-0.0514
-0.8125,-1.2176,0,0.0711
-0.5627,0.3836,1,0.2965
-0.5049,0.7383,1,-0.8345
0.6585,1.3471,0,-1.2092
-0.1675,0.5681,1,0.1842
0.4003,0.5837,0,1.4799
0.1337,-0.1121,0,0.3181
-0.2978,0.0927,1,-1.4143
-0.7765,0.6464,0,2.9388
-0.5005,-0.3358,0,-1.2358
0.4193,1.0236,1,-1.8316
0.0863,-0.2907,0,1.7598
-0.4051,-0.6624,0,-0.8133
0.2072,0.6126,0,-0.4952
-0.3658,0.0256,0,1.1598
-0.3672,-0.432,0,1.668
0.4991,0.9306,1,-0.1816
-0.2855,0.4128,1,0.7413
0.315,0.4711,0,1.8119
0.1663,0.1715,0,-1.181
-0.0508,0.3264,0,0.2897
-0.1036,-0.2046,0,-0.3851
-1.1544,0.5518,1,-1.2091
0.5768,0.5588,1,0.9306
-0.489,-0.1046,0,1.1965
-1.0283,-1.1469,0,0.6403
0.0662,-0.6931,0,0.5758
0.0733,-0.3526,1,-0.2757
0.5329,0.9957,1,0.3206
-0.2083,0.2855,0,0.56
0.1454,0.4936,0,2.3444
0.2131,0.1068,0,-1.6144
0.1236,-0.151,0,-0.6087
0.4973,0.3915,0,-0.1916
0.3966,1.1924,1,0.4791
-0.6923,0.1156,0,1.4885
-0.045,1.0711,1,1.0224
0.5689,1.6121,1,-0.292
-0.6628,-0.3462,0,0.644
-1.3183,-0.5448,1,-0.1144
0.4684,-0.2319,0,0.2555
0.0147,-0.0054,1,1.0328
1.1027,1.2321,1,-2.6577
-0.2386,-0.068,1,-0.2695
-0.9144,-0.1659,0,-0.9757
-0.5132,-0.3324,0,-0.8814
0.219,0.4626,0,-0.6121
-0.562,-0.4228,1,-1.871
-0.4588,0.0487,0,1.2835
0.0891,0.4554,1,2.5527
-1.8905,-1.7233,0,0.1923
-0.4973,0.2244,1,1.6174
0.0884,0.4691,0,-0.654
-1.0109,0.4758,1,1.3328
-0.0404,0.3798,0,-0.4615
0.0714,1.1102,1,-0.5713
-0.2521,-0.0628,0,0.1642
-0.6988,-0.6609,0,1.8161
-1.0741,-0.7923,0,1.1587
0.8011,0.9329,1,1.4719
1.2351,1.9075,1,-1.4254
0.1986,0.8925,0,-1.0961
-0.4777,0.9381,1,-0.4843
-0.9517,0.4038,1,1.485
0.3756,-0.5685,0,0.6988
-0.4673,-0.5095,0,-1.7819
0.0534,0.382,0,-0.2753
-0.1434,0.1798,1,-0.6683
-1.0669,-0.612,0,-0.1337
-0.3528,0.1727,0,2.2732
-0.2357,0.3235,0,-0.1908
0.0874,0.6,1,-0.3961
-0.3571,1.1753,1,-1.1745
0.0635,0.1722,0,0.8406
-0.6622,-0.0924,0,-0.1227
-1.0437,-0.6267,0,-0.8569
-0.4606,-0.4354,0,0.6515
-0.5533,0.3743,1,-0.3622
0.0686,-0.3001,0,-0.2087
-0.5831,-0.036,0,-1.0244
-0.0934,0.4856,1,-1.9285
-0.7663,-0.591,0,0.8083
0.311,1.1225,1,0.404
0.257,0.3879,1,0.3038
