y,x,z,controls
0.2051,0.3159,1,0.2321
0.3161,0.7265,1,0.2289
1.0978,1.3621,1,0.4357
0.9948,0.5894,0,-0.0533
1.3463,1.2355,1,-0.8126
-0.0579,-0.018,0,-1.0709
-0.1838,0.0193,1,0.3836
-0.183,0.1441,1,0.5137
-2.2392,-1.0089,1,0.8614
-1.5099,-0.7023,0,-0.6659
-0.3299,0.0956,1,1.0928
-0.9734,-0.5614,0,1.8735
0.6371,0.4534,1,-0.0515
-0.2939,-0.1914,0,-1.5005
0.5516,0.7926,1,-1.1573
-0.2755,-0.3667,0,-0.5709
0.2826,0.1579,0,-2.0138
-0.2699,-0.0008,0,0.1053
-0.6234,-0.3873,1,0.3984
0.6602,1.1003,1,0.3319
0.8887,1.2063,1,-1.4245
0.6951,0.7509,0,-1.9638
2.0339,1.8422,1,0.6866
-1.5668,-0.226,1,2.1752
1.0415,0.8229,1,1.4193
0.4084,0.3018,0,-0.0283
-1.3977,-0.5283,0,-0.8748
0.2266,0.9688,1,-0.5699
0.1797,0.3024,1,0.5027
-1.0902,-1.0311,0,-0.5729
-0.0292,0.0611,0,-0.3527
-0.4912,-0.1278,0,-0.062
-0.0814,-0.4428,0,1.1735
0.1687,0.2793,0,1.3184
0.3399,0.5238,0,1.4534
-0.6427,0.2959,1,-1.2842
-0.0953,0.2768,1,-0.2759
0.2732,0.0539,0,0.4017
1.3489,1.8248,1,-0.5529
-1.4164,-0.1015,1,-0.5907
0.2235,0.4897,1,1.5498
-0.5472,0.0686,1,2.3732
0.676,0.551,1,-0.903
-0.3136,-0.0396,1,-0.8394
0.9614,1.137,1,-1.1121
0.4555,0.6663,0,-0.3074
0.2438,-0.0908,0,1.719
-0.0583,-0.3256,0,-0.6823
-0.1622,0.029,0,0.1984
0.0772,-0.542,0,2.4388
0.8841,1.0357,1,0.4073
-0.6772,-0.8494,0,0.9604
1.918,1.254,0,-0.5393
1.0982,0.6552,0,-0.2533
0.2458,0.3523,0,0.6379
-0.3552,0.2435,1,1.0607
-0.6395,0.0379,1,-1.4784
0.1099,0.222,0,0.2809
0.9541,0.0773,0,-0.3801
-0.331,0.522,1,-1.6313
0.0523,0.2303,1,-0.4873
1.0662,0.572,1,0.406
0.2371,0.5486,1,0.152
-0.1569,0.0572,0,0.9778
0.2165,0.7456,0,0.545
-0.7069,0.0497,0,-0.9163
0.946,0.4029,0,-0.7238
0.049,-0.6039,0,1.0177
-1.4875,-0.7271,0,0.6886
-0.2543,0.1759,1,0.8845
0.7442,0.6094,1,-0.2992
1.2774,0.6047,1,1.6271
0.0765,-0.1529,0,0.0079
-1.0923,-0.6485,0,2.7297
-1.111,-1.1622,0,0.1675
0.6934,1.0773,1,0.3915
0.9126,0.3001,1,1.4284
0.2731,0.2062,0,-0.8686
0.9231,0.725,0,0.05
0.5665,1.437,1,-0.8695
-0.7793,0.4318,1,0.1337
-1.0319,-0.6403,0,-1.457
-0.3873,0.5955,1,1.3923
-2.0016,-1.4442,0,0.8359
0.6365,0.1662,0,-0.2524
0.954,0.388,0,0.5365
0.1379,0.4618,0,0.4914
0.5823,0.8277,1,0.7382
-0.7582,-0.4932,0,-0.9111
0.0695,0.4354,1,0.5809
-0.4489,0.0399,0,-0.9305
0.3493,0.7296,1,1.0412
1.4376,0.4479,0,0.482
-0.5954,0.2903,1,-0.4677
1.682,0.8641,0,1.4569
1.2307,0.8897,0,1.4216
-0.0728,-0.2,0,-0.6377
-0.1085,0.271,0,-1.0152
0.8928,0.8501,1,-0.8959
-0.1242,0.1396,0,0.1755
-0.8951,0.0657,1,-0.566
-0.6369,0.2383,1,0.2029
0.1926,0.6461,0,1.0923
-0.4791,0.3581,1,1.7528
-0.6305,-0.5232,0,-1.4921
1.0103,1.7186,1,-2.3754
0.4174,0.8875,0,-0.2738
-0.101,1.0345,1,-1.2003
-0.3044,-0.3096,0,-0.6511
0.0397,0.4477,0,-0.1724
0.1614,0.3911,1,0.8137
-0.0288,-0.1347,0,0.081
-0.9421,-1.2153,0,-0.5911
-0.4108,0.4233,1,0.2326
0.1871,0.1565,0,-0.0529
0.1849,0.4815,1,-0.3231
0.4405,0.16,0,-0.9929
-0.2998,-0.3854,0,-0.3945
-0.912,-0.1059,0,0.5696
-0.1323,0.8698,1,0.5871
0.3581,0.6556,1,-1.0567
-0.1554,0.6844,1,-0.3421
1.0565,0.8101,1,-0.9402
1.0345,1.7172,1,0.843
0.8513,1.6794,1,0.0661
1.2609,1.5132,1,-0.87
-0.3368,-0.4126,0,-0.4394
0.7624,0.7408,1,-2.2996
-0.1897,0.7918,1,-0.4206
1.64,0.6246,0,0.3969
0.989,1.0894,1,0.4444
0.4689,0.3516,0,-0.5842
-0.1082,0.2806,0,-0.0755
0.124,0.4889,1,0.482
1.4911,1.3473,0,0.9496
-0.8312,-0.852,0,-0.2441
-0.4299,-0.252,1,0.7386
0.674,1.2593,1,-0.9973
-0.994,-0.1268,1,0.4717
-0.0144,-0.06,0,0.2583
0.7282,0.7682,1,-1.7849
0.2478,0.1741,0,-0.112
-0.1033,-0.1809,1,1.2868
1.2331,1.2822,1,-1.1358
-0.4213,0.2497,0,0.2508
-0.0325,0.0011,0,0.7264
1.5364,0.8355,0,0.955
-1.1567,-0.7618,0,0.2796
-1.2968,-0.4084,1,-0.4429
-0.2184,0.1027,0,0.8624
0.942,0.6149,1,-0.0369
-1.5527,-1.135,0,-1.2463
-0.1298,-0.2029,0,-0.1576
0.4245,1.3949,1,-1.7646
0.1377,-0.3436,0,0.1289
-0.514,-0.6484,0,-0.1032
-0.4522,-0.621,0,-1.1651
-0.0835,0.2863,1,2.3518
0.2186,1.1178,1,-1.1247
0.2312,0.4166,0,0.3369
-0.6832,-0.5094,0,-0.0874
-0.662,-0.1958,0,-0.571
0.3564,0.2927,0,-0.3692
0.3897,0.5668,0,-0.7309
-1.8208,-0.4916,0,0.3717
1.4953,1.5049,0,1.5434
0.4472,-0.0734,0,1.8499
0.8376,1.4219,1,0.6274
-0.1169,-0.0358,0,-0.7195
-0.3821,1.0555,1,0.4547
-0.0147,0.875,1,0.1357
-0.2438,0.0324,0,0.4083
0.8968,0.9604,1,-1.3681
-1.6759,-1.2886,0,-1.6534
0.8934,1.7049,1,1.2336
-0.0347,0.1034,0,-0.0982
0.5978,-0.1732,0,-0.3834
-0.6245,-0.658,0,0.1923
0.5889,0.5701,1,-1.4615
-1.3582,-0.5554,1,1.5431
-0.1512,0.929,1,-1.2663
0.547,0.204,0,-1.6568
0.5716,-0.0708,0,1.289
-0.5072,-0.2794,0,2.8225
-1.1552,-0.2686,0,-1.1045
1.1216,0.7947,1,0.4413
0.6007,0.723,1,3.0607
1.3454,0.5152,0,-1.6952
1.2306,1.0152,1,0.1092
-0.1029,-0.1433,0,1.0553
-0.1636,0.0857,1,-0.5284
0.7149,1.4624,1,1.3219
-0.0445,0.4737,1,0.6242
0.6761,0.5916,0,-1.0766
-0.4456,0.323,1,-1.2802
-0.3775,0.4768,1,-0.6522
1.3849,1.4807,1,-0.4665
1.2385,0.3059,0,0.0503
0.4823,1.1823,1,1.9408
0.6959,0.3425,0,-0.5387
0.4215,0.0021,0,0.1208
-0.0242,0.0493,0,1.8031
-0.1927,-0.2549,0,0.9829
0.2574,0.1118,0,0.0452
-0.2525,0.9352,1,-0.2457
-0.7928,-0.3598,1,-1.6002
1.6494,1.7167,1,-0.2429
0.25,0.294,1,2.3152
-0.5562,-0.448,0,-0.6995
1.2742,1.0625,0,1.0597
0.2738,0.4021,1,-0.6886
-0.1133,0.3476,1,0.8274
0.3324,0.1548,0,1.0302
0.274,0.7935,1,-0.5347
0.9188,0.6306,1,-0.6429
-0.6141,-0.8426,0,0.6318
0.8152,0.0333,0,0.7241
-0.6273,-0.1475,0,0.8711
0.8115,0.9558,0,0.0279
-0.1037,0.0985,1,-1.0734
0.5174,0.8253,1,-0.0971
