running_var,treated,y,near_cutoff
0.3064,0,0.3567,1
0.9284,1,0.3688,0
0.172,0,0.1043,0
0.3297,0,0.109,1
0.6019,1,0.279,1
0.6179,1,0.4711,1
0.8211,1,0.5189,0
0.0276,0,-0.0102,0
0.4292,0,0.104,1
0.4779,0,-0.0026,1
0.2461,0,-0.166,1
0.6289,1,0.517,1
0.9047,1,0.3712,0
0.4168,0,0.1958,1
0.2575,0,0.1271,1
0.5708,1,0.388,1
0.4133,0,0.4253,1
0.6563,1,0.1984,1
0.9642,1,0.4509,0
0.5305,1,0.354,1
0.8617,1,0.5397,0
0.366,0,0.0921,1
0.7665,1,0.316,1
0.2578,0,-0.1355,1
0.9568,1,0.4393,0
0.3214,0,-0.0854,1
0.6901,1,0.5241,1
0.4317,0,-0.0794,1
0.7791,1,0.4661,1
0.5972,1,0.6099,1
0.7733,1,0.6148,1
0.0732,0,0.0643,0
0.0975,0,0.006,0
0.0319,0,0.1378,0
0.8402,1,0.7072,0
0.7799,1,0.2877,1
0.7074,1,0.2021,1
0.1226,0,-0.1208,0
0.9311,1,0.404,0
0.781,1,0.398,1
0.7599,1,0.6904,1
0.6119,1,0.4122,1
0.7502,1,0.3576,1
0.0507,0,0.2668,0
0.6562,1,0.3751,1
0.4216,0,0.2604,1
0.1554,0,-0.0922,0
0.9579,1,0.6755,0
0.9521,1,0.4543,0
0.8279,1,0.4055,0
0.7106,1,0.1393,1
0.2037,0,-0.0276,1
0.8407,1,0.2521,0
0.3355,0,0.1284,1
0.2343,0,-0.0793,1
0.9505,1,0.2329,0
0.2343,0,0.1582,1
0.8774,1,0.3505,0
0.5863,1,0.2559,1
0.1824,0,0.4367,0
0.7371,1,0.3239,1
0.6385,1,0.5399,1
0.4352,0,-0.0504,1
0.5888,1,0.4204,1
0.4642,0,0.2286,1
0.8283,1,0.1767,0
0.6802,1,0.2037,1
0.4818,0,0.3228,1
0.807,1,0.3781,0
0.2691,0,0.0913,1
0.1757,0,0.2132,0
0.3936,0,0.3129,1
0.858,1,0.3627,0
0.8315,1,0.4454,0
0.5874,1,0.2968,1
0.2045,0,0.0305,1
0.8008,1,0.3446,0
0.2592,0,0.013,1
0.8349,1,0.7471,0
0.0282,0,-0.0713,0
0.1769,0,-0.3529,0
0.1264,0,-0.0022,0
0.9021,1,0.2027,0
0.723,1,0.4657,1
0.8626,1,0.4295,0
0.1137,0,0.35,0
0.4706,0,0.2903,1
0.8586,1,0.1339,0
0.5533,1,0.1676,1
0.4722,0,0.0931,1
0.9723,1,0.5276,0
0.5106,1,0.4905,1
0.3108,0,0.1775,1
0.1255,0,0.1144,0
0.1977,0,-0.0184,0
0.8787,1,0.4084,0
0.1469,0,0.0919,0
0.8601,1,0.5052,0
0.4925,0,0.2153,1
0.0121,0,-0.1303,0
0.5675,1,0.3599,1
0.241,0,0.2166,1
0.461,0,0.0467,1
0.9366,1,0.5547,0
0.7215,1,0.2815,1
0.9052,1,0.4609,0
0.4986,0,0.2417,1
0.6351,1,0.512,1
0.3097,0,-0.0392,1
0.2986,0,-0.3794,1
0.0201,0,0.2094,0
0.9126,1,0.6639,0
0.7113,1,0.1194,1
0.5833,1,0.4482,1
0.0683,0,0.0347,0
0.1825,0,0.2604,0
0.5234,1,0.5482,1
0.9685,1,0.6303,0
0.8659,1,0.4114,0
0.2719,0,-0.2792,1
0.1315,0,0.105,0
0.3856,0,-0.0544,1
0.702,1,0.1395,1
0.0305,0,0.4431,0
0.3284,0,-0.0091,1
0.3687,0,0.1899,1
0.9174,1,0.6059,0
0.2342,0,0.1362,1
0.3405,0,-0.3257,1
0.1833,0,0.2792,0
0.7677,1,0.4235,1
0.5625,1,0.436,1
0.3642,0,-0.0004,1
0.379,0,-0.0224,1
0.0144,0,-0.1236,0
0.7613,1,0.3083,1
0.6505,1,0.3031,1
0.0554,0,0.1996,0
0.0532,0,-0.049,0
0.6888,1,0.4872,1
0.7499,1,0.3366,1
0.0993,0,0.09,0
0.7557,1,0.4205,1
0.7255,1,0.3248,1
0.5918,1,0.1667,1
0.0989,0,0.0871,0
0.1694,0,-0.0975,0
0.5373,1,0.4353,1
0.5599,1,0.1312,1
0.3707,0,0.0034,1
0.6812,1,0.0758,1
0.334,0,-0.0539,1
0.0312,0,-0.062,0
0.7323,1,0.6171,1
0.6493,1,0.6088,1
0.0575,0,0.1681,0
0.6525,1,0.4805,1
0.4062,0,0.1475,1
0.586,1,0.2811,1
0.1772,0,0.0159,0
0.7615,1,0.3234,1
0.3849,0,0.2738,1
0.881,1,0.3993,0
0.4545,0,0.3019,1
0.7739,1,0.221,1
0.5728,1,0.5994,1
0.8124,1,0.331,0
0.3966,0,0.0517,1
0.6493,1,0.4326,1
0.9646,1,0.2793,0
0.2223,0,0.0625,1
0.4788,0,0.0732,1
0.9175,1,0.6523,0
0.5895,1,0.2786,1
0.8111,1,0.6527,0
0.5794,1,0.3909,1
0.6978,1,0.2882,1
0.085,0,0.0655,0
