stock_id,event_day,ret,mkt_ret,beta
7,6,-0.025592,0.005546,1.1318
7,7,-0.018089,-0.008486,1.1318
7,8,-0.028562,-0.007552,1.1318
7,9,-0.014836,0.000459,1.1318
7,10,-0.020406,-0.009377,1.1318
8,-10,0.007285,-0.003714,0.9381
8,-9,0.003486,0.007631,0.9381
8,-8,0.003805,-0.009371,0.9381
8,-7,-0.03046,-0.013926,0.9381
8,-6,0.004614,0.00637,0.9381
8,-5,-0.012179,-0.006769,0.9381
8,-4,0.027187,-0.007655,0.9381
8,-3,-0.00088,0.010484,0.9381
8,-2,0.007951,-0.002826,0.9381
8,-1,-0.015602,-0.009458,0.9381
8,0,-0.029085,-0.002681,0.9381
8,1,-0.013498,0.011264,0.9381
8,2,-0.01241,-0.000864,0.9381
8,3,0.000517,0.016161,0.9381
8,4,0.001538,0.02167,0.9381
8,5,-0.001085,-0.001908,0.9381
8,6,0.000976,0.019501,0.9381
8,7,0.011239,0.012662,0.9381
8,8,-0.020476,-0.007308,0.9381
8,9,-0.028922,-0.000107,0.9381
8,10,-0.010328,0.001942,0.9381
9,-10,0.028268,-0.006373,1.3329
9,-9,0.02286,0.00247,1.3329
9,-8,0.028914,0.004681,1.3329
9,-7,-0.011208,-0.00746,1.3329
9,-6,-0.014082,-0.004181,1.3329
9,-5,0.000342,0.002975,1.3329
9,-4,-0.023094,-0.013972,1.3329
9,-3,0.008536,-0.00356,1.3329
9,-2,-0.02651,-0.014169,1.3329
9,-1,0.001642,-0.007204,1.3329
9,0,-0.00611,-0.005155,1.3329
9,1,-0.007811,-0.000171,1.3329
9,2,-0.017824,0.011357,1.3329
9,3,-0.011509,-0.002172,1.3329
9,4,-0.031348,0.002279,1.3329
9,5,-0.00453,0.007265,1.3329
9,6,-0.016141,0.001582,1.3329
9,7,-0.04876,-0.031518,1.3329
9,8,-0.013014,0.00618,1.3329
9,9,-0.042349,-0.014545,1.3329
9,10,-0.007385,0.01025,1.3329
10,-10,-0.016755,0.003454,0.9646
10,-9,0.014449,-0.001723,0.9646
10,-8,-0.013012,-0.008871,0.9646
10,-7,0.021313,0.010829,0.9646
10,-6,0.010152,0.004824,0.9646
10,-5,9.7e-05,0.00403,0.9646
10,-4,0.003559,0.011321,0.9646
10,-3,-0.030394,-0.009643,0.9646
10,-2,-0.015433,-0.005866,0.9646
10,-1,-0.02454,-0.006814,0.9646
10,0,-0.025634,0.00404,0.9646
10,1,0.001061,0.005785,0.9646
10,2,0.002956,0.02603,0.9646
10,3,-0.027779,-0.001297,0.9646
10,4,-0.032649,-0.011416,0.9646
10,5,-0.04029,-0.00746,0.9646
10,6,-0.028842,0.002667,0.9646
10,7,0.003252,0.005959,0.9646
10,8,-0.002408,-0.008347,0.9646
10,9,-0.012268,0.004312,0.9646
10,10,-0.057899,-0.017486,0.9646
11,-10,0.049039,0.016296,1.2187
11,-9,0.022014,0.014047,1.2187
11,-8,-0.001758,0.005898,1.2187
11,-7,0.015777,0.002686,1.2187
11,-6,0.009124,0.007948,1.2187
11,-5,-0.045748,-0.019996,1.2187
11,-4,-9.4e-05,0.00506,1.2187
11,-3,-0.008466,0.006952,1.2187
11,-2,0.004214,0.013916,1.2187
11,-1,-0.003593,0.015065,1.2187
11,0,-0.019934,0.006333,1.2187
11,1,0.002722,0.000211,1.2187
11,2,-0.014672,0.009318,1.2187
11,3,-0.044371,-0.005826,1.2187
11,4,-0.047661,-0.01762,1.2187
11,5,-0.046325,-0.008247,1.2187
11,6,-0.016303,-0.001753,1.2187
11,7,-0.025461,0.000167,1.2187
11,8,-0.025124,-0.005491,1.2187
11,9,-0.013509,0.00847,1.2187
11,10,-0.03859,-0.016487,1.2187
12,-10,-0.018038,-0.003693,0.8528
12,-9,0.004274,-0.000479,0.8528
12,-8,0.001731,-0.005066,0.8528
12,-7,-0.007937,-0.002761,0.8528
12,-6,-0.006904,-0.002791,0.8528
12,-5,-0.040534,-0.013465,0.8528
12,-4,0.011348,0.011479,0.8528
12,-3,0.009962,-0.005126,0.8528
12,-2,0.000567,0.028944,0.8528
12,-1,0.008316,-9e-05,0.8528
12,0,-0.05316,-0.016002,0.8528
12,1,-0.009047,0.009828,0.8528
12,2,-0.046885,-0.006637,0.8528
12,3,-0.034599,0.003563,0.8528
12,4,-0.039385,-0.009889,0.8528
12,5,-0.035766,-0.003089,0.8528
12,6,-0.010285,-0.009199,0.8528
12,7,-0.014697,0.001979,0.8528
12,8,-0.028525,0.004662,0.8528
12,9,-0.006857,0.003935,0.8528
12,10,-0.016139,-0.009937,0.8528
13,-10,0.017577,0.016962,0.9126
13,-9,-0.005936,-0.008934,0.9126
13,-8,-0.015974,0.000433,0.9126
13,-7,-0.018911,-0.01994,0.9126
13,-6,0.023431,0.009731,0.9126
13,-5,0.026665,0.003125,0.9126
13,-4,-0.000829,0.002045,0.9126
13,-3,-0.008597,0.002341,0.9126
13,-2,-0.025709,-0.012373,0.9126
13,-1,0.009154,-0.004494,0.9126
13,0,-0.04228,-0.014171,0.9126
13,1,-0.012468,0.008353,0.9126
13,2,-0.021905,-0.001693,0.9126
13,3,0.011577,0.019626,0.9126
13,4,-0.009203,0.00282,0.9126
13,5,0.016996,0.004395,0.9126
13,6,-0.015346,-0.003439,0.9126
13,7,-0.000647,0.000591,0.9126
13,8,-0.00773,0.017349,0.9126
13,9,-0.007686,0.004831,0.9126
13,10,-0.012621,-0.013627,0.9126
14,-10,-0.024689,-0.006021,0.8566
14,-9,-0.009623,0.006711,0.8566
14,-8,-0.004176,-0.009498,0.8566
14,-7,0.002338,0.007658,0.8566
14,-6,-0.002372,-0.001767,0.8566
14,-5,-0.012472,-0.008861,0.8566
14,-4,-0.001747,-0.015875,0.8566
14,-3,0.025862,0.028183,0.8566
14,-2,0.007354,0.012211,0.8566
14,-1,0.023311,-0.013164,0.8566
14,0,-0.006961,-0.008157,0.8566
14,1,0.005735,0.002461,0.8566
14,2,-0.031956,-0.000371,0.8566
14,3,0.015666,-0.006347,0.8566
14,4,0.021476,0.003497,0.8566
14,5,-0.006365,-0.003376,0.8566
14,6,-0.024474,-0.012539,0.8566
14,7,-0.006638,0.022531,0.8566
14,8,-0.007423,-0.006604,0.8566
14,9,0.0155,0.001446,0.8566
14,10,-0.014955,-0.002109,0.8566
15,-10,-0.036517,-0.012686,1.1504
15,-9,-0.04006,-0.032779,1.1504
15,-8,-0.023779,-0.012707,1.1504
15,-7,-0.003184,0.010501,1.1504
15,-6,-0.016498,0.007198,1.1504
15,-5,0.017505,-0.00655,1.1504
15,-4,0.013665,-0.003978,1.1504
15,-3,0.020084,0.023854,1.1504
15,-2,-0.040793,-0.006357,1.1504
15,-1,0.008315,0.003218,1.1504
15,0,0.014006,0.008007,1.1504
15,1,0.000534,-0.009959,1.1504
15,2,-0.013517,-0.002518,1.1504
15,3,-0.028076,-0.000374,1.1504
15,4,-0.026368,-0.011688,1.1504
15,5,-0.030129,-0.009342,1.1504
15,6,-0.025906,-0.003821,1.1504
15,7,-0.083937,-0.017693,1.1504
15,8,0.010804,0.00869,1.1504
15,9,-0.038928,-0.025317,1.1504
15,10,-0.033092,0.002472,1.1504
16,-10,0.037267,0.010894,0.914
16,-9,-0.001919,0.010301,0.914
16,-8,0.007353,0.000474,0.914
16,-7,0.011529,0.01549,0.914
16,-6,-0.029176,-0.006023,0.914
16,-5,0.01253,0.009031,0.914
16,-4,0.005051,-0.008365,0.914
16,-3,-0.021568,-0.003102,0.914
16,-2,-0.017371,0.013608,0.914
16,-1,0.001064,0.001738,0.914
16,0,-0.023684,-0.016088,0.914
16,1,0.005328,-0.006635,0.914
16,2,-0.001094,0.01034,0.914
16,3,-0.044696,-0.024617,0.914
16,4,-0.001215,-0.006028,0.914
16,5,-0.007208,0.00208,0.914
16,6,0.020171,0.010474,0.914
16,7,0.007938,0.014888,0.914
16,8,-0.009548,-0.002418,0.914
16,9,-0.002099,-3e-05,0.914
16,10,-0.005225,-0.005378,0.914
17,-10,-0.012958,-0.011663,0.7923
17,-9,0.001427,0.004765,0.7923
17,-8,-0.03648,-0.023168,0.7923
17,-7,0.025896,0.003718,0.7923
17,-6,-0.008553,-0.002026,0.7923
17,-5,0.009124,0.010823,0.7923
17,-4,0.002075,0.007731,0.7923
17,-3,0.009735,-0.003762,0.7923
17,-2,0.001139,0.007025,0.7923
17,-1,-0.033321,-0.010942,0.7923
17,0,-0.036056,-0.015075,0.7923
17,1,-0.036853,0.003466,0.7923
17,2,-0.021392,-0.015704,0.7923
17,3,0.014384,0.015987,0.7923
17,4,-0.023091,-0.018116,0.7923
17,5,-0.014233,0.009858,0.7923
17,6,-0.01125,-0.002069,0.7923
17,7,-0.004855,0.005178,0.7923
17,8,-0.005403,0.007543,0.7923
17,9,-0.026028,-0.005958,0.7923
17,10,-0.027465,-0.007492,0.7923
18,-10,-0.00753,0.011,0.7335
18,-9,0.013475,0.002332,0.7335
18,-8,-0.024973,0.004788,0.7335
18,-7,-0.010642,0.001633,0.7335
18,-6,-0.006908,-0.012922,0.7335
18,-5,-0.006041,-0.012189,0.7335
18,-4,0.01466,0.01486,0.7335
18,-3,-0.004671,-0.002028,0.7335
18,-2,0.001567,0.00944,0.7335
18,-1,-0.017936,-0.004354,0.7335
18,0,-0.008712,-0.008641,0.7335
18,1,-0.010789,-0.00456,0.7335
18,2,-0.025228,0.00666,0.7335
18,3,-0.012726,-0.007651,0.7335
18,4,-0.017205,0.001705,0.7335
18,5,0.003021,0.004917,0.7335
18,6,-0.024371,-8.9e-05,0.7335
18,7,-0.026763,0.001472,0.7335
18,8,-0.014477,0.001727,0.7335
18,9,-0.027608,-0.007859,0.7335
18,10,-0.006933,-0.002942,0.7335
19,-10,0.00303,-0.003436,1.3447
19,-9,0.013302,0.007573,1.3447
19,-8,0.02664,0.007448,1.3447
19,-7,-0.010313,0.001875,1.3447
19,-6,-0.021872,-0.000474,1.3447
19,-5,-0.002473,0.004247,1.3447
19,-4,-0.000173,0.001421,1.3447
19,-3,-0.002175,-0.00353,1.3447
19,-2,-0.011542,-0.000948,1.3447
19,-1,-0.00983,-0.010679,1.3447
19,0,-0.004706,-0.011764,1.3447
19,1,-0.021946,0.013172,1.3447
19,2,0.010107,0.006575,1.3447
19,3,-0.01802,-0.005561,1.3447
19,4,-0.006862,-0.000952,1.3447
19,5,-0.006199,-0.004164,1.3447
19,6,-0.02209,-0.001134,1.3447
19,7,0.006824,0.006785,1.3447
19,8,-0.090383,-0.023063,1.3447
19,9,-0.020742,0.003717,1.3447
19,10,-0.038779,-0.01291,1.3447
20,-10,-0.005618,0.009157,0.779
20,-9,-0.021588,-0.014222,0.779
20,-8,-0.03569,-0.013914,0.779
20,-7,-0.023097,-0.006949,0.779
20,-6,0.000295,-0.00116,0.779
20,-5,0.0022,-0.007591,0.779
20,-4,-0.008573,-0.006342,0.779
20,-3,-0.016763,-0.021393,0.779
20,-2,0.028372,0.022821,0.779
20,-1,-0.019812,-0.001426,0.779
20,0,-0.005797,0.016621,0.779
20,1,-0.031068,-0.006434,0.779
20,2,-0.00172,0.02103,0.779
20,3,-0.015633,0.004806,0.779
20,4,-0.022978,-0.000352,0.779
20,5,-0.004356,0.014523,0.779
20,6,-0.021152,-0.013778,0.779
20,7,-0.011273,-0.000848,0.779
20,8,-0.026795,-0.003016,0.779
20,9,0.018756,0.009241,0.779
20,10,-0.029346,-0.018289,0.779
21,-10,-0.016473,-0.021265,0.9863
21,-9,-0.013529,-0.004535,0.9863
21,-8,0.004655,0.012327,0.9863
21,-7,-0.025408,-0.004518,0.9863
21,-6,0.012426,-0.008779,0.9863
21,-5,0.02473,0.006416,0.9863
21,-4,-0.003489,-0.008106,0.9863
21,-3,0.018408,0.010778,0.9863
21,-2,0.021,0.016103,0.9863
21,-1,-0.03595,0.000282,0.9863
21,0,-0.002541,0.004468,0.9863
21,1,-0.016217,0.011776,0.9863
21,2,-0.039797,-3.6e-05,0.9863
21,3,-0.023832,-0.015832,0.9863
21,4,0.016399,0.012965,0.9863
21,5,0.019398,0.004685,0.9863
21,6,-0.006013,-0.003625,0.9863
21,7,-0.075766,-0.012879,0.9863
21,8,-0.022173,-0.004514,0.9863
21,9,-0.016095,0.002646,0.9863
21,10,0.014053,0.003914,0.9863
22,-10,-0.041798,-0.024826,1.0031
22,-9,0.005453,0.01373,1.0031
22,-8,0.015947,0.007087,1.0031
22,-7,-0.002325,-0.000257,1.0031
22,-6,0.02628,-0.006343,1.0031
22,-5,0.00676,-0.00926,1.0031
22,-4,0.017096,0.008608,1.0031
22,-3,-0.023864,-0.000899,1.0031
22,-2,-0.023603,-0.011181,1.0031
22,-1,0.016604,0.003998,1.0031
22,0,-0.008419,0.00344,1.0031
22,1,-0.036357,0.010724,1.0031
22,2,-0.060818,-0.021769,1.0031
22,3,-0.036321,0.009555,1.0031
22,4,-0.029219,0.000202,1.0031
22,5,-0.016033,0.001852,1.0031
22,6,-0.018941,0.002803,1.0031
22,7,0.013583,0.007374,1.0031
22,8,-0.008214,0.012947,1.0031
22,9,-0.021208,-0.00835,1.0031
22,10,0.003553,0.020054,1.0031
23,-10,0.027779,0.00802,0.9853
23,-9,-0.026343,-0.012868,0.9853
23,-8,0.020003,0.000776,0.9853
23,-7,0.012489,0.012581,0.9853
23,-6,0.00459,0.010282,0.9853
23,-5,-0.026998,-0.007964,0.9853
23,-4,-0.005472,-0.001073,0.9853
23,-3,0.019408,0.010334,0.9853
23,-2,0.002488,0.000842,0.9853
23,-1,-0.029738,-0.003892,0.9853
23,0,-0.01377,-0.011524,0.9853
23,1,-0.034963,-0.001085,0.9853
23,2,0.025021,0.013971,0.9853
23,3,0.004307,0.012345,0.9853
23,4,-0.01147,0.003162,0.9853
23,5,-0.00288,0.001934,0.9853
23,6,-0.000139,0.007374,0.9853
23,7,-0.02894,-0.03247,0.9853
23,8,-0.032317,0.002295,0.9853
23,9,-0.007432,0.00228,0.9853
23,10,-0.039036,-0.015408,0.9853
24,-10,-0.00202,0.006004,1.3803
24,-9,0.011792,0.001233,1.3803
24,-8,0.005115,-0.004039,1.3803
24,-7,0.030838,0.013851,1.3803
24,-6,0.020538,0.006299,1.3803
24,-5,0.017625,0.00425,1.3803
24,-4,-0.017878,-0.011437,1.3803
24,-3,0.003729,0.004221,1.3803
24,-2,0.031109,0.025324,1.3803
24,-1,-0.024336,-0.017525,1.3803
24,0,-0.017219,0.008583,1.3803
24,1,-0.017164,-6.7e-05,1.3803
24,2,-0.025356,-0.000296,1.3803
24,3,0.032093,0.011269,1.3803
24,4,-0.046751,-0.008095,1.3803
24,5,-0.000493,-0.004075,1.3803
24,6,-0.013627,-0.00228,1.3803
24,7,-0.001395,-0.008823,1.3803
24,8,-0.015896,-0.002654,1.3803
24,9,-0.039929,-0.00766,1.3803
24,10,-0.014048,0.000264,1.3803
25,-10,-0.01974,-0.00921,0.8409
25,-9,-0.017369,0.001501,0.8409
25,-8,-0.011893,-0.000654,0.8409
25,-7,-0.014195,-0.001056,0.8409
25,-6,-0.005665,-0.009816,0.8409
25,-5,0.020125,0.01143,0.8409
25,-4,0.026371,0.011427,0.8409
25,-3,0.025278,-0.001306,0.8409
25,-2,-0.009325,0.007861,0.8409
25,-1,-0.004795,-0.006387,0.8409
25,0,-0.012464,0.009105,0.8409
25,1,-0.012744,-0.009411,0.8409
25,2,-0.021269,-0.010869,0.8409
25,3,-0.036209,0.000731,0.8409
25,4,-0.00124,0.018073,0.8409
25,5,-0.02568,-0.01156,0.8409
25,6,-0.025567,-0.017001,0.8409
25,7,0.031333,0.008911,0.8409
25,8,-0.025496,0.001279,0.8409
25,9,0.006908,0.002367,0.8409
25,10,0.000267,0.005309,0.8409
26,-10,-0.032579,-0.013718,0.8194
26,-9,-0.030151,-0.015493,0.8194
26,-8,0.019779,-0.010524,0.8194
26,-7,-0.003542,-0.006769,0.8194
26,-6,0.001656,-0.002139,0.8194
26,-5,-0.017513,0.001001,0.8194
26,-4,-0.004547,0.006277,0.8194
26,-3,-0.00969,-0.006834,0.8194
26,-2,-0.001987,0.00839,0.8194
26,-1,0.007547,0.001218,0.8194
26,0,-0.009112,0.002868,0.8194
26,1,-0.023846,-0.013736,0.8194
26,2,-0.048143,-0.008847,0.8194
26,3,-0.025822,-0.004326,0.8194
26,4,0.024652,0.029902,0.8194
26,5,-0.013937,0.008143,0.8194
26,6,0.022808,-0.001553,0.8194
26,7,-0.015635,-0.006059,0.8194
26,8,-0.010015,0.018713,0.8194
26,9,-0.013293,0.001798,0.8194
26,10,-0.009906,-0.008588,0.8194
27,-10,0.020623,0.004595,1.3879
27,-9,0.004339,-0.001642,1.3879
27,-8,-0.005699,0.010562,1.3879
27,-7,-0.006854,-0.011785,1.3879
27,-6,0.014647,0.00853,1.3879
27,-5,0.008528,0.0095,1.3879
27,-4,0.01769,0.012971,1.3879
27,-3,0.011757,-0.007487,1.3879
27,-2,0.005914,0.008569,1.3879
27,-1,0.004233,-0.004003,1.3879
27,0,-0.022887,-0.009705,1.3879
27,1,-0.012928,-0.001387,1.3879
27,2,-0.055468,-0.019913,1.3879
27,3,0.005502,0.002837,1.3879
27,4,-0.00479,-0.001012,1.3879
27,5,-0.0411,-0.014516,1.3879
27,6,-0.010859,0.003099,1.3879
27,7,-0.007076,0.007926,1.3879
27,8,-0.007433,-0.002171,1.3879
27,9,-0.034881,-0.005074,1.3879
27,10,-0.021811,0.004949,1.3879
28,-10,0.020513,-0.002683,0.7621
28,-9,0.012076,0.020058,0.7621
28,-8,0.018427,0.01134,0.7621
28,-7,0.001649,-0.004615,0.7621
28,-6,-0.03161,-0.008316,0.7621
28,-5,0.010677,0.005343,0.7621
28,-4,-0.012789,-0.011555,0.7621
28,-3,-0.017573,-0.011561,0.7621
28,-2,0.006173,-0.004065,0.7621
28,-1,-0.024352,-0.004701,0.7621
28,0,0.003886,0.017457,0.7621
28,1,-0.000662,0.00926,0.7621
28,2,-0.002893,0.00971,0.7621
28,3,-0.011159,0.004951,0.7621
28,4,-0.00666,-0.004091,0.7621
28,5,-0.016864,-0.002346,0.7621
28,6,-0.006975,0.004001,0.7621
28,7,-0.021326,-0.009843,0.7621
28,8,-0.021714,-0.009908,0.7621
28,9,0.016327,0.008098,0.7621
28,10,0.000749,0.006077,0.7621
29,-10,0.003719,-0.010854,1.3686
29,-9,-0.028301,-0.010362,1.3686
29,-8,0.036475,0.007847,1.3686
29,-7,0.010117,0.010879,1.3686
29,-6,-0.019009,-0.009593,1.3686
29,-5,0.001508,0.001557,1.3686
29,-4,0.00616,-0.009989,1.3686
29,-3,0.047124,0.013379,1.3686
29,-2,-0.033907,-0.016305,1.3686
29,-1,0.004455,0.002808,1.3686
29,0,-0.033047,-0.004196,1.3686
29,1,0.002686,-0.009677,1.3686
29,2,-0.056944,-0.01397,1.3686
29,3,-0.02743,-0.011582,1.3686
29,4,-0.011584,-0.00243,1.3686
29,5,-0.022402,-0.006767,1.3686
29,6,0.010731,0.001148,1.3686
29,7,0.008033,0.01809,1.3686
29,8,8.5e-05,0.008849,1.3686
29,9,0.002271,0.008008,1.3686
29,10,0.008817,0.007659,1.3686
30,-10,0.005891,0.010728,0.7246
30,-9,-0.027133,-0.005461,0.7246
30,-8,0.013821,0.004553,0.7246
30,-7,-0.021344,-0.016939,0.7246
30,-6,0.003641,0.00781,0.7246
30,-5,0.014444,0.000852,0.7246
30,-4,0.005335,-0.000781,0.7246
30,-3,-0.002205,-0.010509,0.7246
30,-2,-0.028799,-0.013088,0.7246
30,-1,0.004939,-0.004734,0.7246
30,0,-0.026105,0.000825,0.7246
30,1,-0.003506,0.009075,0.7246
30,2,-0.020434,0.010751,0.7246
30,3,0.019476,0.014643,0.7246
30,4,-0.000722,0.009416,0.7246
30,5,-0.006089,0.005264,0.7246
30,6,-0.033576,-0.013432,0.7246
30,7,-0.030855,-0.00074,0.7246
30,8,0.003257,0.014649,0.7246
30,9,0.010122,0.018123,0.7246
30,10,-0.005162,-0.013667,0.7246
31,-10,0.034317,0.015381,0.8242
31,-9,0.01696,0.011034,0.8242
31,-8,0.029803,0.000197,0.8242
31,-7,-0.001922,0.003024,0.8242
31,-6,0.022487,0.004719,0.8242
31,-5,-0.005514,0.01142,0.8242
31,-4,0.020856,0.011103,0.8242
31,-3,-0.013602,-0.003155,0.8242
31,-2,0.036332,0.014601,0.8242
31,-1,-0.005068,0.015998,0.8242
31,0,-0.014262,-0.001796,0.8242
31,1,0.01111,0.015325,0.8242
31,2,-0.012803,-0.001938,0.8242
31,3,0.00371,0.007438,0.8242
31,4,0.022311,0.017105,0.8242
31,5,-0.014573,0.012771,0.8242
31,6,-0.034043,-0.006729,0.8242
31,7,-0.016944,0.004532,0.8242
31,8,0.002622,0.006257,0.8242
31,9,0.002249,0.002764,0.8242
31,10,-0.040185,-0.005857,0.8242
32,-10,0.042766,0.019007,1.0122
32,-9,0.014396,-0.00137,1.0122
32,-8,0.011249,-0.013224,1.0122
32,-7,0.019327,0.005934,1.0122
32,-6,-0.010201,-0.018417,1.0122
32,-5,0.025396,0.019181,1.0122
32,-4,-0.002403,-0.000147,1.0122
