y,x,z,controls
0.2194,0.3503,0,0.7563
0.1999,-0.5127,0,0.2201
0.0317,0.4063,1,0.9016
-1.1802,0.1524,1,-1.3259
1.032,2.0137,1,-0.227
0.6082,1.9042,1,-0.321
0.5167,1.1231,1,-0.7702
0.7462,0.7957,0,-1.1337
-0.5058,0.4221,1,1.3162
0.1214,-0.1803,0,-0.6294
0.012,0.0063,0,0.4506
-0.1185,0.5411,1,0.3322
0.579,0.4418,0,1.0454
-0.951,0.2759,1,0.7342
0.072,-0.5575,0,-0.3075
-1.0308,-0.9293,0,-1.2651
0.4484,0.6857,1,0.8923
-0.942,0.0721,0,1.2219
-0.3486,-0.015,0,2.4632
-0.4086,0.2442,0,0.978
-0.1824,-0.2157,1,-0.6388
0.0383,0.6851,1,-0.509
-0.9457,-0.2737,0,-2.0764
-0.6412,-0.3476,1,-0.8117
0.032,0.0725,1,-1.2689
0.1108,1.1748,1,0.5881
0.2721,1.1826,1,0.9575
-0.2325,0.6105,1,2.2582
-0.6027,-1.3579,0,3.0874
0.2687,0.0424,0,0.2488
0.1424,1.085,1,-0.5828
-0.2805,-0.7352,0,-0.391
0.2547,0.2062,0,-0.6923
0.8606,0.9027,1,2.3437
-0.0592,-0.0193,1,-2.7702
0.384,0.0082,0,1.6202
0.4663,0.6613,0,-0.9333
0.141,-0.4223,0,-0.3912
-0.7021,-0.6396,0,-2.5802
0.9162,0.8451,0,1.055
0.1554,0.518,0,0.7931
0.558,1.0136,1,-1.0934
-0.213,0.6416,1,1.1075
0.9661,0.5514,0,0.915
0.3162,-0.4456,0,-0.5302
0.7447,0.5165,0,-2.0524
-0.0223,0.1116,1,-0.2191
-0.6176,-0.357,1,1.0417
-0.7972,0.7079,1,-0.915
0.1791,0.9474,1,1.0813
-0.1412,0.4858,0,-0.8606
0.0348,0.3237,0,-0.0906
-0.0672,-0.4031,0,-0.7365
0.1532,0.0141,0,0.1565
0.5362,-0.21,0,0.8212
1.2174,1.5923,0,1.6307
-0.4209,0.6726,1,0.2084
0.8527,0.2614,0,-1.5587
0.1198,0.5526,0,0.6321
0.1094,0.2637,0,-0.2978
-0.3424,-0.6275,0,-0.3193
0.9211,0.8378,0,0.1058
0.0963,0.2954,0,0.5592
-0.9563,0.4199,1,-0.4136
-0.5731,-0.3969,0,0.581
0.6805,0.7562,1,0.4047
-0.6313,-0.0391,1,0.5817
-0.431,0.5882,1,0.8798
-0.3488,0.2987,0,-2.2063
0.2028,-0.3129,0,-0.3928
0.1171,0.3106,0,-0.1527
0.0,0.2451,1,-0.2491
-0.0137,0.0588,0,-0.8662
-0.4791,0.1821,0,-0.6525
-1.2523,0.2661,1,0.5212
-0.4428,-0.471,0,0.4608
-0.5873,-0.3756,0,0.0325
0.1882,0.5158,1,-1.004
0.7198,0.8879,1,0.8596
-0.6583,0.3459,1,0.7874
0.2404,0.3202,0,1.1124
-0.4803,0.2723,0,-0.7816
-0.1827,-0.1895,0,3.627
-0.5342,0.503,1,0.2201
0.8272,0.9163,1,-0.7574
-1.3906,-0.7838,1,2.379
-0.4031,0.647,1,0.7476
0.891,1.0331,1,0.2028
0.5282,0.8666,0,0.3235
0.735,0.9553,0,1.2824
-0.0389,-0.2652,0,0.2522
0.3822,0.8007,1,-1.7247
-1.1152,-0.2182,1,-0.018
-0.3391,0.8144,1,0.8996
0.6433,-0.2563,0,-0.0478
0.0619,-0.5336,0,-0.9851
-0.3469,0.047,0,-0.0364
0.7977,0.3338,0,0.8643
0.7966,1.6941,1,1.276
0.5547,0.7065,1,-1.1092
-0.0981,0.1205,0,-1.1774
0.3244,0.7532,0,-0.0589
0.059,-0.5491,0,-0.6929
0.908,0.6608,0,-0.5782
-0.1614,-0.222,0,-0.2687
0.454,0.4245,0,0.7661
-0.1687,-0.077,0,-0.8438
-0.4293,-0.2618,0,-1.1662
0.2755,-0.6981,0,-0.7391
-0.0516,0.1771,0,-1.5129
0.7168,0.0963,0,0.0526
-0.8986,0.6352,1,0.1091
0.3256,0.4275,1,1.01
-0.3904,-0.6639,0,-1.0586
0.4759,1.3221,1,0.1228
0.5034,1.0388,1,0.335
0.134,0.7128,1,-1.548
0.0795,0.1009,0,0.2191
1.3621,1.4,1,0.2563
-0.2374,0.8693,1,-0.128
-0.2233,0.3968,1,-1.2813
0.132,0.8599,1,-0.0761
-0.3959,0.3544,1,-1.9562
0.0739,0.1681,1,0.3252
-1.2179,-0.3729,1,0.7416
0.1526,0.437,0,-0.219
-0.8446,0.2529,1,1.2794
-0.85,1.0081,1,-0.6971
-0.8584,-0.2481,0,-0.728
0.0967,0.3645,0,-0.2785
0.0877,0.903,1,2.2636
-0.3228,-0.6055,0,-0.2842
0.168,0.7085,1,2.1433
0.1403,-0.0028,0,-0.0385
0.2279,1.3927,1,-0.8072
-0.1313,0.2672,1,1.9529
0.2519,1.0021,1,0.1847
-1.2521,-0.1158,1,-0.2941
0.3469,0.1665,0,0.861
-0.1156,0.4541,0,1.2473
-0.0648,0.0069,0,-0.5813
0.397,-0.0197,0,0.9018
0.9801,0.8887,0,-0.2266
-0.4538,-0.4858,0,-0.9811
0.0315,0.6582,0,-0.7074
0.1918,-0.4051,0,-1.172
-0.9521,0.6108,1,0.0871
-0.6931,-0.3965,1,0.0907
-0.4529,-0.9062,0,1.1422
1.1516,0.2013,0,0.8684
0.2439,0.7829,0,-0.4039
-0.1244,0.4183,0,-0.193
-0.4918,0.8204,1,-0.649
-0.5748,0.0549,1,0.1097
-0.0326,0.9599,1,-0.2208
-0.7012,-0.4182,1,0.0496
0.7639,0.1518,0,1.4622
0.1445,0.7058,1,1.5138
-0.8358,-0.214,1,-0.6244
0.5994,1.5098,1,0.7768
-0.7725,-0.1984,1,0.6534
0.2377,0.9268,1,-0.5493
0.6609,0.6775,0,1.412
0.5428,0.7646,1,-1.4786
-0.6176,0.1818,1,1.0756
-0.1156,-0.2329,0,-0.1169
-0.9052,-0.0716,0,-1.0713
0.266,0.4267,1,-0.184
0.9052,-0.3021,0,1.878
-1.6964,-0.4817,1,2.5108
0.311,0.0021,0,-0.7787
-0.2119,-0.7054,0,-0.039
0.2294,-0.0575,0,-0.186
-0.7686,-0.2844,1,-0.0191
-0.6066,0.392,1,1.625
1.0637,1.2353,1,-0.3909
-0.2124,1.3168,1,-0.7819
-0.0758,0.9123,1,-0.4446
-0.1771,-0.6773,0,-0.1873
1.5133,1.6601,1,0.77
0.104,0.1759,0,0.1257
-0.0312,0.2101,0,0.6654
0.5844,0.9258,1,1.0586
0.0073,-0.171,0,-0.2813
-0.3125,0.0786,1,-0.0699
-0.5877,0.5302,1,0.491
-0.4148,-0.987,0,-0.6163
0.4525,-0.0978,0,0.0443
-0.4558,-0.2906,1,1.0586
0.237,0.9023,1,0.1222
0.1951,0.3979,1,1.2754
0.006,0.4166,1,-0.911
0.0579,0.7585,1,0.3381
-0.1483,0.329,1,0.578
0.7469,0.5024,0,0.3167
-0.3373,0.6006,1,-0.2879
0.686,0.4673,1,-1.4589
-0.7926,-0.744,1,1.1183
0.2494,0.3341,0,-1.4109
-0.9544,-0.484,1,-1.3359
1.6298,0.5948,0,0.5813
0.4942,1.1136,1,-0.3692
0.0493,-0.0443,0,0.1437
0.3062,1.3778,1,-1.283
-1.0065,-0.5086,0,0.2915
0.051,0.0647,0,0.8362
0.3176,0.1105,0,-1.5612
0.3551,-0.3555,0,0.2522
-0.1505,0.5895,0,0.9023
0.4438,0.3056,0,-1.3339
1.0625,1.0215,0,0.1448
0.0876,0.607,1,0.0514
-0.7808,-0.0373,1,0.3567
-0.0412,0.0828,0,-0.2725
0.1305,0.928,1,-1.4566
-0.6514,0.1489,1,-0.3972
-0.7869,0.0034,1,-0.5557
0.526,1.4329,1,-0.0678
-0.4874,0.1311,1,1.2051
-0.2099,0.6394,1,-1.4864
-0.2924,-0.0386,1,0.9607
1.1726,-0.0041,0,1.7682
0.3509,0.0915,0,1.707
0.5446,1.7537,1,1.7906
0.0375,0.3477,1,0.1926
0.4129,0.7636,1,0.0722
-1.1423,-0.0265,1,-1.8082
-1.1588,0.0674,1,-0.2174
0.671,0.528,0,1.1326
0.9233,0.8398,1,-1.4211
0.3356,0.7693,1,-0.86
1.0617,0.3762,0,0.1096
-0.1937,-0.1695,1,-1.6541
0.8407,1.6512,1,1.8234
-1.5938,0.4208,1,0.5837
-0.153,0.7443,1,0.3432
0.9379,1.9842,1,0.8091
-0.0597,-0.063,1,-0.3388
0.8548,0.9552,1,0.28
0.4412,0.7219,0,-0.977
-0.4349,-0.048,1,-2.3166
1.3946,1.4592,1,-0.0325
-0.6847,-0.6513,0,1.5821
-0.4814,0.7089,1,1.6746
-0.1232,0.8615,1,-0.1887
0.0417,-0.2187,0,-0.2766
1.27,2.562,1,-1.5555
-0.4911,0.46,1,1.0622
0.8603,0.9258,0,0.4231
-1.6733,-0.4881,1,-0.1891
-1.5393,-1.5965,0,-1.9724
-0.2375,0.0209,0,-1.8027
0.4287,0.0071,0,0.1295
0.999,1.6417,1,-1.5426
0.7372,1.3647,1,0.5382
-0.1319,0.4937,1,0.5869
0.4315,0.1497,0,-1.3146
-0.0111,0.3334,0,0.0483
0.9939,0.686,0,-0.9389
-0.4943,-0.8539,0,0.9414
-0.6409,-0.3592,1,3.2908
-0.0109,1.0047,1,-0.1189
0.3544,1.2391,1,1.4777
0.8711,0.5258,0,1.0278
0.5368,-0.2735,0,-0.0776
-0.622,0.0133,1,0.5321
0.0116,0.8391,1,-1.2656
-0.2166,-0.8827,0,0.1377
0.9081,1.0969,1,-0.3
-0.3719,0.2048,1,1.3595
-0.1043,1.0268,1,-0.6265
0.5856,1.6762,1,-1.0542
-0.1092,-0.0099,0,-1.0157
-0.9194,0.2186,1,0.8557
0.7478,0.595,1,-0.1839
-0.4051,0.8813,1,-1.6839
0.0456,0.2475,0,1.0146
0.1866,-0.3191,0,-1.5105
-1.3702,0.4562,1,-0.5485
-0.8171,-0.5529,0,-0.2107
0.1971,1.0276,1,-1.0958
0.8628,1.1221,1,-1.6968
-0.1821,-0.2108,0,0.8134
-0.8824,-0.2371,0,0.6518
0.6119,1.1737,1,0.0538
0.4633,1.3859,1,0.3653
0.7477,1.1136,1,-1.7011
-0.2457,0.7733,1,0.5219
-0.0967,0.3204,1,0.4136
0.668,0.0786,0,0.4423
-0.3648,-0.3134,0,0.4388
0.427,0.8431,1,0.9942
-0.6196,0.1193,0,-0.116
-0.1076,0.0363,0,0.063
1.0,0.2397,0,-1.3349
-1.0518,-0.5077,1,0.6857
0.6507,0.9193,1,-0.6687
-0.5018,0.3052,1,-0.5967
-1.47,-0.7627,1,-0.409
0.0625,0.087,0,-1.0723
-0.8459,0.0168,0,-0.1065
-0.845,-0.5861,0,0.8242
1.1992,1.7491,1,-1.1118
0.8256,0.5591,1,-0.0166
0.0018,-0.3638,0,0.6664
0.34,0.1063,0,-2.4801
0.0796,0.7384,1,1.8543
-1.0948,-0.5929,0,-0.462
1.9177,2.2671,1,-0.935
-0.525,0.9886,1,0.0815
0.9353,1.98,1,-0.6749
-0.7022,0.1222,0,-0.0707
0.1918,0.7865,1,-0.749
-0.3179,0.6981,1,1.1269
-1.6992,0.0259,1,2.6838
0.3665,0.6615,1,0.723
-0.0148,-0.0791,0,0.1996
-0.1057,-0.1571,0,-0.5521
-2.1362,-1.0179,1,1.0612
-0.1226,-0.7412,0,-0.7682
0.0762,0.4519,1,0.3186
-0.7899,-0.4736,0,-0.5201
-0.4204,0.6006,1,-1.2565
-0.4207,0.4689,1,-0.213
-0.9004,0.5859,1,-0.9853
-0.0214,0.1555,1,1.4756
-1.9636,0.2093,1,-0.7541
-0.029,1.4151,1,-0.1302
0.4053,-0.4686,0,-0.6495
-0.1933,0.5443,1,-1.2353
1.1032,1.0431,1,0.6844
0.0392,-0.4124,0,-0.0946
-1.46,-1.1694,0,2.3432
-0.2012,0.6621,1,1.0475
-0.8436,-0.5301,0,0.07
1.1808,0.8285,0,0.367
-0.1154,-0.2256,0,-0.09
0.3733,1.1397,1,-1.0273
1.0014,1.3044,0,-1.437
-0.1494,-1.0899,0,-1.0555
-0.1455,0.0431,0,1.3374
-0.0809,0.759,1,0.2571
1.3525,1.0735,0,0.5372
0.6877,0.7269,0,0.7871
-0.9973,-0.1725,0,-0.2001
0.052,0.1398,1,-0.6056
-0.2756,0.4307,0,2.0197
-0.549,-0.2516,1,0.5308
-0.0697,0.6279,1,-1.6644
-0.4968,0.3309,1,-1.7552
-0.4332,0.0961,0,0.75
-0.0773,0.1708,0,-0.8834
0.7629,0.9914,1,-0.1302
-0.5123,-0.0502,0,-2.1878
-1.1063,0.3579,1,-0.4632
-0.2836,-0.3336,0,0.9122
-0.4015,0.1381,1,-0.5353
0.7786,1.1163,0,-1.1702
0.5669,1.3174,1,-0.2443
0.9905,0.1792,0,0.0348
1.018,1.2471,1,-0.3524
-0.5295,-0.7535,0,-1.5784
-0.6858,-0.4427,0,0.3934
-0.9053,-0.2991,0,-0.5738
1.0389,0.9023,1,0.1743
-0.0724,0.3749,1,-0.9764
0.2728,0.5186,0,1.2459
-0.5016,-0.5283,0,0.7125
-0.3266,0.3617,1,-0.3597
-0.3799,-0.77,0,0.3042
-0.2111,0.5806,0,1.6357
0.7816,0.1541,0,1.1751
0.2251,0.3071,0,1.5092
0.6338,0.4389,1,0.6051
-0.1229,0.9647,1,-0.542
0.0763,0.3584,0,0.5884
0.7641,0.9915,1,1.6992
0.2602,0.8206,1,0.6056
-0.0188,-0.254,0,-0.8271
0.4285,0.4468,0,0.0662
-0.094,0.2818,0,0.7604
0.2257,0.2576,0,0.172
0.1787,-0.0355,0,0.7633
0.0599,0.8073,0,-0.6194
0.3781,-0.0793,0,-0.215
0.5867,1.1848,1,0.3412
-0.0142,0.1236,0,0.3886
0.4322,1.8822,1,-0.6329
0.5022,0.7857,1,-2.4497
-0.9395,-0.1634,1,-2.8811
-0.2034,-0.4101,0,-0.0468
-0.52,-0.6145,0,0.1831
-0.3485,-0.4168,0,-0.207
1.3044,0.9617,0,0.0351
1.4544,0.9377,0,1.6011
0.439,0.5881,0,-0.4965
-0.2239,1.0988,1,0.3651
-0.0248,0.5148,1,1.6839
-0.4314,-0.3056,0,-1.0363
-0.0986,0.6425,1,1.7703
-0.4959,-0.0098,0,0.9711
0.2533,0.5098,1,-0.3102
0.2003,0.2394,1,-2.535
0.2873,0.422,0,1.3906
0.6644,0.1465,0,1.7703
-0.8531,-0.5525,1,-0.6947
-0.19,0.0819,0,1.8331
0.1449,-0.1975,0,-1.6906
-0.202,0.057,0,0.2917
-0.1615,0.3173,1,-0.1776
-0.5134,-0.0734,0,-1.3372
-0.3651,-0.4837,0,-0.2499
-0.1672,-0.4703,0,-0.0308
-0.632,0.4895,0,-1.1897
0.31,0.851,0,0.6752
-0.7417,0.3045,0,-0.6816
-0.9512,0.2989,1,-0.3592
0.4517,0.6817,0,1.4469
0.2681,1.0566,1,-0.6545
-0.0831,-0.3895,0,-2.2617
-0.0946,-0.1843,0,-0.2515
0.104,-0.6067,0,0.109
0.25,1.1375,1,-0.2414
0.2786,-0.4066,0,0.8603
-0.6181,-0.9452,0,0.4002
-0.3272,1.3131,1,-0.5995
0.1683,0.2052,0,0.6965
-0.0087,1.2486,1,0.4636
-0.1535,-0.252,0,0.4333
0.3908,0.2858,0,-0.1597
-0.0297,-0.1622,1,0.2854
-0.6523,0.1368,0,0.1091
-0.1628,-0.3151,0,-0.3003
1.1421,1.2455,1,0.4792
-0.5098,0.7317,1,0.5567
0.9408,0.557,0,0.5571
-1.0837,0.1414,1,0.617
-1.2282,-0.3354,0,-2.2497
