y,x,z,controls
-0.1485,0.4232,1,-1.6898
-0.045,-0.4387,0,0.5674
-0.0463,0.3304,0,0.6599
0.8689,1.5866,1,1.7774
-0.3793,-0.3311,1,0.4314
0.3354,0.7573,1,-0.8237
0.5881,0.6334,0,0.1051
0.583,1.0385,1,-0.1646
-0.7806,-0.487,0,1.1339
-2.0781,-1.1005,0,1.1733
-1.0477,-0.2888,1,2.3898
-0.6252,-0.534,0,-0.1673
0.3609,1.0119,1,1.1841
1.2857,0.8795,1,1.486
-1.3,-0.8177,0,0.7524
0.0388,0.7103,1,-0.4952
