y,x,z,controls
0.0055,0.907,1,0.3862
0.3994,0.9402,0,0.9739
-1.1485,-0.1028,1,-1.1007
0.2251,0.8691,1,-0.7476
-0.5692,-0.7141,0,-1.2867
0.963,1.6675,1,-0.0085
0.2922,0.9174,0,0.9999
0.0877,-0.4114,0,1.2884
0.2568,1.1873,1,-0.6612
-0.5677,1.3351,1,0.4471
-0.5942,0.0166,0,0.4366
-0.2211,-0.9939,0,-1.7315
0.0153,0.4163,1,0.3081
-1.6231,-1.0438,0,-1.8341
0.5024,0.3172,0,-0.102
0.3995,1.0461,1,-0.6491
0.2756,-0.0921,0,0.5941
0.4067,0.5734,0,0.7149
-0.1518,-0.4205,0,1.3793
-0.5136,-0.1054,1,0.0736
-0.131,1.2056,1,0.3298
0.6024,-0.0366,0,-0.8444
-0.3987,-0.5562,0,-0.6058
0.3353,0.2895,0,-0.5224
0.3163,0.0693,0,-0.1287
-0.9059,-1.276,0,2.0315
0.0486,0.1387,0,0.1367
0.3536,0.5933,1,1.3538
0.0607,-0.213,0,0.5978
-0.8976,0.165,1,0.8121
-0.0827,-0.1568,0,0.1907
-0.8537,-0.4591,0,-0.1139
-0.2393,0.9212,1,0.1725
0.0161,-0.4772,0,-0.7846
0.132,0.507,0,-0.586
-0.4134,0.2601,1,-0.0063
0.4956,0.6584,1,0.1079
0.0587,0.7373,1,-2.0126
-1.0899,-0.3008,1,-1.0165
-0.1824,-0.4826,0,0.6056
0.8859,2.1984,1,0.7455
0.1319,0.0315,0,-1.63
-0.8293,-0.3589,0,0.1773
-0.1018,-0.191,0,3.4272
0.0361,1.1753,0,1.1407
-0.1762,0.7865,1,-1.1702
-0.2723,-1.1793,0,0.1653
-0.694,-1.261,0,0.2068
0.2035,0.2592,0,-0.2001
0.1172,-0.2901,1,0.9999
0.1502,0.7288,1,1.1468
-0.8618,0.3581,0,-0.5375
-0.1553,0.2396,0,0.6363
-0.3665,-0.0509,0,-0.7131
0.22,0.0683,1,-0.1156
-0.1329,0.4529,0,1.6064
-1.2697,0.542,1,-0.9243
-1.1048,-0.2956,1,0.8303
-0.019,0.1072,0,-1.2875
-0.0388,-0.0373,0,-0.5988
0.6621,0.5716,0,-0.6659
0.2566,-0.3267,0,-0.8689
-0.3964,0.5737,1,-1.4079
0.1858,-0.5585,0,-1.2892
-0.1101,0.4446,1,-1.8218
0.5618,1.0902,1,-0.8276
0.0831,0.6531,1,-0.9237
-0.6641,-0.6748,1,-0.0485
-0.6483,-0.12,0,1.3379
0.8287,1.9518,1,0.4868
-0.1815,0.7327,1,0.3152
0.0076,-0.249,0,-0.7104
-0.42,0.1859,0,0.4567
0.1941,1.6539,1,0.5921
0.1609,1.028,1,-0.6337
-0.6505,-0.2047,0,1.0536
0.4173,1.3518,0,-0.356
0.4117,0.7061,1,-0.3354
0.0189,0.2457,0,0.3508
0.7326,1.3765,1,-1.3063
-0.3206,1.2753,1,-0.5545
-0.2911,0.9423,1,-0.1608
-0.7755,-0.6535,0,-0.6469
-0.0427,0.517,0,0.4724
-0.04,0.0209,1,-0.8198
-0.0797,0.2404,1,-0.6124
0.1433,-0.5231,0,0.8842
-1.4255,-1.2493,0,-0.0415
0.1371,0.2199,0,0.6907
0.1255,1.3146,1,0.5356
-0.5275,-0.918,0,1.7343
0.1681,-0.5984,0,-0.4929
-0.5287,-0.6378,0,-1.2932
0.4974,0.3297,1,-1.6579
-0.403,0.1382,0,-0.6291
0.6354,0.992,0,1.035
-0.5174,-0.5816,1,0.6213
0.7652,-0.1548,0,-0.2062
-0.3395,-0.3118,0,2.1379
-0.3871,1.137,1,-1.3109
0.0876,-0.1795,0,0.9682
0.5587,1.0687,1,-0.5671
0.1713,0.8203,1,1.7429
0.6066,0.7083,1,-0.4109
-0.2065,0.4497,1,1.0702
-0.7858,-0.0839,1,-0.2062
0.43,0.9773,1,2.5199
0.384,-0.242,0,0.2229
-0.9347,0.4767,1,0.0012
-0.0971,0.1545,0,0.3339
-0.1286,-0.3701,0,0.6919
0.5553,1.2106,0,1.6042
0.4254,1.2414,1,1.4721
-0.1108,0.1096,0,-1.9863
-0.1801,0.2771,0,-0.2706
-0.2773,-0.1413,0,-0.6282
-0.3508,0.0177,1,0.7607
-0.0496,1.175,1,-0.581
-0.4947,-0.4091,0,2.0003
0.3403,1.1175,1,-0.8468
0.38,1.1734,0,-1.4804
-0.0837,0.374,0,0.182
0.2007,0.4074,0,0.7559
-0.7586,0.1156,1,-0.9939
-0.1908,0.5437,1,1.2673
-0.7863,-0.7318,0,-0.6303
-0.016,0.6685,1,-0.3503
-0.7794,0.0884,1,0.1156
0.361,1.1304,1,-0.574
0.0034,0.3043,1,1.9592
-0.272,0.2422,1,-1.3055
-0.2291,-0.7937,0,-1.4897
-0.6885,-1.1963,0,-0.7315
-0.2989,1.1181,1,-1.1556
0.7067,0.2566,0,-1.5959
-0.1197,1.1042,1,0.2538
-0.3349,-0.3077,1,-1.1813
-0.7638,-0.611,0,-0.1398
-1.1419,-0.2674,1,-0.4975
-0.6886,0.4,1,1.3666
-1.6933,-0.485,1,-1.2652
-0.6582,-1.5661,0,0.4327
0.0207,1.1333,1,-0.0654
0.4125,1.6048,1,-0.6848
-0.3167,0.1547,1,-0.1052
0.3135,0.1633,0,0.3996
-0.1415,-0.6791,0,-1.5244
0.0608,1.4473,1,0.168
-0.0868,0.3327,1,0.0189
0.0517,1.2317,1,0.8108
-0.8849,0.3498,1,0.4302
-0.6998,-0.1967,0,1.6432
-0.0545,-0.4952,0,1.1086
0.2719,0.6291,0,-0.2245
-0.4952,0.0253,0,1.4011
-0.2796,0.2013,1,0.2017
-0.682,-1.5747,0,1.0674
-0.4071,1.0147,1,-0.0674
0.2039,0.6574,1,0.3829
0.0551,-0.2143,0,-1.7643
0.2462,1.2523,1,0.2084
0.5509,-0.2377,0,0.5968
-0.6647,0.226,1,0.6047
-0.6221,-0.3235,0,-1.7127
0.3184,0.5186,0,-0.3742
-0.9124,-0.8028,0,-0.7962
0.0318,-1.0579,0,-0.0453
-0.1235,-0.1633,0,-2.152
-0.2761,0.4065,1,-0.7337
-0.3204,0.0002,0,0.0756
0.9033,1.0332,1,-0.4668
-0.4542,0.4493,0,1.6858
-0.1652,-0.0362,1,-0.3715
0.0607,1.4995,1,-0.075
0.4497,-0.2816,0,-1.7111
-0.0765,0.9493,1,-1.0064
0.7207,0.2912,0,0.8374
-1.2253,0.0891,0,-0.6021
0.1879,1.5882,1,-0.1196
0.3733,1.3285,1,-0.5493
-0.6372,-0.4903,0,0.681
-0.0142,-0.5121,0,-1.2046
0.0401,0.8568,1,-0.5954
0.6429,0.7143,0,0.4217
0.2912,0.8416,1,-0.3342
-1.0542,0.1954,0,-1.9451
-0.0613,0.9298,0,-0.0917
0.9463,0.2848,0,-1.7047
0.6502,-0.5161,0,-0.072
-0.0431,-0.3336,0,0.8305
0.2252,0.973,1,-0.6173
0.2279,0.0918,0,0.9934
-0.8016,-0.5616,1,0.648
-0.611,-0.893,0,0.8061
0.7438,0.4295,0,-1.706
-0.313,-0.3233,1,-0.3035
0.5749,-0.4843,0,0.6096
-0.0443,1.2619,1,-0.5768
0.2389,-0.3484,0,-1.8129
1.3443,1.0572,0,0.9714
-0.4676,0.7446,1,0.875
-0.3563,-0.6892,0,1.3149
-0.2697,-0.381,0,-1.9369
-0.7074,-1.1481,0,-0.2479
0.5968,0.3126,0,-0.4786
-1.0819,-0.0855,1,-1.0393
-0.7998,-0.706,0,0.1231
-0.6002,0.6579,1,0.2676
-0.1092,0.4188,1,-0.3265
-0.8698,0.794,1,1.5998
0.6432,1.3033,1,-2.0392
-0.0479,0.5517,1,0.3906
0.2502,0.4181,0,-1.352
0.8722,1.3551,1,0.072
-0.066,-0.1474,0,0.401
0.2756,0.2986,1,1.2841
-0.6563,-0.4082,1,-0.326
0.3328,1.3269,1,0.1276
0.0248,0.2104,1,-2.2895
-1.5739,-0.831,1,1.116
-0.9405,0.0193,1,0.5606
0.1404,1.5608,1,0.1302
-1.2328,-0.1409,1,0.1339
-0.3961,0.0162,0,-0.6858
-0.2053,0.8217,1,-0.4854
0.8124,1.0914,1,-0.7561
0.4137,1.8788,1,-0.9116
0.097,0.3798,0,0.1607
-0.3729,-0.2144,0,1.3975
-0.8515,-0.5212,0,-0.4842
0.4793,1.5383,1,0.1163
-0.8004,-0.1772,1,-0.1938
-0.0921,0.7524,0,-0.2064
0.9125,1.1613,0,-0.3012
-0.0903,0.3244,1,1.5637
0.6211,0.9711,1,-0.1076
-1.6139,-0.7858,1,0.8939
0.4834,0.9396,0,-0.0556
-0.1337,0.8646,0,1.718
-0.589,0.4397,1,1.2881
0.0183,0.3508,1,0.799
0.5434,1.6222,1,0.7161
-0.6532,0.3543,1,0.6293
-0.5773,-0.0108,0,-0.4849
0.6481,0.6315,0,0.2463
-0.1303,0.8873,1,2.3418
0.0629,0.4935,0,0.4337
-0.5354,0.1604,1,-0.5991
-0.3447,-0.3918,1,-1.4624
1.2181,0.9149,1,-0.4823
-0.0392,0.353,1,-1.1559
-0.5931,0.9184,1,0.3668
-0.244,0.3052,0,-1.3673
0.082,-0.4106,0,-1.5041
-0.3284,0.4479,1,0.1929
-0.0593,-0.4185,0,-1.5242
-0.2708,-0.5234,0,0.1971
-0.0603,0.4961,1,1.593
0.215,1.0791,1,0.399
0.8658,1.0987,1,0.702
0.2728,1.1796,1,0.5942
-0.9543,-0.353,0,-1.9246
-0.087,0.0867,1,-2.2094
-0.9046,0.0595,1,0.4381
0.0582,0.3627,0,0.6771
0.3229,0.7217,1,0.4617
0.0352,-0.0249,0,0.2958
-0.1602,1.5542,1,-0.6889
0.1022,-0.5521,0,0.3928
-0.3191,-0.3102,0,0.8821
-0.2231,-0.926,0,-0.4875
-0.7381,1.2391,1,-0.8125
-0.2548,0.0134,0,-1.3667
0.376,-0.0054,0,-1.32
-0.1653,-0.1694,0,-0.4334
0.828,0.6596,0,0.173
-0.5287,-0.846,0,1.3968
0.0612,0.099,0,-0.5992
-1.1117,-1.811,0,-1.2129
0.0033,0.3131,1,0.2597
0.7302,0.4251,0,-0.5425
0.0273,0.1819,0,1.2294
0.54,0.6481,0,0.7196
-0.4314,0.2562,1,0.5693
0.2249,0.3396,1,-1.3986
-0.2518,-0.4985,0,-0.612
0.4958,1.0428,0,1.0079
0.2165,-0.8197,0,-0.2359
-0.876,0.6052,1,-2.2221
0.2836,0.6552,0,1.6643
-0.9067,0.1531,1,-0.3157
-0.3424,-0.3991,1,0.3087
-0.101,1.079,1,0.4123
-0.083,-0.162,0,-0.1309
-0.5485,0.2574,1,1.1837
0.3807,-0.43,0,-0.1686
0.2946,1.1829,0,-0.3241
-0.3299,-0.837,0,2.4516
-0.3919,0.1288,0,-1.6293
-0.6881,0.5489,1,0.1603
-0.0846,0.569,0,0.3794
-0.7299,-0.0832,1,0.6104
-1.0748,0.4125,1,1.9502
-0.2987,0.4019,1,0.1384
-0.5215,0.1633,1,-1.1047
0.0682,1.023,1,0.2463
-0.705,1.5502,1,-0.0522
-0.3328,0.1875,0,1.174
-0.813,-1.2978,0,0.7031
-0.3277,0.3356,1,-0.2055
0.1105,0.0522,0,-0.4657
-0.7297,-0.0946,1,0.4051
-0.7112,-0.2892,1,0.2771
1.0981,0.9461,0,-1.5905
0.1753,0.3271,0,-1.4075
-1.1349,-0.2105,1,0.4715
0.1717,0.9925,1,-0.9796
0.1691,0.544,0,-1.3878
-0.0753,-0.532,0,0.3174
-0.3632,1.073,1,-1.2091
-0.2201,-0.2158,0,-0.2769
-0.9472,-1.2272,0,0.7403
0.0328,-0.8203,0,-1.1622
-0.9125,0.1134,1,0.5194
-0.2798,-0.3377,0,0.7964
0.628,0.0285,0,-1.0278
0.1109,0.6654,1,1.5047
-0.0128,0.4284,1,-0.7887
0.3491,0.8238,1,0.3022
-0.6123,-0.2561,1,-1.0641
-0.4484,0.1144,1,-0.8271
0.8136,0.4321,0,1.435
0.6984,1.0358,1,1.7039
