running_var,treated,y,near_cutoff
0.4783,0,0.1013,1
0.8882,1,0.4644,0
0.5518,1,0.4639,1
0.476,0,0.0272,1
0.917,1,0.2298,0
0.7666,1,0.406,1
0.116,0,-0.1058,0
0.0458,0,0.0647,0
0.7579,1,0.3563,1
0.4388,0,0.2533,1
0.8023,1,0.5009,0
0.8664,1,0.2197,0
0.7258,1,0.3199,1
0.5936,1,0.1867,1
0.9527,1,0.4842,0
0.594,1,0.1866,1
0.9784,1,0.5701,0
0.9097,1,0.2292,0
0.4626,0,0.1264,1
0.0867,0,-0.0672,0
0.4111,0,0.0702,1
0.7211,1,0.3048,1
0.3328,0,0.1015,1
0.489,0,0.0146,1
0.4528,0,0.0789,1
0.0004,0,0.2077,0
0.6369,1,0.3483,1
0.3619,0,0.3009,1
0.9103,1,0.4131,0
0.1162,0,-0.0282,0
0.7297,1,0.2291,1
0.5723,1,0.3815,1
0.8349,1,0.5858,0
0.3873,0,0.2468,1
0.1456,0,0.1228,0
0.241,0,0.2316,1
0.5375,1,0.4019,1
0.4641,0,0.2545,1
0.0606,0,0.1188,0
0.4884,0,0.2551,1
0.2327,0,-0.055,1
0.5938,1,0.2618,1
0.6534,1,0.5662,1
0.1554,0,-0.0249,0
0.4444,0,0.0067,1
0.0255,0,0.0738,0
0.7832,1,0.3649,1
0.1172,0,0.2209,0
0.4844,0,-0.0207,1
0.6357,1,0.1995,1
0.5295,1,0.5443,1
0.8874,1,0.3087,0
0.7392,1,0.3014,1
0.035,0,-0.025,0
0.5741,1,0.052,1
0.3372,0,0.1628,1
0.3831,0,-0.0467,1
0.2568,0,0.1492,1
0.6066,1,0.1484,1
0.8772,1,0.4993,0
0.5815,1,0.2994,1
0.1987,0,0.0396,0
0.048,0,0.0884,0
0.2339,0,0.1772,1
0.6744,1,0.3631,1
0.8639,1,0.4076,0
0.9229,1,0.3663,0
0.9163,1,0.4726,0
0.9418,1,0.6008,0
0.6268,1,0.4013,1
0.1142,0,-0.1016,0
0.1489,0,0.0467,0
0.5733,1,0.244,1
0.0955,0,-0.1037,0
0.6395,1,0.3087,1
0.6917,1,0.4058,1
0.1339,0,0.1192,0
0.7594,1,0.4363,1
0.4376,0,0.0478,1
0.064,0,-0.0904,0
0.3259,0,-0.0566,1
0.9724,1,0.4266,0
0.8637,1,0.4765,0
0.8059,1,0.4476,0
0.8139,1,0.282,0
0.4878,0,0.3424,1
0.5373,1,0.3385,1
0.9024,1,0.5106,0
0.0612,0,0.0828,0
0.3734,0,-0.0573,1
0.0554,0,0.1046,0
0.3299,0,0.2761,1
0.2147,0,-0.0519,1
0.543,1,0.1998,1
0.704,1,0.412,1
0.5226,1,0.3164,1
0.8177,1,0.4572,0
0.2278,0,-0.0551,1
0.8351,1,0.4841,0
0.7632,1,0.1914,1
0.0041,0,-0.0381,0
0.8471,1,0.4418,0
0.8827,1,0.3288,0
0.4085,0,0.1311,1
0.3698,0,0.2388,1
0.4998,0,0.054,1
0.2442,0,0.0282,1
0.737,1,0.0937,1
0.5555,1,0.3365,1
0.0846,0,0.1814,0
0.8593,1,0.2849,0
0.3102,0,0.0352,1
0.2437,0,0.1959,1
0.772,1,0.5551,1
0.496,0,0.1415,1
0.9358,1,0.3206,0
0.2406,0,0.0197,1
0.5993,1,0.3944,1
0.0338,0,-0.07,0
0.9822,1,0.3868,0
0.0105,0,-0.0842,0
0.2769,0,0.1953,1
0.0199,0,0.0242,0
0.2734,0,0.0157,1
0.9474,1,0.4456,0
0.3712,0,0.1667,1
0.4596,0,-0.0565,1
0.8961,1,0.4706,0
0.016,0,0.1583,0
0.9132,1,0.335,0
0.9812,1,0.356,0
0.444,0,0.2653,1
0.1904,0,-0.1685,0
0.6905,1,0.6284,1
0.7736,1,0.2553,1
0.4145,0,0.0672,1
0.8152,1,0.2808,0
0.2389,0,-0.071,1
0.0452,0,0.0563,0
0.6397,1,0.4014,1
0.5274,1,0.2254,1
0.0396,0,-0.1603,0
0.2147,0,0.0075,1
0.5838,1,0.3813,1
0.6534,1,0.3437,1
0.6763,1,0.3834,1
0.4066,0,0.0818,1
0.7416,1,0.1,1
0.6872,1,0.1626,1
0.1381,0,0.1692,0
0.5832,1,0.3531,1
0.1873,0,-0.0722,0
0.6743,1,0.3404,1
0.6193,1,0.5502,1
0.926,1,0.3564,0
0.1919,0,0.0584,0
0.4306,0,0.2044,1
0.103,0,-0.0456,0
0.3106,0,0.4012,1
0.6864,1,0.3381,1
0.1851,0,0.1961,0
0.8311,1,0.4924,0
0.4409,0,0.2283,1
0.3624,0,0.1902,1
0.796,1,0.1999,1
0.8127,1,0.2294,0
0.0948,0,0.2165,0
0.9871,1,0.3313,0
0.7833,1,0.6075,1
0.3756,0,-0.0534,1
0.0501,0,-0.0306,0
0.2125,0,0.0855,1
0.1394,0,-0.0015,0
0.0413,0,0.106,0
0.3617,0,0.3452,1
0.1538,0,-0.0418,0
0.5404,1,0.1957,1
0.6959,1,0.4089,1
0.2965,0,0.1467,1
0.1967,0,-0.0593,0
0.5567,1,0.5226,1
0.9699,1,0.3448,0
0.7209,1,0.4538,1
0.4488,0,0.1396,1
0.2341,0,0.1964,1
0.4053,0,0.0025,1
0.0996,0,0.1042,0
0.5882,1,0.0865,1
0.2485,0,0.06,1
0.1531,0,-0.0301,0
0.7661,1,0.4318,1
0.3987,0,0.3434,1
0.7698,1,0.2846,1
0.2552,0,0.1096,1
0.5303,1,0.2508,1
0.0531,0,0.1852,0
0.5433,1,0.3604,1
0.6122,1,0.2874,1
0.9121,1,0.5195,0
0.9628,1,0.3114,0
0.4222,0,0.1586,1
0.0494,0,-0.0093,0
0.5935,1,0.4121,1
0.7195,1,0.1338,1
0.185,0,-0.0368,0
0.2472,0,0.0405,1
0.7966,1,0.2027,1
0.4627,0,-0.0749,1
0.3093,0,0.2302,1
0.846,1,0.3838,0
0.1655,0,0.2144,0
0.0406,0,0.0098,0
0.2179,0,0.2075,1
0.7707,1,0.2469,1
0.6639,1,0.4305,1
0.0439,0,-0.1588,0
0.1644,0,0.1001,0
0.1423,0,0.3153,0
0.3027,0,0.05,1
0.1742,0,0.0905,0
0.6821,1,0.3228,1
0.8388,1,0.4472,0
0.8738,1,0.4048,0
0.4762,0,0.4296,1
0.133,0,0.0846,0
0.0486,0,-0.0906,0
0.3958,0,0.0444,1
0.494,0,0.3143,1
0.1456,0,0.0083,0
0.0223,0,0.1581,0
0.1029,0,0.1477,0
0.7368,1,0.3291,1
0.1947,0,-0.0136,0
0.811,1,0.4571,0
0.9169,1,0.2975,0
0.3291,0,0.2412,1
0.6459,1,0.2706,1
0.2888,0,0.0696,1
0.7234,1,0.4104,1
0.2118,0,0.1129,1
0.4047,0,0.0043,1
0.8621,1,0.1721,0
0.6276,1,0.2651,1
0.0763,0,0.06,0
0.0794,0,0.1401,0
0.986,1,0.2744,0
0.3659,0,0.1016,1
0.2013,0,-0.1397,1
0.4605,0,-0.1486,1
0.3678,0,0.374,1
0.6587,1,0.2875,1
0.5029,1,0.3206,1
0.6329,1,0.4328,1
0.8576,1,0.6217,0
0.4697,0,0.1147,1
0.7012,1,0.2732,1
0.4785,0,0.0711,1
0.8369,1,0.3702,0
0.4395,0,0.1304,1
0.2812,0,0.0845,1
0.9225,1,0.3528,0
0.5023,1,0.1683,1
0.7155,1,0.5629,1
0.669,1,0.346,1
0.6921,1,0.2509,1
0.0996,0,-0.2036,0
0.3977,0,0.1438,1
0.9475,1,0.4028,0
0.5012,1,0.1931,1
0.1176,0,0.1277,0
0.294,0,-0.0591,1
0.097,0,0.0403,0
0.4136,0,0.1827,1
0.1489,0,-0.086,0
0.8288,1,0.4117,0
0.4301,0,0.096,1
0.8784,1,0.4828,0
0.6627,1,0.4366,1
0.5028,1,0.0025,1
0.1011,0,0.0827,0
0.2001,0,0.1127,1
0.4869,0,0.3586,1
0.337,0,0.1852,1
0.8008,1,0.4128,0
0.6001,1,0.2819,1
0.3369,0,-0.0382,1
0.4715,0,0.1884,1
0.3681,0,0.0368,1
0.5401,1,0.226,1
0.081,0,0.0038,0
0.4829,0,0.1882,1
0.3275,0,0.2217,1
0.7977,1,0.4149,1
0.3439,0,0.1355,1
0.7467,1,0.3288,1
0.0812,0,-0.0311,0
0.9246,1,0.3953,0
0.4574,0,0.1608,1
0.4008,0,-0.0245,1
0.5776,1,0.206,1
0.3891,0,0.2329,1
0.2905,0,0.095,1
0.0553,0,-0.3154,0
0.434,0,0.1888,1
0.3159,0,0.1011,1
0.7613,1,0.4012,1
0.0919,0,0.0248,0
0.0441,0,0.2155,0
0.4627,0,0.1356,1
0.6309,1,0.0598,1
0.346,0,0.273,1
0.892,1,0.5413,0
0.3338,0,0.0194,1
0.3893,0,0.0534,1
0.3594,0,0.2219,1
0.2831,0,0.4083,1
0.7077,1,0.4273,1
0.9531,1,0.3496,0
0.8353,1,0.4786,0
0.442,0,0.0477,1
0.3092,0,-0.0008,1
0.822,1,0.3749,0
0.6927,1,0.4533,1
0.6483,1,0.4667,1
0.933,1,0.2669,0
0.1951,0,-0.0194,0
0.6251,1,0.1363,1
0.5753,1,0.4505,1
0.9153,1,0.4693,0
0.1929,0,0.1036,0
0.4624,0,0.1395,1
0.0027,0,0.032,0
0.0557,0,0.0509,0
0.1639,0,0.0902,0
0.9816,1,0.3438,0
0.4124,0,0.2302,1
0.2321,0,0.2164,1
0.5401,1,0.3418,1
0.8052,1,0.3643,0
0.1537,0,0.2745,0
0.6315,1,0.4279,1
0.4701,0,-0.0532,1
0.7209,1,0.4452,1
0.3879,0,0.2535,1
0.3124,0,0.0737,1
0.7254,1,0.2128,1
0.9448,1,0.5825,0
0.3524,0,0.1425,1
0.7292,1,0.5171,1
0.7127,1,0.3911,1
0.1997,0,-0.1431,0
0.988,1,0.5353,0
0.3101,0,0.1765,1
0.1164,0,-0.08,0
0.9706,1,0.7455,0
0.5874,1,0.2165,1
0.6742,1,0.2656,1
0.597,1,0.518,1
0.9895,1,0.2868,0
0.7227,1,0.3558,1
0.7347,1,0.2885,1
0.527,1,0.3064,1
0.014,0,-0.1153,0
0.037,0,0.2521,0
0.8413,1,0.2951,0
0.254,0,0.1656,1
0.2049,0,-0.1114,1
0.1165,0,0.014,0
0.3939,0,0.2785,1
0.9434,1,0.4515,0
0.1237,0,0.197,0
0.627,1,0.3156,1
0.2144,0,0.1438,1
0.2198,0,0.0905,1
0.6339,1,0.2247,1
0.9025,1,0.5612,0
0.6341,1,0.2425,1
0.9141,1,0.4811,0
0.9989,1,0.4296,0
0.9123,1,0.4623,0
0.2772,0,0.0885,1
0.065,0,0.2684,0
0.6898,1,0.4436,1
0.6211,1,0.2931,1
0.0818,0,0.0009,0
0.6436,1,0.3439,1
0.1778,0,0.005,0
0.6183,1,0.1831,1
0.2909,0,0.3353,1
0.8953,1,0.5309,0
0.2099,0,-0.0155,1
0.4318,0,0.1554,1
0.0473,0,0.1662,0
0.7373,1,0.3191,1
0.906,1,0.2058,0
0.925,1,0.3283,0
0.201,0,-0.081,1
0.6329,1,0.3338,1
0.7543,1,0.2202,1
0.4008,0,0.2224,1
0.4326,0,0.1533,1
0.3172,0,0.1771,1
0.6108,1,0.4052,1
0.0138,0,-0.1269,0
0.7828,1,0.1175,1
0.944,1,0.5343,0
0.8409,1,0.3174,0
0.8533,1,0.4897,0
0.9674,1,0.4247,0
0.285,0,0.1096,1
0.4555,0,0.2498,1
0.3543,0,0.0125,1
0.5364,1,0.2235,1
0.8793,1,0.5753,0
0.482,0,0.256,1
0.5127,1,0.3537,1
0.9096,1,0.2609,0
0.5016,1,0.2751,1
0.0195,0,-0.1189,0
0.8172,1,0.319,0
0.4229,0,0.029,1
0.723,1,0.2405,1
0.7526,1,0.3737,1
0.3302,0,-0.0076,1
0.9138,1,0.3676,0
0.6927,1,0.2561,1
0.1752,0,0.2096,0
0.0786,0,0.0517,0
0.1828,0,0.115,0
0.5931,1,0.3118,1
0.1561,0,0.0428,0
0.4427,0,0.1609,1
0.202,0,0.2425,1
0.0219,0,0.139,0
0.4027,0,0.1332,1
0.2367,0,-0.0417,1
0.442,0,0.214,1
0.544,1,0.2562,1
0.4138,0,0.0712,1
0.3471,0,0.0817,1
0.3713,0,0.129,1
0.1167,0,0.1517,0
0.5944,1,0.2096,1
0.2153,0,0.13,1
0.406,0,0.0855,1
0.6796,1,0.7203,1
0.6448,1,0.3273,1
0.9712,1,0.5703,0
0.7332,1,0.579,1
0.1809,0,-0.0664,0
0.0174,0,0.0032,0
0.0386,0,0.0719,0
0.0063,0,-0.1046,0
0.7669,1,0.3317,1
0.5193,1,0.2716,1
0.4817,0,0.2402,1
0.5994,1,0.5251,1
0.1838,0,0.0327,0
0.2453,0,-0.041,1
0.9632,1,0.6997,0
0.1345,0,0.1087,0
0.0892,0,0.1219,0
0.8628,1,0.2078,0
0.9367,1,0.2376,0
0.0307,0,-0.0343,0
0.7514,1,0.4455,1
0.4186,0,0.129,1
0.2135,0,-0.0099,1
0.0526,0,-0.1178,0
0.3234,0,0.199,1
0.7699,1,0.4431,1
0.8335,1,0.3231,0
0.6756,1,0.3431,1
0.1957,0,-0.0405,0
0.3851,0,0.0133,1
0.14,0,0.0664,0
0.0401,0,0.2556,0
0.1705,0,0.0874,0
0.4674,0,0.2103,1
0.3988,0,0.0877,1
0.3201,0,0.0683,1
0.3753,0,0.1849,1
0.4049,0,0.1499,1
0.9305,1,0.4939,0
0.4757,0,0.0015,1
0.3651,0,0.0953,1
0.0204,0,0.005,0
0.9601,1,0.5094,0
0.1497,0,0.0888,0
0.1519,0,-0.039,0
0.8731,1,0.548,0
0.4215,0,0.2895,1
0.2916,0,0.0186,1
0.2896,0,-0.0306,1
0.2691,0,-0.0021,1
0.2966,0,0.009,1
0.2971,0,0.0879,1
0.5026,1,0.427,1
