running_var,treated,y,near_cutoff
0.5384,1,-0.0338,1
0.8633,1,0.6883,0
0.5323,1,0.4074,1
0.2735,0,0.1181,1
0.8927,1,0.2177,0
0.8908,1,0.2584,0
0.1565,0,-0.1717,0
0.0557,0,-0.0267,0
0.9504,1,0.5868,0
0.236,0,0.0036,1
0.7891,1,0.5405,1
0.8818,1,0.1152,0
0.6506,1,-0.0446,1
0.0041,0,0.2373,0
0.022,0,-0.125,0
0.3885,0,0.0858,1
0.2787,0,-0.0882,1
0.0831,0,0.0789,0
0.0721,0,0.3627,0
0.6124,1,0.1496,1
0.6117,1,-0.0107,1
0.6837,1,0.0919,1
0.9889,1,0.4265,0
0.0054,0,-0.2344,0
0.4271,0,-0.0458,1
0.5722,1,-0.1271,1
0.3158,0,0.152,1
0.8587,1,0.5281,0
0.0862,0,-0.1508,0
0.9417,1,0.2641,0
0.7399,1,0.381,1
0.2288,0,0.1764,1
0.2567,0,0.091,1
0.0069,0,0.0222,0
0.918,1,0.3213,0
0.397,0,0.2477,1
0.2636,0,0.1714,1
0.8942,1,0.2155,0
0.3925,0,0.0434,1
0.4734,0,0.2565,1
0.1793,0,0.1646,0
0.8432,1,0.169,0
0.2112,0,0.053,1
0.4947,0,0.0662,1
0.8728,1,0.0053,0
0.714,1,0.6445,1
0.7805,1,0.2808,1
0.5256,1,0.1168,1
0.4119,0,0.1141,1
0.8906,1,0.2954,0
0.3309,0,0.3675,1
0.3799,0,0.343,1
0.6526,1,0.3095,1
0.2552,0,0.2579,1
0.5612,1,0.292,1
0.5983,1,-0.0371,1
0.5126,1,0.2763,1
0.5703,1,0.1785,1
0.7506,1,0.1987,1
0.515,1,0.3897,1
0.4559,0,0.5521,1
0.929,1,0.2435,0
0.2338,0,0.1177,1
0.0682,0,0.037,0
0.2151,0,0.4533,1
0.8523,1,0.2879,0
0.2574,0,0.419,1
0.2506,0,-0.2924,1
0.3462,0,-0.0237,1
0.7247,1,0.5079,1
0.1315,0,-0.3861,0
0.6809,1,0.2678,1
0.1292,0,-0.2393,0
0.1,0,-0.246,0
0.396,0,0.4615,1
0.9745,1,0.6122,0
0.1272,0,0.0712,0
0.1706,0,0.3042,0
0.5144,1,0.3709,1
0.7138,1,0.5276,1
0.055,0,0.0733,0
0.2217,0,-0.0135,1
0.8435,1,0.2295,0
0.5802,1,0.2469,1
0.0149,0,-0.3234,0
0.7909,1,0.3799,1
0.0896,0,0.3302,0
0.6497,1,0.1437,1
0.5175,1,0.251,1
0.6456,1,-0.1153,1
0.6228,1,0.3241,1
0.4658,0,0.7295,1
0.6529,1,0.3506,1
0.7972,1,0.5561,1
0.6838,1,0.2272,1
0.1854,0,0.1754,0
0.8883,1,0.2619,0
0.7755,1,0.3943,1
0.1655,0,-0.2888,0
0.0263,0,0.2319,0
0.0182,0,0.1042,0
0.1966,0,0.2023,0
0.6316,1,0.2239,1
0.0698,0,0.1167,0
0.6008,1,0.5936,1
0.6234,1,0.1567,1
0.0946,0,0.1802,0
0.2325,0,0.0673,1
0.7073,1,0.6436,1
0.3554,0,-0.0386,1
0.3058,0,-0.0139,1
0.6116,1,0.4996,1
0.193,0,0.0252,0
0.3446,0,0.2023,1
0.191,0,0.2093,0
0.7431,1,0.3855,1
0.0093,0,-0.3405,0
0.4741,0,0.2754,1
0.9288,1,0.2676,0
0.6718,1,0.0228,1
0.5086,1,0.62,1
0.2175,0,0.2978,1
0.5579,1,0.0463,1
0.2148,0,-0.4034,1
0.8755,1,0.3352,0
0.876,1,0.7176,0
0.7237,1,0.1406,1
0.0315,0,-0.0797,0
0.989,1,0.1982,0
0.5887,1,0.3622,1
0.922,1,0.3756,0
0.6864,1,0.1682,1
0.1897,0,-0.2418,0
0.2229,0,0.1144,1
0.1546,0,0.2183,0
0.569,1,0.1759,1
0.2207,0,0.194,1
0.0471,0,0.0006,0
0.9695,1,0.8122,0
0.6417,1,0.5858,1
0.5338,1,0.3667,1
0.1784,0,0.0697,0
0.8632,1,0.4013,0
0.6581,1,0.3191,1
0.9583,1,0.3869,0
0.3004,0,-0.2658,1
0.7172,1,0.6834,1
0.0121,0,-0.2321,0
0.6924,1,0.5938,1
0.059,0,-0.2061,0
0.9565,1,0.3208,0
0.3753,0,0.1316,1
0.9165,1,0.4152,0
0.4942,0,-0.1561,1
0.7924,1,0.5272,1
0.4827,0,0.0313,1
0.5572,1,0.4005,1
0.6581,1,0.7017,1
0.9002,1,0.3831,0
0.2244,0,0.1106,1
0.6388,1,0.0847,1
0.6897,1,0.3338,1
0.3254,0,-0.1411,1
0.3146,0,0.0584,1
0.1196,0,0.1033,0
0.3561,0,-0.1431,1
0.4038,0,-0.0614,1
0.4744,0,0.2694,1
0.6439,1,0.2627,1
0.0675,0,-0.0295,0
0.0142,0,0.274,0
0.1969,0,-0.1752,0
0.9753,1,0.1419,0
0.9965,1,0.4762,0
0.7835,1,0.7806,1
0.4095,0,0.2345,1
0.9527,1,0.3897,0
0.7903,1,0.4123,1
0.9646,1,0.3251,0
0.5097,1,0.5128,1
0.9097,1,0.2237,0
0.8331,1,0.302,0
0.7023,1,0.6418,1
0.8681,1,0.4039,0
0.084,0,0.1743,0
0.5626,1,0.0991,1
0.1236,0,-0.0978,0
0.7166,1,0.3403,1
0.2075,0,0.0956,1
0.3533,0,0.0413,1
0.1435,0,-0.2439,0
0.5965,1,0.3664,1
0.0192,0,0.0277,0
0.8293,1,0.5746,0
0.5021,1,-0.0692,1
0.1743,0,-0.1704,0
0.519,1,0.1315,1
0.7002,1,-0.1124,1
0.6689,1,0.4204,1
0.661,1,0.1938,1
0.65,1,0.1993,1
0.5552,1,0.2835,1
0.3175,0,-0.1477,1
0.4793,0,0.059,1
0.8097,1,0.532,0
0.8237,1,0.0225,0
0.8087,1,0.1863,0
0.2883,0,0.1562,1
0.8993,1,0.742,0
0.4172,0,0.2914,1
0.3837,0,0.1299,1
0.929,1,0.7303,0
0.6498,1,0.1354,1
0.9472,1,0.6086,0
0.0975,0,0.1318,0
0.3589,0,0.2925,1
0.5269,1,0.6888,1
0.5379,1,0.1452,1
0.7718,1,0.2839,1
0.6428,1,0.2892,1
0.2053,0,0.2901,1
0.7863,1,0.0684,1
0.7442,1,0.5645,1
0.2455,0,-0.3777,1
0.1727,0,0.1327,0
0.0401,0,-0.1992,0
0.6493,1,0.2524,1
0.8767,1,0.2905,0
0.6423,1,0.3563,1
0.1313,0,0.0691,0
0.9235,1,0.6666,0
0.8167,1,0.1128,0
0.7652,1,0.3597,1
0.8819,1,0.4272,0
0.3878,0,0.0402,1
0.1669,0,0.0607,0
0.6614,1,0.2652,1
0.9184,1,0.7032,0
0.2197,0,0.2193,1
0.5183,1,0.3828,1
0.8581,1,0.8241,0
0.1602,0,0.0108,0
0.3537,0,0.2588,1
0.8142,1,0.2271,0
0.6431,1,0.3018,1
0.1218,0,-0.0301,0
0.5504,1,0.2977,1
0.3618,0,0.2566,1
0.9774,1,0.4056,0
0.3724,0,0.1773,1
0.672,1,0.1918,1
0.4729,0,-0.0896,1
0.145,0,0.0055,0
0.3545,0,-0.0466,1
0.9145,1,0.5948,0
0.1721,0,0.1075,0
0.3088,0,0.0278,1
0.4801,0,0.1744,1
0.184,0,0.0492,0
