running_var,treated,y,near_cutoff
0.5201,1,0.2386,1
0.3395,0,0.0151,1
0.7127,1,0.2841,1
0.9023,1,0.5597,0
0.8462,1,0.3892,0
0.2801,0,0.1059,1
0.1296,0,-0.0437,0
0.2813,0,0.2697,1
0.7085,1,0.5787,1
0.336,0,0.0886,1
0.2881,0,0.1572,1
0.8374,1,0.6178,0
0.9584,1,0.5066,0
0.5708,1,0.2814,1
0.723,1,0.5353,1
0.2842,0,0.0652,1
0.0647,0,-0.2257,0
0.1062,0,-0.0327,0
0.2177,0,0.2427,1
0.0539,0,0.0374,0
0.3956,0,-0.1443,1
0.0681,0,-0.0796,0
0.6267,1,0.3437,1
0.0353,0,-0.148,0
0.99,1,0.3071,0
0.5883,1,0.0931,1
0.4074,0,0.1005,1
0.1182,0,0.0888,0
0.408,0,-0.215,1
0.4352,0,0.4248,1
0.2925,0,-0.0735,1
0.9475,1,0.5558,0
0.0329,0,0.0827,0
0.1222,0,-0.1777,0
0.9888,1,0.4773,0
0.1602,0,0.1924,0
0.3715,0,-0.0591,1
0.8808,1,0.6813,0
0.3149,0,-0.3066,1
0.8544,1,0.4722,0
0.5257,1,0.4589,1
0.0053,0,-0.0746,0
0.401,0,0.2413,1
0.5363,1,0.2886,1
0.5027,1,0.3803,1
0.5441,1,0.5113,1
0.1994,0,-0.1344,0
0.1272,0,0.1078,0
0.4888,0,0.0621,1
0.2569,0,0.1741,1
0.9696,1,0.3759,0
0.1464,0,0.1898,0
0.0224,0,-0.5059,0
0.929,1,0.3408,0
0.5338,1,0.6794,1
0.4228,0,0.2083,1
0.3472,0,-0.0479,1
0.8367,1,0.3055,0
0.3852,0,0.0367,1
0.2502,0,0.0498,1
0.0913,0,-0.0101,0
0.2552,0,0.2543,1
0.8753,1,0.7959,0
0.8844,1,0.4621,0
0.0364,0,0.0555,0
0.3309,0,0.0477,1
0.3654,0,-0.0391,1
0.7442,1,0.5474,1
0.2111,0,0.0732,1
0.926,1,0.6825,0
0.2067,0,-0.0455,1
0.6012,1,0.3947,1
0.7506,1,0.2248,1
0.6406,1,0.4107,1
0.9518,1,0.551,0
0.1738,0,-0.0448,0
0.6088,1,0.4155,1
0.702,1,0.4746,1
0.7914,1,0.1855,1
0.5101,1,0.1788,1
0.5602,1,0.3685,1
0.9447,1,0.421,0
0.8444,1,0.628,0
0.8694,1,0.5435,0
0.8941,1,0.5125,0
0.8072,1,0.558,0
0.2322,0,0.172,1
0.0788,0,-0.0772,0
0.9532,1,0.5915,0
0.7868,1,0.7155,1
0.9904,1,0.6325,0
0.3967,0,0.0687,1
0.7082,1,0.141,1
0.6906,1,0.2172,1
0.4144,0,0.1468,1
0.5595,1,0.2545,1
0.3799,0,-0.0729,1
0.5941,1,0.5173,1
0.2514,0,0.2484,1
0.3121,0,-0.0663,1
0.4375,0,0.3607,1
0.9235,1,0.4084,0
0.8645,1,0.5076,0
0.7516,1,0.1846,1
0.115,0,0.1625,0
0.1465,0,-0.1963,0
0.31,0,-0.138,1
0.2099,0,0.0887,1
0.3668,0,-0.1306,1
0.5655,1,0.3647,1
0.1874,0,-0.1513,0
0.2731,0,0.2251,1
0.6797,1,0.5446,1
0.1283,0,-0.0895,0
0.4939,0,0.2482,1
0.0068,0,-0.1146,0
0.1842,0,0.1752,0
0.6111,1,0.4206,1
0.94,1,0.6895,0
0.0935,0,-0.0708,0
0.5318,1,0.3635,1
0.9587,1,0.5684,0
0.9833,1,0.7464,0
0.2617,0,0.0884,1
0.7094,1,0.2841,1
0.169,0,-0.2125,0
0.2192,0,0.0207,1
0.8242,1,0.4631,0
0.8471,1,0.1544,0
0.934,1,0.5026,0
0.1312,0,0.156,0
0.4931,0,-0.0625,1
0.3193,0,-0.0071,1
0.3781,0,-0.2318,1
0.8328,1,0.3896,0
0.779,1,0.3513,1
0.9505,1,0.6305,0
0.8125,1,0.4394,0
0.5676,1,0.4601,1
0.7057,1,0.5516,1
0.8916,1,0.8197,0
0.1609,0,0.0666,0
0.4773,0,-0.0042,1
0.3228,0,-0.0445,1
0.6147,1,0.4592,1
0.1964,0,0.1382,0
0.3366,0,0.1423,1
0.6058,1,0.2955,1
0.8859,1,0.6996,0
0.5012,1,0.3571,1
0.9086,1,0.356,0
0.4582,0,0.3356,1
0.1266,0,0.3149,0
0.5272,1,0.6206,1
0.5397,1,0.1896,1
0.3719,0,0.3837,1
0.3492,0,0.0273,1
0.0465,0,-0.0902,0
0.6077,1,0.4515,1
0.1621,0,0.0012,0
0.7201,1,0.3453,1
0.5257,1,0.3086,1
0.1878,0,0.0752,0
0.1928,0,-0.0059,0
0.6917,1,0.539,1
0.7494,1,0.4179,1
0.689,1,0.297,1
0.1699,0,-0.1323,0
0.6292,1,0.4715,1
0.8789,1,0.5007,0
0.3954,0,0.1807,1
0.7917,1,0.4689,1
0.0117,0,0.0683,0
0.1087,0,-0.0734,0
0.1192,0,0.0069,0
0.7614,1,0.6915,1
0.652,1,0.4559,1
0.0587,0,0.1806,0
0.562,1,0.1907,1
0.3224,0,0.0195,1
0.2098,0,-0.0563,1
0.6849,1,0.244,1
0.5559,1,0.3781,1
0.4764,0,0.0715,1
0.64,1,0.3817,1
0.6703,1,0.4329,1
0.1423,0,-0.0185,0
0.5515,1,0.4526,1
0.3505,0,0.2424,1
0.377,0,-0.1625,1
0.0174,0,-0.0638,0
0.094,0,0.1505,0
0.0811,0,-0.081,0
0.0368,0,0.2446,0
0.0243,0,0.2486,0
0.6498,1,0.2627,1
0.77,1,0.3883,1
0.4035,0,0.1752,1
0.4944,0,0.3863,1
0.9328,1,0.5703,0
0.4924,0,0.1919,1
0.9201,1,0.5319,0
0.9432,1,0.5721,0
0.2001,0,0.0645,1
0.9317,1,0.5032,0
0.2354,0,0.0441,1
0.3778,0,0.1067,1
0.8606,1,0.4472,0
0.3775,0,0.3239,1
0.4171,0,0.2312,1
0.5732,1,0.3937,1
0.6055,1,0.6934,1
0.4496,0,-0.1401,1
0.1097,0,-0.0215,0
0.8079,1,0.4687,0
0.4269,0,0.1174,1
0.9974,1,0.6048,0
0.5591,1,0.4828,1
0.133,0,0.0936,0
0.7708,1,0.2836,1
0.4076,0,0.2663,1
