running_var,treated,y,near_cutoff
0.847,1,0.3233,0
0.3166,0,-0.0352,1
0.8017,1,0.6577,0
0.2072,0,0.2619,1
0.5532,1,0.3892,1
0.1575,0,-0.1951,0
0.3767,0,0.0318,1
0.1733,0,0.2701,0
0.7401,1,0.3982,1
0.5538,1,0.2268,1
0.0433,0,0.0296,0
0.8826,1,0.4538,0
0.691,1,0.276,1
0.0163,0,-0.0735,0
0.8232,1,0.2813,0
0.3057,0,0.3846,1
0.0666,0,-0.0799,0
0.1335,0,-0.0211,0
0.9528,1,0.4444,0
0.6354,1,0.475,1
0.9853,1,0.2614,0
0.956,1,0.4775,0
0.2335,0,0.0864,1
0.2526,0,0.1285,1
0.724,1,0.4357,1
0.4392,0,0.0056,1
0.1277,0,0.0254,0
0.3402,0,0.1662,1
0.011,0,0.0103,0
0.3098,0,0.083,1
0.3467,0,0.2753,1
0.1201,0,0.1339,0
0.6017,1,0.301,1
0.2634,0,0.0428,1
0.8865,1,0.5141,0
0.991,1,0.3642,0
0.2117,0,0.0638,1
0.9767,1,0.5431,0
0.2527,0,-0.0522,1
0.1717,0,0.1513,0
0.4796,0,0.2433,1
0.2693,0,-0.1631,1
0.4461,0,0.1915,1
0.1941,0,0.2391,0
0.699,1,0.4096,1
0.9327,1,0.3239,0
0.9007,1,0.5432,0
0.7479,1,0.3602,1
0.6913,1,0.4737,1
0.8981,1,0.55,0
0.2047,0,-0.0802,1
0.6492,1,0.4224,1
0.2189,0,-0.0534,1
0.738,1,0.2679,1
0.8884,1,0.5568,0
0.3775,0,0.1252,1
0.3598,0,-0.198,1
0.8155,1,0.5226,0
0.5841,1,0.234,1
0.824,1,0.4486,0
0.3787,0,0.0636,1
0.2241,0,0.1824,1
0.4571,0,0.1989,1
0.7014,1,0.4413,1
0.6494,1,0.4629,1
0.2171,0,0.0516,1
0.7309,1,0.5223,1
0.0711,0,0.0557,0
0.855,1,0.5702,0
0.239,0,0.2443,1
0.0563,0,0.1478,0
0.9357,1,0.4886,0
0.8073,1,0.633,0
0.4306,0,0.0449,1
0.7174,1,0.4077,1
0.719,1,0.4794,1
0.6228,1,0.3535,1
0.3635,0,0.2157,1
0.3227,0,0.1003,1
0.8265,1,0.2493,0
0.3392,0,-0.0518,1
0.9952,1,0.6083,0
0.855,1,0.3409,0
0.309,0,0.0985,1
0.4222,0,0.0713,1
0.1863,0,0.1139,0
0.5576,1,0.3619,1
0.2579,0,-0.0282,1
0.7164,1,0.2365,1
0.6586,1,0.4982,1
0.2431,0,0.0479,1
0.343,0,-0.069,1
0.9749,1,0.5193,0
0.6971,1,0.4484,1
0.4707,0,0.0978,1
0.4286,0,0.1168,1
0.7685,1,0.5554,1
0.8477,1,0.4613,0
0.7182,1,0.2364,1
0.718,1,0.4216,1
0.0785,0,0.1406,0
0.8621,1,0.2989,0
0.6661,1,0.4856,1
0.4386,0,0.1213,1
0.4319,0,-0.0501,1
0.5503,1,0.4728,1
0.1177,0,-0.0609,0
0.0494,0,0.0135,0
0.0954,0,0.0648,0
0.2279,0,0.0795,1
0.4206,0,0.0344,1
0.4928,0,0.2898,1
0.9789,1,0.3878,0
0.4098,0,0.0772,1
0.9611,1,0.5886,0
0.4028,0,0.1041,1
0.8597,1,0.4123,0
0.9635,1,0.4476,0
0.6234,1,0.16,1
0.1321,0,0.1522,0
0.5461,1,0.214,1
0.4851,0,0.1391,1
0.8824,1,0.1846,0
0.0259,0,0.0146,0
0.9661,1,0.3291,0
0.8006,1,0.229,0
0.7739,1,0.3081,1
0.7333,1,0.2131,1
0.3494,0,0.0792,1
0.0837,0,0.0218,0
0.9957,1,0.4753,0
0.7862,1,0.3451,1
0.3784,0,0.2048,1
0.7095,1,0.3728,1
0.101,0,0.157,0
0.4945,0,-0.1246,1
0.6119,1,0.4,1
0.8914,1,0.4814,0
0.0386,0,-0.0953,0
0.0577,0,0.1383,0
0.5642,1,0.3514,1
0.7596,1,0.4293,1
0.2475,0,0.1062,1
0.4099,0,0.3303,1
0.3876,0,0.0534,1
0.7201,1,0.422,1
0.4714,0,0.2695,1
0.108,0,0.0019,0
0.9235,1,0.5908,0
0.782,1,0.4195,1
0.1969,0,0.0875,0
0.0599,0,-0.0153,0
0.6269,1,0.3367,1
0.9217,1,0.4635,0
0.0146,0,-0.1072,0
0.6662,1,0.2918,1
0.7447,1,0.3922,1
0.1286,0,0.0294,0
0.5798,1,0.4365,1
0.0344,0,-0.0488,0
0.2453,0,0.238,1
0.0624,0,-0.138,0
0.3501,0,-0.011,1
0.6026,1,0.4132,1
0.0704,0,0.1626,0
0.8472,1,0.3546,0
0.0683,0,0.1885,0
0.718,1,0.494,1
0.5846,1,0.4225,1
0.2551,0,0.1213,1
0.4075,0,0.1635,1
0.5751,1,0.303,1
0.7074,1,0.3416,1
0.1018,0,-0.0403,0
0.0757,0,-0.0446,0
0.3026,0,0.1584,1
0.0176,0,0.141,0
0.756,1,0.293,1
0.0827,0,-0.0942,0
0.7426,1,0.5732,1
0.5604,1,0.3481,1
0.693,1,0.4744,1
0.0827,0,-0.0364,0
0.1041,0,0.2472,0
0.895,1,0.4693,0
0.8456,1,0.5379,0
0.5339,1,0.4586,1
0.0039,0,-0.2048,0
0.0722,0,-0.1918,0
0.1426,0,-0.0362,0
0.4439,0,0.1277,1
0.8369,1,0.4409,0
0.0063,0,0.1127,0
0.6906,1,0.2815,1
0.7995,1,0.305,1
0.742,1,0.3013,1
0.3078,0,0.2163,1
0.6301,1,0.4703,1
0.5422,1,0.1979,1
0.6982,1,0.4879,1
0.7288,1,0.3427,1
0.9133,1,0.2973,0
0.9563,1,0.4722,0
0.2186,0,0.043,1
0.9619,1,0.5716,0
0.7753,1,0.4105,1
0.5848,1,0.5023,1
0.0475,0,0.1552,0
0.1628,0,-0.0277,0
0.1545,0,0.015,0
0.3633,0,0.2174,1
0.5784,1,0.3689,1
0.0473,0,0.1263,0
0.1182,0,0.1519,0
0.5641,1,0.1652,1
0.2662,0,0.1372,1
0.4965,0,0.1907,1
0.5532,1,0.4117,1
0.536,1,0.3962,1
0.0952,0,0.0617,0
0.5208,1,0.567,1
0.5649,1,0.4127,1
0.4407,0,0.0732,1
0.7429,1,0.3708,1
0.1068,0,-0.0024,0
0.7365,1,0.5689,1
0.9072,1,0.3421,0
0.7375,1,0.5995,1
0.7401,1,0.4429,1
0.5054,1,0.0917,1
0.8763,1,0.6179,0
0.8817,1,0.5592,0
0.3671,0,0.0653,1
0.5805,1,0.3964,1
0.4017,0,0.2295,1
0.224,0,0.2066,1
0.1098,0,0.0148,0
0.4999,0,0.3113,1
0.3847,0,0.093,1
0.2242,0,0.2104,1
0.7089,1,0.2217,1
0.5357,1,0.5437,1
0.5834,1,0.1649,1
0.611,1,0.2881,1
0.1947,0,0.1811,0
0.5009,1,0.3621,1
0.5903,1,0.4621,1
0.1257,0,-0.1051,0
0.9816,1,0.3934,0
0.4974,0,0.1142,1
0.0573,0,-0.1698,0
0.9709,1,0.6271,0
0.7727,1,0.4235,1
0.6137,1,0.2475,1
0.4966,0,0.1417,1
0.6491,1,0.3936,1
0.6632,1,0.4576,1
0.4793,0,0.1291,1
0.3032,0,-0.0013,1
0.0313,0,-0.0167,0
0.8944,1,0.7203,0
0.0523,0,0.0566,0
0.5814,1,0.2579,1
0.3783,0,0.2338,1
0.0381,0,0.2915,0
0.7421,1,0.486,1
0.2606,0,0.071,1
0.6719,1,0.2239,1
0.4578,0,0.1258,1
0.8175,1,0.2973,0
0.6282,1,0.4237,1
0.3567,0,-0.1436,1
0.7098,1,0.482,1
0.6884,1,0.1943,1
0.4636,0,0.1495,1
0.8302,1,0.6362,0
0.9286,1,0.3664,0
0.3159,0,0.0153,1
0.1923,0,0.1016,0
0.2601,0,0.0126,1
0.3178,0,0.2383,1
0.4549,0,0.1031,1
0.041,0,0.1286,0
0.1332,0,0.0973,0
0.4348,0,0.1365,1
0.6432,1,0.4101,1
0.8589,1,0.5004,0
0.0985,0,-0.0161,0
0.0693,0,0.1616,0
0.4262,0,-0.0262,1
0.0933,0,0.2211,0
0.1574,0,-0.1067,0
0.0975,0,0.153,0
0.4175,0,0.3584,1
0.5751,1,0.58,1
0.4872,0,-0.0997,1
0.5824,1,0.3803,1
0.854,1,0.4594,0
0.6413,1,0.5865,1
0.1988,0,-0.1044,0
0.3374,0,0.097,1
0.5539,1,0.2531,1
0.58,1,0.3997,1
0.7555,1,0.3613,1
0.5535,1,0.3866,1
0.5493,1,0.3206,1
0.0672,0,-0.1535,0
0.3948,0,0.2365,1
0.111,0,-0.2078,0
0.4112,0,0.1413,1
0.2825,0,0.047,1
0.6851,1,0.4849,1
0.1054,0,0.2918,0
0.5996,1,0.1589,1
0.9032,1,0.3959,0
0.3693,0,0.0842,1
0.2778,0,-0.0073,1
0.73,1,0.5033,1
0.8852,1,0.4617,0
0.8995,1,0.3813,0
0.7621,1,0.3061,1
0.3828,0,-0.1325,1
0.2663,0,0.1542,1
0.543,1,0.2865,1
0.6207,1,0.6111,1
0.0197,0,0.155,0
0.3238,0,0.0621,1
0.3669,0,0.094,1
0.4248,0,0.0221,1
0.0953,0,0.0077,0
0.9139,1,0.4184,0
0.9433,1,0.4728,0
0.8564,1,0.5538,0
0.8377,1,0.6848,0
0.1283,0,-0.0437,0
0.8059,1,0.2488,0
0.3554,0,0.0682,1
0.1588,0,0.0545,0
0.6688,1,0.4625,1
0.7915,1,0.5672,1
0.2497,0,-0.1,1
0.188,0,0.0897,0
0.1203,0,0.2614,0
0.7492,1,0.4656,1
0.5129,1,0.2182,1
0.7508,1,0.2378,1
0.3554,0,0.0829,1
0.4532,0,0.3216,1
0.0346,0,-0.0044,0
0.5761,1,0.2796,1
0.6761,1,0.26,1
0.9321,1,0.7221,0
0.9544,1,0.2345,0
0.2581,0,0.0279,1
0.542,1,0.2242,1
0.6228,1,0.3662,1
0.2222,0,0.0527,1
0.1849,0,0.1574,0
0.196,0,-0.1209,0
0.5612,1,0.3651,1
0.9824,1,0.2897,0
0.1863,0,-0.1537,0
0.8495,1,0.4149,0
0.0099,0,0.0558,0
0.7138,1,0.5002,1
0.4526,0,0.1965,1
0.0162,0,-0.001,0
0.9282,1,0.5151,0
0.0479,0,-0.0381,0
0.3135,0,-0.0179,1
0.0304,0,-0.0973,0
0.959,1,0.4588,0
0.6518,1,0.3005,1
0.1274,0,0.2372,0
0.6984,1,0.3316,1
0.9805,1,0.2602,0
0.5194,1,0.4391,1
0.2598,0,0.1651,1
0.5827,1,0.3849,1
0.616,1,0.3865,1
0.4853,0,0.115,1
0.887,1,0.4301,0
0.5799,1,0.3502,1
0.6908,1,0.4098,1
0.7048,1,0.381,1
0.4401,0,-0.0934,1
0.3742,0,-0.0196,1
0.708,1,0.4316,1
0.148,0,-0.0908,0
0.5657,1,0.2599,1
0.3838,0,0.1965,1
0.4114,0,-0.0835,1
0.8445,1,0.3215,0
0.195,0,0.1254,0
0.3454,0,0.0055,1
0.5853,1,0.3585,1
0.3011,0,-0.2342,1
0.9231,1,0.5872,0
0.5165,1,0.4641,1
0.4093,0,0.1154,1
0.6508,1,0.255,1
0.5499,1,0.5453,1
0.2238,0,0.335,1
0.286,0,0.2824,1
0.9215,1,0.5754,0
0.4882,0,0.16,1
0.3492,0,0.056,1
0.9494,1,0.6404,0
0.6163,1,0.3652,1
0.692,1,0.0471,1
0.2762,0,0.0807,1
0.2008,0,0.0347,1
0.457,0,0.0548,1
0.4147,0,0.2215,1
0.7884,1,0.3531,1
0.2236,0,0.0897,1
0.6015,1,0.0842,1
0.4554,0,0.0098,1
0.7335,1,0.3806,1
0.9415,1,0.2356,0
0.1707,0,-0.0661,0
0.8503,1,0.5404,0
0.8022,1,0.3867,0
0.6748,1,0.5699,1
0.1503,0,0.0805,0
0.739,1,0.2669,1
0.379,0,0.2721,1
0.9699,1,0.5679,0
0.4401,0,0.1623,1
0.1521,0,0.1633,0
0.7685,1,0.3134,1
0.7835,1,0.4621,1
0.4298,0,0.0346,1
0.8071,1,0.5294,0
0.6326,1,0.244,1
0.6706,1,0.4156,1
0.3673,0,0.2398,1
0.2151,0,0.0273,1
0.1291,0,0.1935,0
0.761,1,0.353,1
0.9667,1,0.3462,0
0.5735,1,0.4024,1
0.4522,0,0.1197,1
0.0255,0,0.1475,0
0.9009,1,0.3676,0
0.8984,1,0.5837,0
0.4144,0,0.1312,1
0.7278,1,0.5335,1
0.7353,1,0.3238,1
0.0918,0,-0.016,0
0.5464,1,0.3705,1
0.2722,0,0.2222,1
0.6728,1,0.4604,1
0.1738,0,-0.1223,0
0.7426,1,0.321,1
0.4664,0,0.1248,1
0.8178,1,0.3575,0
0.7862,1,0.6386,1
0.6811,1,0.3194,1
0.0407,0,-0.13,0
0.7718,1,0.3671,1
0.6106,1,0.4546,1
0.131,0,0.0001,0
0.3172,0,0.2842,1
0.997,1,0.3303,0
0.902,1,0.4397,0
0.3082,0,0.4038,1
0.4989,0,0.2176,1
0.0408,0,-0.076,0
0.9849,1,0.2956,0
0.9668,1,0.3782,0
0.1153,0,0.034,0
0.3448,0,0.2382,1
0.0599,0,-0.1151,0
0.8089,1,0.306,0
0.4646,0,0.1218,1
0.9473,1,0.6942,0
0.1397,0,0.1784,0
0.0791,0,-0.1937,0
0.927,1,0.4606,0
0.926,1,0.5298,0
0.8539,1,0.4478,0
0.2757,0,-0.0554,1
0.9992,1,0.6124,0
0.1324,0,0.1198,0
0.4484,0,0.3028,1
0.3221,0,0.1174,1
0.8329,1,0.3961,0
0.7677,1,0.4833,1
0.4491,0,0.0386,1
0.5986,1,0.4837,1
0.8902,1,0.671,0
0.0814,0,-0.1022,0
0.9298,1,0.3821,0
0.968,1,0.6813,0
0.155,0,0.1453,0
0.8348,1,0.4518,0
0.1351,0,-0.1385,0
