stock_id,event_day,ret,mkt_ret,beta
2,-3,-0.00514,0.008511,1.2965
2,-2,-0.044811,-0.022437,1.2965
2,-1,-0.018277,-0.007765,1.2965
2,0,-0.027376,0.004781,1.2965
2,1,-0.044685,1.3e-05,1.2965
2,2,-0.046085,-0.012412,1.2965
2,3,-0.037072,-0.005121,1.2965
2,4,-0.003366,0.005744,1.2965
2,5,-0.008603,9.5e-05,1.2965
2,6,-0.016557,0.004363,1.2965
2,7,-0.007808,0.010831,1.2965
2,8,-0.027495,-0.007717,1.2965
2,9,-0.031328,-0.003441,1.2965
2,10,-0.014646,0.001629,1.2965
3,-10,0.029531,0.021217,0.985
3,-9,-0.020161,-0.005205,0.985
3,-8,-0.003969,0.009793,0.985
3,-7,0.019625,0.008307,0.985
3,-6,-0.016359,-0.006198,0.985
3,-5,-0.017589,-0.004402,0.985
3,-4,0.005638,0.002596,0.985
3,-3,-0.003925,0.007575,0.985
3,-2,-0.004669,0.0087,0.985
3,-1,-0.010663,0.008694,0.985
3,0,-0.021907,0.015977,0.985
3,1,-0.017048,0.006291,0.985
3,2,-0.033574,-0.012395,0.985
3,3,-0.040188,-0.005207,0.985
3,4,-0.018327,-0.006402,0.985
3,5,-0.037451,-0.0114,0.985
3,6,-0.024141,-0.005937,0.985
3,7,-0.015789,0.023514,0.985
3,8,-0.034334,0.001701,0.985
3,9,-0.02385,0.010681,0.985
3,10,-0.026944,0.009355,0.985
4,-10,0.001154,0.004069,0.8534
4,-9,0.00109,-0.000167,0.8534
4,-8,0.001192,0.000884,0.8534
4,-7,0.022535,0.004381,0.8534
4,-6,-0.003372,-0.027356,0.8534
4,-5,-0.001103,0.025898,0.8534
4,-4,0.014928,0.000779,0.8534
4,-3,0.026018,0.009485,0.8534
4,-2,-0.023155,0.004019,0.8534
4,-1,0.016824,0.013346,0.8534
4,0,-0.037829,0.014963,0.8534
4,1,-0.042115,-0.01186,0.8534
4,2,-0.00122,0.013631,0.8534
4,3,-0.043006,-0.006957,0.8534
4,4,-0.014059,0.02902,0.8534
4,5,-0.031594,0.007053,0.8534
4,6,-0.03828,0.005048,0.8534
4,7,-0.043535,-0.008078,0.8534
4,8,-0.040238,-0.005152,0.8534
4,9,-0.004763,0.005559,0.8534
4,10,-0.048837,-0.005605,0.8534
5,-10,-0.002133,-0.016051,0.8755
5,-9,0.002258,0.001105,0.8755
5,-8,-0.024478,-0.018972,0.8755
5,-7,-0.013231,-0.013859,0.8755
5,-6,0.002191,0.001643,0.8755
5,-5,-0.016664,-0.006369,0.8755
5,-4,0.002004,-0.001632,0.8755
5,-3,-0.016909,-0.005492,0.8755
5,-2,-0.016323,-0.008647,0.8755
5,-1,-0.01773,-0.004226,0.8755
5,0,-0.019656,-0.004155,0.8755
5,1,-0.048033,-0.002645,0.8755
5,2,-0.028326,-0.022285,0.8755
5,3,-0.017199,0.011693,0.8755
5,4,-0.014078,0.011927,0.8755
5,5,-0.046133,-0.000457,0.8755
5,6,-0.019123,0.019386,0.8755
5,7,-0.033487,-0.003524,0.8755
5,8,-0.023214,0.000846,0.8755
5,9,-0.033487,0.004896,0.8755
5,10,-0.023845,0.000559,0.8755
6,-10,0.020735,9.7e-05,1.096
6,-9,-0.005627,-0.013621,1.096
6,-8,-0.015597,-0.008604,1.096
6,-7,0.008951,0.009349,1.096
6,-6,0.036459,0.026274,1.096
6,-5,0.000387,-0.006658,1.096
6,-4,0.00916,-0.002072,1.096
6,-3,0.003409,-0.002662,1.096
6,-2,0.004891,0.002284,1.096
6,-1,-0.008446,0.010718,1.096
6,0,-0.03557,0.001275,1.096
6,1,-0.053059,-0.013187,1.096
6,2,-0.037841,-0.005898,1.096
6,3,-0.01802,0.003673,1.096
6,4,-0.013692,-0.003791,1.096
6,5,-0.055652,-0.003413,1.096
6,6,-0.031435,-0.003146,1.096
6,7,-0.049608,-0.03243,1.096
6,8,-0.043139,-0.000691,1.096
6,9,-0.029607,-0.009301,1.096
6,10,-0.026322,0.009139,1.096
7,-10,0.011612,0.003444,1.3641
7,-9,-0.008607,-0.005331,1.3641
7,-8,0.012417,0.000501,1.3641
7,-7,0.037882,0.013593,1.3641
7,-6,0.040069,0.013325,1.3641
7,-5,0.007289,0.010432,1.3641
7,-4,0.004942,0.015635,1.3641
7,-3,0.021091,0.023945,1.3641
7,-2,0.02998,0.009176,1.3641
7,-1,-0.017799,0.004893,1.3641
7,0,-0.038109,-0.009179,1.3641
7,1,-0.022935,0.006656,1.3641
7,2,-0.046073,0.001043,1.3641
7,3,-0.009791,0.018044,1.3641
7,4,-0.001858,0.008188,1.3641
7,5,-0.04368,-0.01125,1.3641
7,6,-0.028764,0.00308,1.3641
7,7,-0.024817,0.009574,1.3641
7,8,-0.033161,0.00085,1.3641
7,9,-0.00569,0.023555,1.3641
7,10,0.002262,0.007749,1.3641
8,-10,-0.036568,-0.009564,1.3078
8,-9,-0.016623,-0.00755,1.3078
8,-8,-0.00979,-0.004809,1.3078
8,-7,-0.013794,0.000361,1.3078
8,-6,0.019646,0.003816,1.3078
8,-5,0.014768,0.013606,1.3078
8,-4,0.004006,0.009239,1.3078
8,-3,0.000779,-0.003134,1.3078
8,-2,-0.019057,-0.003047,1.3078
8,-1,0.001442,0.008633,1.3078
8,0,-0.023614,-0.0049,1.3078
8,1,-0.020374,0.005671,1.3078
8,2,-0.062688,-0.014393,1.3078
8,3,-0.016756,0.004273,1.3078
8,4,-0.031888,0.00283,1.3078
8,5,-0.033548,-0.004766,1.3078
8,6,-0.044783,-0.012218,1.3078
8,7,-0.060306,-0.013588,1.3078
8,8,-0.020183,0.002082,1.3078
8,9,-0.038417,0.003718,1.3078
8,10,-0.054081,-0.01841,1.3078
9,-10,0.018581,-0.010513,0.8726
9,-9,-0.001632,-0.00932,0.8726
9,-8,-0.007239,-0.007066,0.8726
9,-7,0.013135,0.00214,0.8726
9,-6,0.01883,0.010495,0.8726
9,-5,0.002867,0.010676,0.8726
9,-4,0.002777,0.006788,0.8726
9,-3,0.011199,0.010162,0.8726
9,-2,0.010116,0.006503,0.8726
9,-1,-0.001851,0.007904,0.8726
9,0,-0.030642,-0.015419,0.8726
9,1,-0.018449,0.01375,0.8726
9,2,-0.041268,0.008411,0.8726
9,3,-0.033234,-0.005915,0.8726
9,4,-0.062289,-0.017053,0.8726
9,5,-0.034684,0.00188,0.8726
9,6,-0.036694,-0.003167,0.8726
9,7,-0.042604,-0.012536,0.8726
9,8,-0.035906,0.000163,0.8726
9,9,-0.035617,-0.004715,0.8726
9,10,-0.022774,0.008498,0.8726
10,-10,-0.00202,0.009618,0.7695
10,-9,0.021455,-0.000585,0.7695
10,-8,-0.021881,0.006618,0.7695
10,-7,0.011951,0.014749,0.7695
10,-6,0.005529,0.003993,0.7695
10,-5,0.005108,0.009434,0.7695
10,-4,-0.008481,-0.014516,0.7695
10,-3,0.010204,-0.013518,0.7695
10,-2,-0.00437,-0.003321,0.7695
10,-1,-0.002095,-0.00646,0.7695
10,0,-0.035611,0.004844,0.7695
10,1,-0.026664,0.004831,0.7695
10,2,-0.040719,-0.000659,0.7695
10,3,0.001039,0.023444,0.7695
10,4,-0.011841,0.007584,0.7695
10,5,-0.032847,0.003299,0.7695
10,6,-0.065928,-0.026131,0.7695
10,7,-0.000382,0.02195,0.7695
10,8,-0.048337,0.002323,0.7695
10,9,-0.029415,0.006648,0.7695
10,10,-0.038936,0.00728,0.7695
11,-10,0.019612,0.019578,1.3601
11,-9,-2.8e-05,-0.009696,1.3601
11,-8,-0.030099,-0.012299,1.3601
11,-7,0.029938,0.002959,1.3601
11,-6,-0.014688,-0.008188,1.3601
11,-5,-0.002866,0.001413,1.3601
11,-4,-0.013114,-0.017368,1.3601
11,-3,0.00823,0.002163,1.3601
11,-2,0.017524,-0.001117,1.3601
11,-1,-0.018494,-0.004745,1.3601
11,0,-0.032463,0.016937,1.3601
11,1,-0.031705,-0.001238,1.3601
11,2,-0.048879,-0.000846,1.3601
11,3,-0.033329,-0.01155,1.3601
11,4,-0.014873,0.014153,1.3601
11,5,-0.062782,-0.009007,1.3601
11,6,-0.003919,0.009706,1.3601
11,7,-0.096023,-0.027808,1.3601
11,8,-0.023652,0.001668,1.3601
11,9,-0.035594,-0.004473,1.3601
11,10,-0.031752,-0.002172,1.3601
12,-10,-0.01621,-0.006444,1.1027
12,-9,-0.022375,-0.018369,1.1027
12,-8,0.005266,0.00833,1.1027
12,-7,0.011489,-0.003235,1.1027
12,-6,0.032436,0.01055,1.1027
12,-5,0.025922,0.022871,1.1027
12,-4,-0.018696,-0.011272,1.1027
12,-3,0.023919,0.00603,1.1027
12,-2,-0.008184,-0.010189,1.1027
12,-1,-0.010184,-0.007629,1.1027
12,0,-0.026889,-0.001316,1.1027
12,1,-0.001569,0.020623,1.1027
12,2,-0.04156,-0.003998,1.1027
12,3,-0.042246,-0.001608,1.1027
12,4,-0.057076,0.001696,1.1027
12,5,-0.033594,-0.001812,1.1027
12,6,-0.047066,-0.011307,1.1027
12,7,-0.003027,0.011499,1.1027
12,8,-0.029279,-0.005031,1.1027
12,9,-0.04976,-0.014685,1.1027
12,10,-0.008813,0.002608,1.1027
13,-10,0.00678,-0.008815,1.1039
13,-9,0.002166,-0.003103,1.1039
13,-8,0.023094,-0.000925,1.1039
13,-7,0.004801,-0.0058,1.1039
13,-6,0.006416,-0.000564,1.1039
13,-5,-0.005632,0.0165,1.1039
13,-4,-0.010911,-0.000354,1.1039
13,-3,0.013756,0.004757,1.1039
13,-2,-0.010918,-0.004405,1.1039
13,-1,-0.012489,0.002338,1.1039
13,0,-0.035594,0.003632,1.1039
13,1,-0.037176,0.007636,1.1039
13,2,-0.044736,-0.005373,1.1039
13,3,-0.016235,-0.002682,1.1039
13,4,-0.025878,0.00876,1.1039
13,5,-0.024141,-0.004506,1.1039
13,6,-0.04204,-0.01134,1.1039
13,7,-0.038207,-0.005758,1.1039
13,8,-0.028559,0.008391,1.1039
13,9,0.007689,0.010041,1.1039
13,10,-0.023801,0.00634,1.1039
14,-10,0.005562,0.015511,1.0127
14,-9,0.012546,0.021981,1.0127
14,-8,-0.012819,0.006917,1.0127
14,-7,-0.015921,-0.001833,1.0127
14,-6,-0.000937,-0.014115,1.0127
14,-5,-0.022057,-0.011976,1.0127
14,-4,0.004247,-0.008216,1.0127
14,-3,0.024743,0.010475,1.0127
14,-2,0.007426,-0.007565,1.0127
14,-1,-0.017912,-0.00765,1.0127
14,0,-0.045829,-0.006687,1.0127
14,1,-0.041789,-0.000608,1.0127
14,2,-0.059774,0.002614,1.0127
14,3,-0.041571,0.002581,1.0127
14,4,-0.045327,-0.006394,1.0127
14,5,-0.015198,0.009732,1.0127
14,6,-0.041064,-0.001355,1.0127
14,7,-0.00134,0.008129,1.0127
14,8,-0.050268,2e-05,1.0127
14,9,-0.031213,-0.006729,1.0127
14,10,-0.045593,-0.004127,1.0127
15,-10,-0.016934,-0.015038,1.1045
15,-9,-0.003994,0.001185,1.1045
15,-8,0.001125,-0.010129,1.1045
15,-7,-0.012225,-0.013028,1.1045
15,-6,0.010375,0.007578,1.1045
15,-5,0.000397,0.012612,1.1045
15,-4,-0.013848,-0.007609,1.1045
15,-3,0.042863,0.033207,1.1045
15,-2,0.01594,0.00725,1.1045
15,-1,0.013887,0.001088,1.1045
15,0,-0.046911,-0.018403,1.1045
15,1,-0.012623,0.004582,1.1045
15,2,-0.055327,-0.011257,1.1045
15,3,-0.034563,-0.009889,1.1045
15,4,-0.035048,0.005666,1.1045
15,5,-0.004997,0.019443,1.1045
15,6,-0.030697,0.001542,1.1045
15,7,-0.014626,0.009605,1.1045
15,8,-0.02327,0.019199,1.1045
15,9,-0.055529,-0.015156,1.1045
15,10,-0.028602,0.005834,1.1045
16,-10,-0.001924,0.011119,0.759
16,-9,0.025243,0.012131,0.759
16,-8,0.001422,-0.005348,0.759
16,-7,0.008066,0.002977,0.759
16,-6,0.021261,0.013144,0.759
16,-5,0.011693,0.005441,0.759
16,-4,-0.01029,-0.012393,0.759
16,-3,-0.008744,-0.010715,0.759
16,-2,0.008226,0.011468,0.759
16,-1,-0.031744,-0.024756,0.759
16,0,-0.032225,0.006111,0.759
16,1,-0.038703,0.008138,0.759
16,2,-0.022085,0.004117,0.759
16,3,-0.032033,0.008199,0.759
16,4,-0.006169,0.008098,0.759
16,5,-0.046794,-0.022427,0.759
16,6,-0.054198,-0.017763,0.759
16,7,-0.036872,-0.007486,0.759
16,8,-0.016441,0.004075,0.759
16,9,-0.020079,0.00294,0.759
16,10,-0.025671,-0.010485,0.759
17,-10,0.02728,0.013772,1.2164
17,-9,0.007359,0.02259,1.2164
17,-8,0.012994,0.008094,1.2164
17,-7,-0.009102,0.002741,1.2164
17,-6,0.010868,0.004248,1.2164
17,-5,-0.007321,-0.006596,1.2164
17,-4,-0.018843,-0.012845,1.2164
17,-3,0.025349,0.009908,1.2164
17,-2,0.022767,0.007987,1.2164
17,-1,0.00601,0.010035,1.2164
17,0,-0.010937,0.003695,1.2164
17,1,-0.061513,-0.013496,1.2164
17,2,-0.067059,-0.014106,1.2164
17,3,-0.047196,-0.010208,1.2164
17,4,-0.014962,0.015423,1.2164
17,5,-0.04456,-0.014864,1.2164
17,6,-0.039793,-0.00159,1.2164
17,7,-0.022463,-0.005586,1.2164
17,8,-0.065248,-0.013799,1.2164
17,9,-0.029797,0.004968,1.2164
17,10,-0.011079,0.015822,1.2164
18,-10,-0.01115,-0.016422,0.9736
18,-9,0.009841,-0.003356,0.9736
18,-8,-0.003096,-0.006168,0.9736
18,-7,0.002539,-0.00329,0.9736
18,-6,0.001781,-0.002211,0.9736
18,-5,0.014716,0.017832,0.9736
18,-4,0.032437,0.004327,0.9736
18,-3,-0.024336,0.004199,0.9736
18,-2,-0.019853,-0.006363,0.9736
18,-1,0.008929,0.00952,0.9736
18,0,-0.011229,0.010935,0.9736
18,1,-0.037689,0.006372,0.9736
18,2,-0.007607,0.005349,0.9736
18,3,-0.046816,-0.014171,0.9736
18,4,-0.024295,0.003844,0.9736
18,5,-0.006193,0.014666,0.9736
18,6,-0.015157,0.004361,0.9736
18,7,-0.020988,0.007943,0.9736
18,8,-0.020492,-0.003248,0.9736
18,9,-0.037023,-0.007131,0.9736
18,10,-0.031403,-0.011267,0.9736
19,-10,-0.008282,-0.001239,1.2795
19,-9,0.03021,0.011053,1.2795
19,-8,-0.043776,-0.004491,1.2795
19,-7,0.014739,0.011828,1.2795
19,-6,0.011639,0.00079,1.2795
19,-5,-0.012772,-0.00334,1.2795
19,-4,0.000766,-0.003257,1.2795
19,-3,0.030292,0.00909,1.2795
19,-2,0.002874,0.004334,1.2795
19,-1,-0.000868,0.009162,1.2795
19,0,-0.009855,0.014494,1.2795
19,1,-0.045094,-0.001987,1.2795
19,2,-0.025898,0.006569,1.2795
19,3,-0.051812,-0.000643,1.2795
19,4,-0.042935,-0.004047,1.2795
19,5,-0.028408,0.004486,1.2795
19,6,-0.069423,-0.026189,1.2795
19,7,-0.061675,-0.014245,1.2795
19,8,-0.037975,0.010339,1.2795
19,9,-0.032866,0.003248,1.2795
19,10,-0.05126,-0.0067,1.2795
20,-10,-0.000792,-0.016951,0.8867
20,-9,-0.005157,-0.011563,0.8867
20,-8,-0.015282,-0.01151,0.8867
20,-7,-0.016986,-0.012488,0.8867
20,-6,-0.014876,-0.00171,0.8867
20,-5,0.008831,0.003444,0.8867
20,-4,0.035836,0.02736,0.8867
20,-3,-0.010099,0.012064,0.8867
20,-2,-0.020231,-0.019285,0.8867
20,-1,0.046233,0.018168,0.8867
20,0,-0.042433,-0.006575,0.8867
20,1,-0.026846,0.005739,0.8867
20,2,-0.023208,-0.001419,0.8867
20,3,0.01043,0.027455,0.8867
20,4,-0.034859,0.018991,0.8867
20,5,-0.031171,0.011048,0.8867
20,6,0.00185,0.017064,0.8867
20,7,-0.032863,0.006338,0.8867
20,8,-0.038427,-0.004538,0.8867
20,9,-0.017696,0.007923,0.8867
20,10,0.002619,0.0145,0.8867
21,-10,0.004307,0.00493,1.0084
21,-9,0.016166,0.009718,1.0084
21,-8,-0.006722,-0.005446,1.0084
21,-7,-0.011474,-0.003192,1.0084
21,-6,-0.015646,-0.000553,1.0084
21,-5,0.022406,0.005039,1.0084
21,-4,0.012644,0.000805,1.0084
21,-3,-0.009921,0.001853,1.0084
21,-2,-0.008052,0.020371,1.0084
21,-1,-0.008341,0.000403,1.0084
21,0,-0.01068,0.016117,1.0084
21,1,-0.00302,0.025855,1.0084
21,2,-0.057418,-0.007308,1.0084
21,3,-0.028079,0.011366,1.0084
21,4,-0.018718,-0.003898,1.0084
21,5,-0.025916,0.010834,1.0084
21,6,-0.054873,-0.00424,1.0084
21,7,-0.040786,-0.020255,1.0084
21,8,-0.016122,0.00904,1.0084
21,9,-0.035808,0.002172,1.0084
21,10,-0.035826,0.014981,1.0084
22,-10,0.000466,0.000296,1.1165
22,-9,0.001189,-0.004892,1.1165
22,-8,-0.014802,-0.011854,1.1165
22,-7,0.001327,0.004619,1.1165
22,-6,0.003135,0.000348,1.1165
22,-5,-0.039171,-0.017308,1.1165
22,-4,-0.00531,0.001639,1.1165
22,-3,0.001205,-0.00518,1.1165
22,-2,-0.039503,-0.009588,1.1165
22,-1,0.033514,0.01687,1.1165
22,0,-0.029588,0.012272,1.1165
22,1,-0.04559,-0.000474,1.1165
22,2,-0.03435,-0.0003,1.1165
22,3,-0.035501,-0.010481,1.1165
22,4,-0.011721,-0.002287,1.1165
22,5,-0.059121,0.001158,1.1165
22,6,-0.024588,-0.017821,1.1165
22,7,-0.030633,-0.00329,1.1165
22,8,-0.0124,0.000397,1.1165
22,9,-0.034843,-0.018769,1.1165
22,10,-0.015359,0.012904,1.1165
23,-10,-0.010245,-0.016553,1.0172
23,-9,0.005651,0.002766,1.0172
23,-8,-0.002411,0.005123,1.0172
23,-7,0.015222,0.015233,1.0172
23,-6,0.002179,0.005717,1.0172
23,-5,0.011866,0.010802,1.0172
23,-4,0.013557,-0.000551,1.0172
23,-3,-0.020951,-0.016929,1.0172
23,-2,-0.001811,-0.005826,1.0172
23,-1,0.003005,0.003458,1.0172
23,0,-0.037617,-0.00684,1.0172
23,1,-0.028917,0.003534,1.0172
23,2,-0.011455,0.011375,1.0172
23,3,-0.058024,0.00049,1.0172
23,4,-0.024725,-0.001883,1.0172
23,5,-0.029268,-0.002494,1.0172
23,6,-0.02956,-0.001946,1.0172
23,7,-0.006373,0.01431,1.0172
23,8,-0.063141,-0.012656,1.0172
23,9,-0.011549,0.004726,1.0172
23,10,-0.049476,-0.016306,1.0172
24,-10,0.021122,0.025559,1.2236
24,-9,-0.016253,-0.006169,1.2236
24,-8,-0.03585,-0.012492,1.2236
24,-7,-0.00087,-0.001912,1.2236
24,-6,-0.014387,-0.006868,1.2236
24,-5,0.029454,0.014761,1.2236
24,-4,0.002092,-0.002287,1.2236
24,-3,-0.01669,-0.016064,1.2236
24,-2,-0.005155,-0.000324,1.2236
24,-1,-0.001046,0.000628,1.2236
24,0,-0.025818,-0.012836,1.2236
24,1,-0.022921,0.009808,1.2236
24,2,-0.08092,-0.017306,1.2236
24,3,-0.007455,0.020347,1.2236
24,4,-0.03195,0.00793,1.2236
24,5,-0.036739,-0.002774,1.2236
24,6,-0.025869,0.002715,1.2236
24,7,-0.052379,-0.008923,1.2236
24,8,-0.051951,-0.000515,1.2236
24,9,-0.041823,-0.007931,1.2236
24,10,-0.006996,0.004275,1.2236
25,-10,-0.017214,-0.018374,1.1575
25,-9,-0.013841,-0.008794,1.1575
25,-8,0.012104,0.005059,1.1575
25,-7,-0.006821,-0.014237,1.1575
25,-6,0.01514,-8.9e-05,1.1575
25,-5,0.036575,0.014916,1.1575
25,-4,-0.011277,-0.013944,1.1575
25,-3,-0.002258,-0.015474,1.1575
25,-2,0.028832,0.014738,1.1575
25,-1,0.002,-0.003946,1.1575
25,0,-0.035844,-0.005222,1.1575
25,1,-0.054664,-0.000622,1.1575
25,2,-0.011736,-0.007795,1.1575
25,3,-0.028697,-0.000567,1.1575
25,4,-0.034643,0.000213,1.1575
25,5,-0.034083,0.000661,1.1575
25,6,-0.046607,-0.022529,1.1575
25,7,-0.024918,0.016429,1.1575
25,8,-0.016396,-0.003828,1.1575
25,9,-0.033893,-0.007414,1.1575
25,10,0.028055,0.043569,1.1575
26,-10,0.001424,0.008067,1.0522
26,-9,-0.009947,-0.017064,1.0522
26,-8,0.005454,0.007739,1.0522
26,-7,0.035846,0.016752,1.0522
26,-6,0.006004,0.008045,1.0522
26,-5,-0.022897,-0.020609,1.0522
26,-4,-0.046409,-0.018062,1.0522
26,-3,0.022075,0.006772,1.0522
26,-2,-0.022406,-0.019206,1.0522
26,-1,-0.002496,0.000125,1.0522
26,0,-0.027336,-0.013485,1.0522
26,1,-0.066408,-0.013209,1.0522
26,2,-0.037489,-0.013444,1.0522
26,3,-0.040857,-0.002372,1.0522
26,4,-0.019259,0.005576,1.0522
26,5,-0.046871,-0.022773,1.0522
26,6,-0.017851,0.012112,1.0522
26,7,-0.008548,-0.002049,1.0522
26,8,-0.03826,-0.006798,1.0522
26,9,-0.024739,0.00361,1.0522
26,10,-0.030597,-0.002423,1.0522
27,-10,-0.010022,-0.000447,1.0343
27,-9,0.00496,-0.00701,1.0343
27,-8,0.013476,-0.015633,1.0343
27,-7,-0.015753,-1.8e-05,1.0343
27,-6,-0.006608,0.00212,1.0343
27,-5,-0.021345,-0.00389,1.0343
27,-4,-0.026822,-0.002086,1.0343
27,-3,-0.015014,-0.005699,1.0343
27,-2,-0.013248,-0.004723,1.0343
27,-1,0.012125,0.00064,1.0343
27,0,-0.009561,0.003906,1.0343
27,1,-0.030142,-0.004685,1.0343
27,2,-0.011296,0.003941,1.0343
27,3,-0.026971,-0.007004,1.0343
27,4,-0.044589,-0.008273,1.0343
27,5,-0.027154,-0.003287,1.0343
27,6,-0.051497,-0.01057,1.0343
27,7,-0.034973,-0.006151,1.0343
27,8,-0.035398,-0.009062,1.0343
27,9,-0.024688,-0.003278,1.0343
27,10,-0.007205,0.000929,1.0343
28,-10,-0.003372,-0.001828,1.317
28,-9,0.005415,-0.008787,1.317
28,-8,-0.012641,-0.002799,1.317
28,-7,-0.009307,0.002115,1.317
28,-6,0.021088,0.009963,1.317
28,-5,0.007996,0.001606,1.317
28,-4,-0.025437,-0.004697,1.317
28,-3,-0.01113,-0.002956,1.317
28,-2,-0.040339,-0.020065,1.317
28,-1,-0.029673,-0.012004,1.317
28,0,-0.00712,0.013633,1.317
28,1,-0.011999,0.00995,1.317
28,2,-0.016237,0.01113,1.317
28,3,-0.025638,0.015457,1.317
28,4,-0.044014,-0.000377,1.317
28,5,-0.009432,0.012717,1.317
28,6,-0.032036,0.012167,1.317
28,7,-0.060165,-0.005724,1.317
28,8,-0.031203,0.003913,1.317
28,9,-0.020492,0.007856,1.317
28,10,-0.078803,-0.021002,1.317
29,-10,-0.025499,-0.021863,1.1418
29,-9,-0.024131,-0.009874,1.1418
29,-8,-0.005188,-0.00625,1.1418
29,-7,-0.031093,-0.006765,1.1418
29,-6,-0.00208,0.001456,1.1418
29,-5,-0.013599,-0.009083,1.1418
29,-4,-0.002635,-0.003179,1.1418
29,-3,-3.7e-05,-0.002179,1.1418
29,-2,0.01009,-0.000186,1.1418
29,-1,0.018721,0.016147,1.1418
29,0,-0.053531,-0.005916,1.1418
29,1,-0.032642,0.006763,1.1418
29,2,0.030963,0.023775,1.1418
29,3,-0.051604,-0.00183,1.1418
29,4,0.003459,0.006838,1.1418
29,5,-0.021399,-0.012823,1.1418
29,6,-0.067754,-0.01819,1.1418
29,7,-0.013463,0.00339,1.1418
29,8,-0.024557,-0.000364,1.1418
29,9,-0.001939,0.011344,1.1418
29,10,-0.046659,-0.005923,1.1418
30,-10,0.000468,0.006187,1.2845
30,-9,-0.004098,0.006681,1.2845
30,-8,0.005357,0.002772,1.2845
30,-7,0.011738,0.001487,1.2845
30,-6,-0.004142,-0.009902,1.2845
30,-5,-0.008394,0.000507,1.2845
30,-4,0.006525,-0.012918,1.2845
30,-3,-0.004312,-0.000395,1.2845
30,-2,-0.000787,-0.011137,1.2845
30,-1,0.023649,0.010411,1.2845
30,0,-0.020929,-0.00031,1.2845
30,1,-0.037131,-0.007938,1.2845
30,2,-0.026654,-0.000243,1.2845
30,3,-0.030015,-0.017832,1.2845
30,4,-0.022171,0.016485,1.2845
30,5,-0.039588,0.006074,1.2845
30,6,-0.054432,0.001139,1.2845
30,7,-0.038766,-0.002622,1.2845
30,8,0.00572,0.011867,1.2845
30,9,0.00646,0.01721,1.2845
30,10,-0.023442,0.001124,1.2845
31,-10,0.020713,0.011759,1.1576
31,-9,-0.019685,0.007665,1.1576
31,-8,0.016476,0.004827,1.1576
31,-7,-0.007018,0.000148,1.1576
31,-6,-0.033814,-0.013324,1.1576
31,-5,-0.001863,0.001843,1.1576
31,-4,0.014634,-0.002188,1.1576
31,-3,-0.01952,-0.012259,1.1576
31,-2,0.015033,0.017241,1.1576
31,-1,-0.002167,0.000963,1.1576
31,0,-0.047323,0.007358,1.1576
31,1,-0.032534,-0.001734,1.1576
31,2,-0.038265,-0.009682,1.1576
31,3,-0.016306,0.008164,1.1576
31,4,-0.015436,0.018093,1.1576
31,5,-0.019349,0.005286,1.1576
31,6,-0.01996,-0.002056,1.1576
31,7,-0.041909,0.003182,1.1576
31,8,-0.028136,0.007806,1.1576
31,9,-0.037554,-0.002928,1.1576
31,10,-0.009373,0.007653,1.1576
32,-10,-0.033638,-0.020171,1.2346
32,-9,-0.007801,-0.009168,1.2346
32,-8,-0.012074,-0.000771,1.2346
32,-7,0.001227,0.001827,1.2346
32,-6,-0.017915,-0.025104,1.2346
