running_var,treated,y,near_cutoff
0.1755,0,-0.0161,0
0.3963,0,0.2013,1
0.3753,0,0.0821,1
0.7757,1,0.6371,1
0.362,0,0.1789,1
0.7798,1,0.4787,1
0.0738,0,0.1222,0
0.258,0,0.1328,1
0.9829,1,0.4284,0
0.3268,0,0.1469,1
0.4081,0,-0.0148,1
0.4367,0,-0.0135,1
0.8204,1,0.397,0
0.7098,1,0.4081,1
0.1475,0,0.0602,0
0.8636,1,0.1491,0
0.3261,0,0.0487,1
0.9006,1,0.3079,0
0.8666,1,0.5532,0
0.0789,0,-0.0295,0
0.4595,0,0.112,1
0.8218,1,0.3402,0
0.7469,1,0.5159,1
0.6035,1,0.2285,1
0.9587,1,0.4706,0
0.0784,0,-0.0401,0
0.8449,1,0.68,0
0.8705,1,0.2523,0
0.313,0,0.2821,1
0.0184,0,-0.0329,0
0.8911,1,0.4603,0
0.6081,1,0.5508,1
0.2284,0,0.1783,1
0.9515,1,0.5305,0
0.3534,0,0.1754,1
0.3403,0,-0.1087,1
0.7425,1,0.3101,1
0.5216,1,0.4419,1
0.8355,1,0.3469,0
0.6715,1,0.428,1
0.2488,0,0.03,1
0.0052,0,-0.1556,0
0.6024,1,0.5299,1
0.8436,1,0.5628,0
0.5619,1,0.3729,1
0.759,1,0.6478,1
0.1861,0,-0.1223,0
0.5356,1,0.277,1
0.8392,1,0.3845,0
0.7195,1,0.4027,1
0.2509,0,0.0557,1
0.1881,0,0.1634,0
0.6202,1,0.6793,1
0.0478,0,0.0912,0
0.089,0,0.0344,0
0.5436,1,0.5639,1
0.0351,0,0.0354,0
0.0358,0,0.0213,0
0.118,0,0.0773,0
0.1671,0,0.0938,0
0.4102,0,0.2382,1
0.6595,1,0.1661,1
0.0278,0,0.0757,0
0.2282,0,0.0966,1
0.6932,1,0.4056,1
0.4578,0,0.2548,1
0.0042,0,0.1003,0
0.3249,0,0.0325,1
0.8831,1,0.4953,0
0.0496,0,0.0895,0
0.4783,0,0.1278,1
0.007,0,-0.1005,0
0.4634,0,0.1571,1
0.3073,0,0.2686,1
0.2632,0,0.0554,1
0.5938,1,0.4645,1
0.2071,0,0.3521,1
0.9231,1,0.2365,0
0.684,1,0.5298,1
0.2831,0,-0.0098,1
0.5395,1,0.306,1
0.4492,0,0.1016,1
0.0382,0,-0.077,0
0.152,0,0.12,0
0.654,1,0.2683,1
0.2977,0,0.1872,1
0.4478,0,0.2642,1
0.297,0,-0.1026,1
0.2307,0,-0.11,1
0.015,0,-0.0602,0
0.695,1,0.5579,1
0.9179,1,0.4081,0
0.236,0,0.094,1
0.1868,0,-0.121,0
0.9232,1,0.3992,0
0.7499,1,0.3187,1
0.2668,0,-0.0153,1
0.7968,1,0.4466,1
0.1482,0,0.0651,0
0.2241,0,0.105,1
0.8131,1,0.3168,0
0.2305,0,0.2374,1
0.0369,0,-0.0226,0
0.0153,0,0.147,0
0.2796,0,0.1782,1
0.622,1,0.482,1
0.9627,1,0.6757,0
0.7958,1,0.3698,1
0.8167,1,0.5319,0
0.5753,1,0.0898,1
0.1667,0,0.0851,0
0.5626,1,0.4489,1
0.1967,0,-0.0358,0
0.66,1,0.4337,1
0.5729,1,0.1817,1
0.4272,0,-0.0037,1
0.6609,1,0.4164,1
0.732,1,0.2865,1
0.0369,0,0.2482,0
0.9468,1,0.5707,0
0.2222,0,0.0564,1
0.2773,0,0.1114,1
0.7517,1,0.4949,1
0.4238,0,-0.0114,1
0.6856,1,0.4873,1
0.6672,1,0.4686,1
0.6001,1,0.3287,1
0.6105,1,0.4619,1
0.0024,0,-0.0287,0
0.9674,1,0.573,0
0.1628,0,0.1945,0
0.4884,0,0.1443,1
0.6629,1,0.6441,1
0.1299,0,-0.0112,0
0.4775,0,0.018,1
0.0088,0,0.0301,0
0.0846,0,-0.0978,0
0.4086,0,0.1744,1
0.8641,1,0.3413,0
0.7938,1,0.5448,1
0.1321,0,0.0127,0
0.774,1,0.6659,1
0.0006,0,0.1904,0
0.1038,0,0.1618,0
0.758,1,0.3282,1
0.8862,1,0.3868,0
0.4191,0,0.1411,1
0.2062,0,0.1329,1
0.1608,0,0.0481,0
0.2848,0,0.0624,1
0.2609,0,0.1464,1
0.981,1,0.6883,0
0.5252,1,0.6003,1
0.3789,0,0.3245,1
0.7532,1,0.2344,1
0.7759,1,0.0941,1
0.1742,0,0.1305,0
0.4174,0,0.2528,1
0.3872,0,0.2365,1
0.1232,0,0.1541,0
0.1299,0,0.1672,0
0.9642,1,0.5118,0
0.1622,0,0.0969,0
0.6349,1,0.4947,1
0.6641,1,0.5096,1
0.464,0,0.1073,1
0.2878,0,-0.0357,1
0.8872,1,0.3029,0
0.3396,0,0.0556,1
0.1782,0,-0.0936,0
0.7907,1,0.4548,1
0.6352,1,0.5109,1
0.1865,0,0.0959,0
0.7362,1,0.4358,1
0.1738,0,0.1199,0
0.3895,0,0.0028,1
0.9618,1,0.6058,0
0.1065,0,0.0617,0
0.7796,1,0.3859,1
0.3638,0,0.2095,1
0.9582,1,0.1385,0
0.6883,1,0.4308,1
0.2638,0,0.028,1
0.6949,1,0.3413,1
0.7916,1,0.3957,1
0.3988,0,0.1842,1
0.0601,0,-0.0239,0
0.6736,1,0.5732,1
0.3637,0,-0.0511,1
0.8303,1,0.4868,0
0.9275,1,0.3755,0
0.2673,0,0.2537,1
0.2925,0,0.1579,1
0.2687,0,-0.0438,1
0.5536,1,0.4658,1
0.66,1,0.566,1
0.3509,0,0.0843,1
0.1211,0,0.0344,0
0.4893,0,0.1908,1
0.3186,0,0.0944,1
0.7047,1,0.5775,1
0.647,1,0.4445,1
0.5882,1,0.4521,1
0.9753,1,0.5875,0
0.0077,0,0.0417,0
0.2062,0,0.0724,1
0.0327,0,-0.0276,0
0.9871,1,0.5581,0
0.0872,0,0.0758,0
0.1868,0,0.1055,0
0.0409,0,-0.1951,0
0.2953,0,0.1551,1
0.7481,1,0.4857,1
0.0645,0,0.1002,0
0.9675,1,0.3598,0
0.4674,0,0.1321,1
0.5241,1,0.4239,1
0.2277,0,0.0891,1
0.0958,0,0.1167,0
0.3763,0,0.1056,1
0.0031,0,-0.1724,0
0.2404,0,-0.2479,1
0.8618,1,0.3572,0
0.659,1,0.3071,1
0.8682,1,0.6092,0
0.4689,0,0.2781,1
0.1169,0,0.1483,0
0.8833,1,0.4776,0
0.969,1,0.318,0
0.6247,1,0.3481,1
0.6359,1,0.6168,1
0.9776,1,0.3942,0
0.8485,1,0.5415,0
0.4282,0,0.1268,1
0.5906,1,0.3557,1
0.0225,0,-0.0182,0
0.2655,0,0.1909,1
0.1138,0,-0.1602,0
0.264,0,0.1033,1
0.582,1,0.1432,1
0.3062,0,0.0572,1
0.4693,0,0.2147,1
0.7639,1,0.5379,1
0.648,1,0.4633,1
0.2575,0,0.0548,1
0.478,0,0.2102,1
0.0336,0,0.2244,0
0.7744,1,0.5155,1
0.7367,1,0.1648,1
0.5034,1,0.4129,1
0.4331,0,0.2619,1
0.8092,1,0.484,0
0.9605,1,0.4229,0
0.1603,0,0.1979,0
0.5789,1,0.3801,1
0.4329,0,-0.0204,1
0.013,0,0.0035,0
0.3486,0,0.2137,1
0.8236,1,0.4701,0
0.9837,1,0.4401,0
0.1357,0,0.1135,0
0.1471,0,0.1235,0
0.5657,1,0.2768,1
0.1797,0,0.0113,0
0.9178,1,0.399,0
0.1519,0,0.0687,0
0.9128,1,0.6955,0
0.0843,0,0.199,0
0.1549,0,0.0531,0
0.7119,1,0.2455,1
0.7223,1,0.4418,1
0.9511,1,0.4779,0
0.8517,1,0.3564,0
0.9185,1,0.6138,0
0.1697,0,0.1645,0
0.6448,1,0.4196,1
0.1631,0,0.0264,0
0.2617,0,-0.0346,1
0.8537,1,0.5175,0
0.1118,0,0.1183,0
0.2607,0,0.1489,1
0.9844,1,0.5389,0
0.9539,1,0.7189,0
0.6331,1,0.4596,1
0.1366,0,0.0073,0
0.0182,0,-0.0642,0
0.3547,0,-0.0225,1
0.9763,1,0.771,0
0.0304,0,0.1072,0
0.6086,1,0.5597,1
0.5555,1,0.4066,1
0.3008,0,0.1234,1
0.5422,1,0.2772,1
0.5972,1,0.365,1
0.8458,1,0.4367,0
0.2157,0,-0.0554,1
0.7403,1,0.5032,1
0.6704,1,0.8582,1
0.1548,0,-0.1075,0
0.6305,1,0.4744,1
0.1714,0,-0.0109,0
0.5292,1,0.4126,1
0.3948,0,0.3197,1
0.3888,0,-0.0887,1
0.3929,0,-0.0185,1
0.0353,0,-0.0266,0
0.861,1,0.4819,0
0.7915,1,0.3794,1
0.6861,1,0.3939,1
0.4287,0,0.2386,1
0.6874,1,0.2878,1
0.6367,1,0.3374,1
0.5431,1,0.2963,1
0.3614,0,0.2498,1
0.1349,0,-0.0029,0
0.7092,1,0.3652,1
0.6461,1,0.3832,1
0.9942,1,0.5225,0
0.7454,1,0.5974,1
0.814,1,0.5174,0
0.7611,1,0.68,1
0.3459,0,0.0418,1
0.8849,1,0.5916,0
0.0269,0,0.1788,0
0.0566,0,-0.1331,0
0.658,1,0.2493,1
0.5974,1,0.3482,1
0.9798,1,0.7318,0
0.0152,0,0.0261,0
0.0674,0,0.0565,0
0.7911,1,0.4283,1
0.9693,1,0.5686,0
0.7035,1,0.4483,1
0.2804,0,-0.0799,1
0.4442,0,-0.1391,1
0.7502,1,0.5974,1
0.0396,0,-0.2766,0
0.807,1,0.4022,0
0.173,0,-0.0181,0
0.7053,1,0.404,1
0.982,1,0.5063,0
0.2669,0,0.2442,1
0.1175,0,0.0756,0
0.1397,0,0.1995,0
0.1834,0,0.0035,0
0.1444,0,0.0224,0
0.8078,1,0.3203,0
0.3876,0,0.0648,1
0.1853,0,0.1087,0
0.2311,0,-0.1752,1
0.7433,1,0.4824,1
0.14,0,-0.1141,0
0.2733,0,-0.0056,1
0.7326,1,0.5638,1
0.4947,0,0.0274,1
0.9085,1,0.3931,0
0.4808,0,0.2355,1
0.5106,1,0.3868,1
0.1663,0,-0.1474,0
0.9792,1,0.472,0
0.4945,0,0.0996,1
0.1942,0,0.0563,0
0.6122,1,0.4181,1
0.6525,1,0.3389,1
0.333,0,0.4646,1
0.1678,0,0.0067,0
0.2201,0,0.1135,1
0.1881,0,-0.1787,0
0.005,0,-0.0734,0
0.7538,1,0.4493,1
0.0663,0,-0.133,0
0.6075,1,0.3519,1
0.0717,0,0.0466,0
0.0958,0,-0.1382,0
0.0101,0,-0.0776,0
0.0183,0,0.0076,0
0.8959,1,0.5666,0
0.0959,0,0.1054,0
0.6144,1,0.4041,1
0.3429,0,0.0829,1
0.7581,1,0.6147,1
0.0963,0,0.2372,0
0.0047,0,0.2109,0
0.8432,1,0.4983,0
