y,x,z,controls
-0.5906,-0.1413,0,-0.4208
-0.4591,0.0202,1,0.8871
-1.2382,-1.2247,0,-0.3618
1.2993,1.3273,1,0.0239
-0.6085,-0.0169,1,0.7999
-0.6121,-0.1498,0,-0.1072
0.9776,0.4816,0,-0.4261
0.6847,0.3044,0,-0.0692
-0.6091,0.2793,1,0.8933
-1.6026,-1.1847,1,0.3317
-0.6169,0.6002,1,-2.1446
-0.1026,0.7565,1,-0.7221
0.5148,0.4446,0,-0.7135
-0.7902,-0.4319,0,0.5835
-1.2061,-1.0158,0,-1.9163
-0.2902,0.5275,1,0.2797
-1.1776,-0.4772,0,0.636
1.4987,1.3436,1,0.6362
-0.2722,0.0996,0,-0.0847
-0.212,-0.089,0,-1.6159
1.0011,0.9802,1,-0.2572
-0.1751,-0.1465,0,1.4738
0.6999,0.8707,1,-0.5959
0.5868,0.7153,1,2.1808
0.4491,0.6319,1,0.8112
0.1814,-0.1655,0,-0.143
0.9319,0.9216,1,0.2257
1.1292,1.1225,1,0.3744
-0.2599,0.2722,1,-0.5772
0.6565,0.6863,1,-0.4138
0.2928,0.4641,1,1.9946
1.7344,1.3794,1,1.4917
1.0378,0.7725,0,-0.3778
0.4452,0.4079,0,-0.7788
-0.3644,-0.6532,0,-1.5932
-0.9607,-0.322,0,2.1566
0.6389,0.2766,0,1.0243
-1.9923,-1.2417,0,1.2464
1.5755,1.0968,1,-0.5434
-1.4626,-1.0744,0,-0.6092
-1.0459,-0.2922,0,-0.9215
1.2063,0.6782,0,-3.16
0.6146,0.4207,1,-0.8746
0.0291,0.2293,0,0.3196
0.1053,0.2075,1,0.2484
-0.4608,0.3157,1,-0.6162
0.8618,1.2303,1,0.6547
-1.4314,-0.3694,0,-0.6742
0.3705,0.6222,1,0.7677
-0.3466,0.2733,1,0.7548
-0.6244,0.3087,1,0.8192
0.7778,0.6215,0,0.0739
0.8848,0.7455,1,-0.8162
0.0082,0.4808,1,-1.1923
-1.2112,-0.5713,1,-2.1686
1.4977,0.65,0,0.7572
-0.9137,-0.1856,1,-1.6858
1.4103,1.5978,1,-0.1351
-0.2293,-0.1203,1,0.218
0.4855,0.6643,1,-1.0691
1.1252,0.7905,0,-0.1232
-0.5021,0.0114,0,0.319
-0.3287,0.052,0,-0.2733
-0.5534,0.1158,0,0.4604
1.8765,1.3275,1,-0.4446
0.6436,0.4052,1,-0.2778
0.1843,-0.1676,0,-0.8888
0.7338,1.0517,1,-0.1356
1.4067,0.8789,0,0.0061
0.3105,0.6462,1,-0.9238
-0.4831,0.0065,0,0.4289
-1.5823,-0.5912,0,-2.4655
0.7797,1.3061,0,1.082
-0.0888,0.7039,1,-1.4175
-0.3586,0.7921,1,1.0404
0.2537,0.8382,1,0.6205
1.3971,0.9514,0,1.0126
0.782,0.6616,0,-1.1262
2.2885,1.6371,1,-0.2036
0.5642,1.0287,1,0.2938
-1.4564,-1.0269,0,0.428
1.6856,1.3357,1,0.8401
-1.4053,-0.5153,0,0.6513
1.3459,1.6723,1,0.4758
1.2679,0.8057,0,0.4914
1.4213,1.3002,1,0.6838
0.9561,0.651,1,0.0198
-0.3148,-0.1053,0,1.1459
1.7352,1.2655,1,-0.077
-0.2123,0.2915,1,-1.6913
-0.0825,0.4506,1,1.2454
-0.0584,0.4301,1,0.468
-0.3983,0.5793,1,-0.149
-0.6432,-0.3817,0,0.1141
-0.3656,0.0219,0,1.507
0.1743,0.6935,0,0.1001
0.8165,0.7508,0,1.5191
-0.0032,-0.3585,0,0.4717
-0.8405,-0.1549,0,-0.3628
-1.553,-0.6805,1,-1.3097
1.7465,1.4836,0,0.0914
-0.5089,-0.2233,0,1.3141
0.8708,1.1979,0,-0.5685
0.841,0.4267,1,0.3666
0.7689,1.5125,1,1.5351
0.1332,0.6261,1,-1.7729
1.6154,0.8962,1,0.3976
1.4166,1.2965,1,0.554
0.4979,0.9374,1,0.3561
-0.7765,0.0642,1,-1.7039
-1.0511,-0.4768,1,-0.7593
1.0769,0.3193,0,-2.0858
-1.2399,-0.6686,0,-1.3177
0.0192,-0.0503,0,0.8437
2.4362,1.4656,0,-0.33
0.357,0.1691,0,0.8192
0.8472,0.7179,0,0.7645
1.8649,1.5638,1,-1.1236
-1.4851,-0.676,0,0.1693
1.7723,1.5713,1,-1.5863
1.4484,0.9001,0,0.2747
0.5035,0.1768,0,0.4237
0.638,0.5631,0,-0.2274
0.7033,0.7074,1,-1.6821
-0.2713,0.1981,0,-1.4877
0.891,0.769,1,2.5426
0.2195,0.2775,1,0.6214
3.0937,2.6617,1,-0.2788
-0.0308,0.2277,0,0.9599
0.5373,0.6368,1,1.4716
-1.47,-0.7128,0,1.2105
0.358,0.9547,1,-0.1935
0.0219,0.6703,0,-0.3339
-0.0298,0.0007,1,0.7959
-0.5325,-0.0451,1,-0.2354
-0.8423,-0.7048,0,1.1987
-0.1858,-0.8109,0,0.1121
-0.8329,0.3408,1,0.7935
0.8622,0.7489,1,1.0396
-0.9137,-0.5861,0,-1.2989
-0.9177,0.1277,1,0.1457
-0.2932,0.5292,1,1.1483
0.7877,1.0515,1,-0.8067
0.4421,0.1143,0,-0.5479
-0.3608,0.3447,1,1.2014
-0.2946,0.6512,1,1.5279
0.5065,0.5528,0,-3.5216
1.1228,0.7192,0,1.1987
1.1448,0.2634,0,-2.3249
0.3349,0.4399,0,-0.0631
-1.2599,-0.0825,1,-1.3858
-0.4546,-0.4827,0,-0.5476
1.261,1.0455,1,0.105
1.9737,1.6205,1,0.5308
-0.4793,-0.34,0,1.4294
-0.1987,-0.2172,0,-1.3453
-0.4239,-0.2178,0,1.1562
1.2877,1.6228,1,-0.2778
-0.2226,-0.3845,0,-0.2565
2.2433,1.4429,1,1.7004
-0.0199,0.2257,1,0.8424
-0.6005,-0.0638,1,-1.6823
-1.1759,-0.5059,0,-0.0783
0.098,0.5231,1,-0.7477
0.2512,-0.0937,0,-0.4346
-0.4997,-0.1104,0,-0.1314
0.0651,0.8079,1,0.4632
1.3066,0.9848,1,-1.2553
0.8252,0.7635,1,-0.2218
0.4626,0.8912,1,-0.3947
1.4508,1.2428,1,0.3842
0.0499,0.4737,1,-0.053
1.1252,1.1827,1,0.9378
0.8142,0.7156,1,0.2586
0.7343,-0.2514,0,0.6033
-0.8095,-0.024,1,0.2329
-1.2283,-0.7467,0,-1.1496
-0.9441,-0.2528,0,-0.3747
0.951,0.7162,0,-0.6687
0.8217,0.4031,1,0.7589
0.3619,1.0778,1,0.8515
-1.1771,-0.1924,1,-0.0819
0.7619,0.8398,0,0.1453
0.7217,0.2159,0,-1.5795
0.4279,0.2534,1,-0.3898
1.0599,0.2048,0,-2.5021
-0.6943,-0.3165,0,0.8091
0.6275,1.1739,1,2.2289
0.2961,0.3261,0,-0.5332
0.2602,-0.1216,0,0.2288
0.4099,-0.3234,0,0.4172
0.0187,-0.5301,0,-1.1366
-0.9873,-0.2577,0,-0.1315
0.1412,-0.1139,0,0.4677
1.7935,0.3785,0,0.169
-0.1211,-0.0734,1,0.0596
0.0976,0.7163,1,-0.2964
0.8101,0.4535,0,-0.8161
1.5468,2.1564,1,0.676
0.2365,0.4481,1,1.7604
-1.4356,-0.4977,0,-2.0054
0.7485,0.3237,0,-2.1532
-0.5636,-0.1605,0,-1.2145
0.9889,1.2757,1,-0.4412
0.8527,1.1863,1,-0.2623
0.517,0.9516,1,0.1272
0.259,0.6263,1,0.0725
0.7955,-0.0662,0,-0.1387
0.66,0.2991,0,1.2722
0.2429,0.8684,1,-0.9258
-0.3122,0.0119,0,0.9073
-1.2402,-0.5614,0,1.9851
0.0263,-0.184,0,-1.4706
0.1197,0.8375,1,-1.9498
0.6073,1.0988,1,0.1856
0.9004,0.6404,0,0.6468
-0.8762,-0.6288,0,0.0362
1.7373,1.5703,1,-2.1258
0.6515,1.0112,1,-1.6868
-0.2052,-0.5028,0,-0.508
-0.2876,0.3695,1,0.4157
0.8963,0.8885,1,-0.3545
1.8118,1.1417,0,0.2134
-2.0592,-0.9371,1,0.1853
-1.8199,-1.2345,0,0.9311
-0.4365,-0.4179,1,-1.1608
0.2521,0.5666,1,0.0882
0.752,-0.1214,0,1.4387
0.807,0.0638,0,-0.79
-1.1431,-0.0973,1,-0.6269
0.3221,0.5578,1,0.0863
-0.3593,0.3133,0,-1.0572
1.4609,1.0294,0,-1.1643
-0.2553,-0.2875,0,-0.3471
-1.3567,-0.5834,0,-0.2441
-0.273,-0.1111,1,0.7515
1.0757,0.9005,1,-0.8967
0.3586,0.3699,1,0.0305
0.3054,0.0912,1,1.2343
-0.688,-0.6856,0,1.1748
0.0273,0.4877,1,-0.1102
0.6259,1.3287,1,0.1889
1.9116,1.2542,0,-0.9052
0.28,0.4637,1,0.2889
1.229,1.1444,1,1.5303
-0.5904,-0.5723,0,1.2993
1.1574,0.7152,0,-0.0222
-0.0219,-0.2454,0,0.3459
-1.691,-0.5742,1,-0.7355
0.8255,0.3723,0,-0.9297
-0.2139,0.2081,0,-0.3643
1.0802,1.5485,1,0.2708
0.6661,0.6436,1,0.7219
-1.1201,-0.8761,0,-0.0793
0.2447,-0.0419,0,0.4402
-0.2061,0.5031,1,-2.5518
0.8194,0.7726,0,0.1704
0.0963,0.2591,1,-0.6202
-0.0364,-0.1815,0,-1.2508
-0.9877,-0.6345,0,0.454
1.1069,1.248,1,1.4472
-0.3393,-0.4038,0,-0.0137
-0.3765,0.1236,0,0.8798
0.7174,0.2974,0,-0.4177
-0.0427,-0.5171,0,2.0529
-1.2679,-0.4911,0,-1.5762
0.7468,0.6953,1,-0.1009
-0.5142,-0.4413,0,0.7514
0.2314,0.8197,1,-0.0309
-0.9612,-0.583,0,1.3764
-0.4826,-1.0265,0,-2.0731
-0.8042,-0.1231,1,-0.1112
0.7952,1.1175,1,-0.2493
0.5408,-0.1341,0,-0.1103
0.8887,0.709,0,-1.5829
-0.341,0.0229,0,-0.2913
1.544,1.1521,1,-0.3375
-0.3784,0.1383,1,0.2432
0.6955,1.2803,1,1.0983
-0.5686,-0.0421,0,0.1115
0.018,-0.6741,0,0.4178
0.835,1.0962,1,1.2575
0.8612,1.228,1,1.1892
0.4688,1.124,1,-2.3844
-1.4477,-1.2446,0,0.7974
0.4896,0.7083,0,0.7911
0.7436,0.5643,1,-0.2622
-0.3292,0.464,1,-0.4585
0.8561,0.6672,1,-1.1291
0.6283,1.2688,1,-1.9412
-0.8587,-0.5689,0,0.8498
-0.356,-0.6786,0,0.7651
0.2669,-0.0498,0,-0.1
-1.7615,-1.0761,0,0.7099
0.4862,1.0115,1,1.0236
0.7,0.2963,0,-1.7958
0.89,-0.1692,0,0.2493
0.384,0.4424,0,-0.2427
1.2335,1.5458,1,0.4323
-0.2254,0.3765,1,0.1863
-1.4023,-0.64,0,0.7699
0.4383,0.5712,1,-1.5828
1.781,1.8305,1,1.314
0.5566,0.6228,1,-0.5237
-0.0539,-0.1998,0,-0.1343
0.0845,-0.2145,0,-1.7596
0.4078,1.265,1,-0.1036
0.0016,-0.2682,0,-0.0182
0.1082,0.4491,0,-0.0798
-0.6867,-0.3597,0,-0.7359
0.5433,0.2838,0,-1.2196
-0.7879,-0.6844,0,0.6413
0.0949,-0.1154,0,-1.7371
1.1363,0.3467,0,0.8046
0.9761,0.6774,1,1.6945
0.6836,0.6152,1,2.2168
0.0022,-0.4216,0,-1.0836
1.1157,0.9524,1,0.5908
-0.4749,-0.7667,0,-0.5625
0.0369,0.4334,1,1.2245
-1.0855,-0.9246,0,0.393
-0.1026,0.7351,1,-0.2923
-1.1774,-0.6326,0,-0.9104
-0.3567,0.1918,0,-0.3696
0.4974,0.7651,1,-0.6743
-0.0087,0.344,1,-0.0243
0.2843,0.3845,0,0.0272
0.9443,0.6512,0,-0.5545
0.3132,0.7368,1,-0.6441
-0.2013,0.2211,1,0.6274
0.7168,0.5342,1,0.7005
0.821,0.6433,0,-0.8128
0.1972,0.9402,1,-0.0545
-0.6383,0.1032,1,-0.8642
-0.1448,0.4987,1,2.6079
0.0519,-0.1372,0,-0.9406
-0.6637,-0.3128,0,0.2533
0.2214,-0.151,0,0.4451
-0.3745,0.1309,1,-0.6653
0.8694,0.4333,0,-0.8603
1.1698,0.9982,1,-0.2795
-0.1149,-0.089,0,-0.865
-0.2501,-0.0292,1,0.1884
-0.6188,-0.461,0,-0.8497
-0.0645,-0.4138,1,0.1466
1.3625,1.2114,1,-2.0644
-0.2813,0.1193,1,-0.8069
-1.8464,-0.5638,0,-0.42
-0.0157,0.1334,0,1.0007
-0.0337,0.3876,1,-1.8478
0.5103,0.5409,1,1.0153
0.8364,0.733,1,0.6597
-0.2145,-0.2129,0,-1.7855
1.7872,0.7805,1,0.5381
0.9863,1.3619,1,-0.9301
1.9915,1.1828,1,0.5712
0.3229,0.6372,0,0.6306
0.2185,0.2439,1,0.7932
-1.552,-0.3346,1,-0.5715
-0.6881,0.0452,1,0.6821
-0.1584,1.062,1,1.54
0.5591,0.1517,0,-0.2913
1.1378,0.2914,1,-0.1643
-0.7501,0.13,1,0.7104
1.4162,0.904,1,-2.8466
-0.8094,-0.3254,0,-0.9815
-0.4596,0.1625,1,1.0072
-1.3296,-0.8506,0,0.1538
0.765,0.0468,0,-0.2155
-0.2642,-0.1701,0,-0.9416
1.3323,1.1481,1,0.0266
-0.8285,-0.4999,0,-0.5309
0.5912,0.8168,1,-1.7469
-0.8364,0.4824,1,1.3026
1.6193,1.5088,1,-0.6949
-0.3273,0.2168,1,-0.2718
0.126,0.1472,0,-1.7831
-0.1197,-0.4236,0,-0.5351
-0.9841,-0.5811,0,1.0059
0.3071,-0.1111,1,0.9309
1.3866,1.4066,1,0.0253
-0.8616,-0.5994,0,-0.6248
0.0796,0.8365,1,0.0258
-0.8009,0.6079,1,0.5057
-0.719,-0.0083,1,-1.497
-1.4273,-0.5408,0,0.2506
-0.4084,0.4893,1,0.7665
-0.243,-0.0517,0,-0.0603
1.4118,1.1235,0,-0.0195
0.7733,0.1138,0,-0.7264
-0.2376,0.0436,1,0.2972
0.0425,0.7978,1,1.6083
-0.5608,-0.5651,0,1.4063
-0.0852,-0.0894,0,-0.5756
0.2889,0.6517,0,-0.3745
1.8742,1.3236,0,1.3655
0.878,1.1013,1,0.595
-1.2147,-0.1624,1,0.5749
1.0012,0.3351,0,-1.8082
1.5631,1.3421,1,0.9148
1.1138,1.1739,1,-0.2805
-1.1105,-0.3677,0,0.2335
1.2642,1.3577,1,-0.7054
0.1413,0.1668,0,1.6496
1.3657,0.6486,0,-0.9749
0.683,0.6972,1,1.9525
1.8802,1.7109,1,0.0287
-0.1977,-0.1255,0,-0.1674
0.1765,0.7853,1,-0.8831
-0.5004,0.4875,1,-0.5227
1.2086,0.7773,1,-0.2033
0.8515,1.0308,0,0.1348
0.1724,0.5983,0,0.5395
0.0104,-0.0683,0,-0.2086
0.2415,0.3189,0,0.5387
-0.7297,-0.0355,1,1.1828
-0.2025,-0.3171,0,1.0587
-0.3048,0.0868,1,0.6267
0.0944,0.1655,0,0.5003
-0.8462,-0.7736,0,-1.0603
-0.5208,-0.6033,0,0.2089
-0.6859,0.3146,1,-1.0847
0.6109,0.3409,0,1.017
-0.8967,0.0291,1,0.2886
0.8417,0.4114,0,1.1297
0.4648,0.2936,1,1.1753
0.9835,0.5675,0,0.4412
-0.2147,0.3038,1,-0.6763
1.5495,1.1701,0,-2.2425
1.6237,1.5921,1,0.5428
0.3655,0.4924,1,-0.1681
