y,x,z,controls
0.3264,0.3191,1,-0.0647
0.6304,1.1495,0,-0.2663
-1.2223,-0.4791,0,-0.2811
-0.3337,-0.3348,1,-0.3847
-0.6469,0.0039,1,-0.462
-0.3305,-0.1568,0,-0.1175
0.1295,0.3354,1,0.3538
-0.4395,0.7536,1,-0.2638
-0.9553,-0.7605,0,-0.2701
0.9425,0.6309,0,0.0757
-0.8223,-0.1336,1,-1.1351
1.1696,0.6231,0,-0.1997
0.2783,0.7414,1,0.6706
1.1885,0.9687,1,-1.1683
-0.7198,0.0503,1,0.5012
-0.1114,-0.2793,0,0.7078
-0.1371,-0.0659,0,1.8099
0.1909,0.6793,1,0.3351
0.0915,0.9242,1,-0.7411
0.6598,0.1652,0,-0.0522
-0.4314,-0.059,0,-0.5201
1.3341,0.7601,0,-0.1871
-0.3225,0.1912,1,-1.3051
0.7835,1.1202,1,-0.0689
0.6676,1.2928,1,1.274
0.3468,0.1824,0,1.3232
-1.6165,-1.3586,0,0.6755
-0.0579,0.5114,1,-0.7861
0.0516,-0.0698,0,0.5265
0.2116,0.5866,1,-0.1788
-1.2002,-0.6597,0,-0.293
0.2148,0.6934,0,1.1969
0.1008,0.5069,1,-0.3088
0.0818,0.207,1,-0.3469
-0.0316,0.1659,1,0.4819
0.4607,0.9164,1,-1.3452
0.5932,0.6913,1,-0.1681
-0.3148,-0.5898,0,1.2852
0.1197,0.3905,1,1.4983
0.7879,1.2333,1,-0.871
1.0681,0.5374,0,-0.9681
-1.319,-0.6527,0,-0.5708
-0.7379,-1.0158,0,-3.2506
-0.4593,-0.2135,0,1.7219
-0.5464,-0.2377,0,0.7214
0.0399,0.6894,1,-1.0942
-0.0173,-0.283,0,-1.3573
0.5508,0.494,0,0.0224
0.0788,0.5506,1,0.3731
-0.9935,-0.9031,0,2.0717
1.1177,0.4108,0,-0.4775
0.0472,0.8762,1,0.2379
0.6868,0.2654,0,-0.4628
-0.19,0.4006,1,-0.1629
0.9815,1.2367,0,1.8939
1.061,1.5031,1,2.7529
-0.6752,0.3465,1,0.7114
-1.6414,-1.1953,0,-1.3101
0.0719,0.5472,1,0.9448
0.7986,1.184,1,0.048
1.1017,0.736,1,0.287
-1.4947,-0.6287,0,-0.1315
-1.0072,-0.3592,0,-0.5549
-1.2247,0.0204,1,0.5346
-1.2396,0.0764,0,-0.5505
0.7217,0.5652,1,-0.2589
-0.2924,0.0293,1,0.0513
-1.0814,-1.084,0,0.3136
-0.9317,-0.7555,0,-1.4569
0.0469,-0.1029,0,0.3837
1.0368,0.9415,1,-0.446
0.7698,0.8157,1,0.5467
0.7346,1.2413,1,2.2207
0.6006,1.053,1,-0.8407
1.4131,1.3747,1,-0.0559
1.8018,1.6365,1,-0.3588
0.4035,0.1878,0,-0.5277
0.8016,1.2173,0,-1.1547
-0.8572,-0.9376,0,0.1468
0.9337,0.2065,0,-0.9115
-0.341,-1.0285,0,1.6664
0.808,0.8279,1,0.3264
-0.0589,-0.5804,0,-1.2497
0.2964,0.3783,0,0.3745
0.0572,0.5126,1,0.1096
-0.6429,-0.4346,0,-1.1188
1.2064,0.8035,1,-0.0315
0.2759,0.3951,0,0.2225
-1.8596,-1.1869,0,2.1583
0.1065,0.0025,1,-1.0901
-0.3851,0.0415,0,0.3689
-0.4776,-0.3184,1,-1.163
0.0718,-0.3854,0,-0.3377
0.3575,0.9415,1,-0.9953
1.5743,0.6497,0,1.4583
0.7251,0.4855,0,1.2918
-0.1603,-0.1795,1,1.1252
-0.319,0.7259,1,-0.6209
0.1284,-0.2398,0,-0.8316
1.0086,0.4674,0,0.0232
0.7213,0.359,1,1.8716
-0.0059,0.336,0,1.0131
0.0223,0.2756,0,2.4648
1.365,0.8119,1,-0.3097
0.0114,0.3472,0,-0.0039
-0.3372,-0.1879,1,0.7252
-0.0107,-0.0559,0,-0.0562
-0.1427,0.7667,1,-0.0549
0.5971,0.9555,1,-1.0175
1.019,1.0026,1,-0.8626
-0.128,0.1462,1,2.3113
-0.1963,0.3548,0,-0.5394
-0.2634,-0.5224,0,1.1135
0.8326,0.7316,1,-1.6594
-0.646,-0.6024,0,0.0571
-0.5171,0.2846,1,-1.0394
-0.2906,0.4729,1,-0.2117
-0.0642,0.49,0,0.9304
-0.1863,0.4182,1,-0.288
0.8958,0.4461,0,1.9219
0.8744,0.2208,0,0.3339
-0.5192,-0.3839,0,0.2019
