running_var,treated,y,near_cutoff
0.2235,0,-0.186,1
0.5448,1,0.5144,1
0.0762,0,0.0721,0
0.221,0,0.3762,1
0.0876,0,0.0669,0
0.0039,0,0.0045,0
0.6532,1,0.4485,1
0.4363,0,0.1223,1
0.6953,1,0.5608,1
0.9697,1,0.4575,0
0.8958,1,0.9712,0
0.0361,0,0.1367,0
0.4089,0,0.0911,1
0.9355,1,0.4903,0
0.9624,1,0.5333,0
0.7236,1,0.4575,1
0.2531,0,0.1696,1
0.4307,0,0.1712,1
0.2822,0,0.3017,1
0.2539,0,-0.0701,1
0.2587,0,0.0704,1
0.6891,1,0.3089,1
0.7042,1,0.3884,1
0.5696,1,0.342,1
0.9406,1,0.6481,0
0.761,1,0.3812,1
0.4204,0,0.3349,1
0.8232,1,0.7141,0
0.2423,0,0.1794,1
0.4155,0,-0.0471,1
0.0527,0,0.2308,0
0.915,1,0.4596,0
0.276,0,0.0323,1
0.1028,0,0.108,0
0.7728,1,0.3527,1
0.9449,1,0.7202,0
0.839,1,0.6211,0
0.3233,0,0.5424,1
0.9977,1,0.5942,0
0.2759,0,0.0627,1
0.2303,0,0.3698,1
0.2007,0,-0.2196,1
0.0149,0,0.0387,0
0.581,1,0.4038,1
0.7352,1,0.6552,1
0.6085,1,0.8986,1
0.5326,1,0.3086,1
0.6415,1,0.6159,1
0.8712,1,0.7202,0
0.3086,0,0.2898,1
0.476,0,0.1795,1
0.9027,1,0.6281,0
0.2714,0,-0.0613,1
0.0473,0,0.2804,0
0.3329,0,-0.062,1
0.6639,1,0.3036,1
0.0632,0,-0.0235,0
0.1964,0,-0.0266,0
0.4311,0,0.1945,1
0.3751,0,0.0652,1
0.9224,1,0.3964,0
0.5297,1,0.2408,1
0.8883,1,0.6947,0
0.4001,0,0.1992,1
0.5829,1,0.2297,1
0.5647,1,0.5152,1
0.1608,0,0.0002,0
0.0148,0,-0.2322,0
0.2689,0,-0.1054,1
0.0515,0,0.1679,0
0.7457,1,0.6763,1
0.8455,1,0.6092,0
0.3407,0,-0.0077,1
0.1754,0,0.1298,0
0.1495,0,0.1186,0
0.5093,1,0.0277,1
0.4426,0,0.2202,1
0.9438,1,0.562,0
0.9076,1,0.874,0
0.949,1,0.8331,0
0.6528,1,0.4341,1
0.8488,1,0.5714,0
0.8072,1,0.5108,0
0.298,0,0.0193,1
0.6157,1,0.2302,1
0.5063,1,0.3016,1
0.5695,1,0.3527,1
0.4394,0,0.311,1
0.2494,0,0.1068,1
0.7955,1,0.4039,1
0.1542,0,-0.0642,0
0.27,0,0.1471,1
0.8156,1,0.4477,0
0.8977,1,0.3613,0
0.9354,1,0.3912,0
0.9541,1,0.8007,0
0.1449,0,0.0244,0
0.5395,1,0.577,1
0.1792,0,-0.211,0
0.4864,0,0.3233,1
0.7384,1,0.5883,1
0.9752,1,0.6762,0
0.9689,1,0.3009,0
0.5777,1,0.4281,1
0.3921,0,-0.0051,1
0.3594,0,-0.0678,1
0.5467,1,0.132,1
0.1174,0,-0.1263,0
0.3775,0,-0.0593,1
0.1336,0,0.1579,0
0.0617,0,-0.0725,0
0.9608,1,0.5149,0
0.3176,0,0.2754,1
0.473,0,0.1526,1
0.696,1,0.3514,1
0.5099,1,0.4336,1
0.8995,1,0.4023,0
0.9096,1,0.2595,0
0.2779,0,0.1394,1
0.4284,0,0.2257,1
0.2002,0,0.031,1
0.9311,1,0.5097,0
0.0602,0,-0.0455,0
0.8064,1,0.724,0
0.831,1,0.5443,0
0.8787,1,0.4945,0
0.65,1,0.5903,1
0.5158,1,0.5635,1
0.6036,1,0.4976,1
0.1913,0,0.2024,0
0.1755,0,0.1361,0
0.7924,1,0.4951,1
0.545,1,0.5625,1
0.9322,1,0.3895,0
0.2676,0,-0.0629,1
0.2825,0,0.1592,1
0.5104,1,0.3013,1
0.0789,0,0.1469,0
0.7426,1,0.5104,1
0.1669,0,0.3606,0
0.5623,1,0.2705,1
0.0987,0,0.1694,0
0.4091,0,0.0485,1
0.5587,1,0.4616,1
0.5302,1,0.5183,1
0.9752,1,0.6019,0
0.6703,1,0.5271,1
0.5331,1,0.4731,1
0.6534,1,0.4102,1
0.7395,1,0.6005,1
0.9547,1,0.673,0
0.1473,0,-0.0056,0
0.7141,1,0.347,1
0.0128,0,0.0453,0
0.0063,0,0.0337,0
0.7137,1,0.2238,1
0.5543,1,0.4509,1
0.7996,1,0.3697,1
0.3777,0,-0.1741,1
0.1527,0,0.1049,0
0.6434,1,0.2618,1
0.5208,1,0.5997,1
0.2984,0,0.2074,1
0.4657,0,0.1768,1
0.5484,1,0.6233,1
0.2062,0,0.2066,1
0.7338,1,0.3362,1
0.6074,1,0.5842,1
0.0659,0,-0.0828,0
0.5005,1,0.5381,1
0.2698,0,0.018,1
0.8888,1,0.3275,0
0.4506,0,0.1992,1
0.1436,0,-0.0292,0
0.6658,1,0.6118,1
0.2642,0,0.2752,1
0.9594,1,0.2787,0
0.0353,0,0.0105,0
0.1312,0,0.1369,0
0.9929,1,0.5666,0
0.9482,1,0.5563,0
0.061,0,0.0588,0
0.379,0,-0.1266,1
0.9406,1,0.7719,0
0.2708,0,0.1804,1
0.8594,1,0.4103,0
0.5212,1,0.294,1
0.8077,1,0.6223,0
0.6636,1,0.4884,1
0.8044,1,0.5459,0
0.3444,0,0.1865,1
0.9846,1,0.5795,0
0.3955,0,-0.1633,1
0.0382,0,-0.05,0
0.768,1,0.5642,1
0.2177,0,0.162,1
0.0927,0,-0.0433,0
0.6851,1,0.4502,1
0.7797,1,0.6584,1
0.6332,1,0.6508,1
0.2453,0,0.1232,1
0.2097,0,0.1962,1
0.3132,0,0.1473,1
0.688,1,0.5623,1
0.0593,0,0.0163,0
0.8611,1,0.418,0
0.963,1,0.8164,0
0.885,1,0.7854,0
0.4235,0,0.1312,1
0.5272,1,0.4676,1
0.5141,1,0.43,1
0.5971,1,0.4371,1
0.8548,1,0.5209,0
0.8655,1,0.6857,0
0.3109,0,-0.0669,1
0.111,0,-0.0582,0
0.5559,1,0.5569,1
0.0386,0,0.0396,0
0.6775,1,0.6477,1
0.7129,1,0.4805,1
0.6714,1,0.5108,1
0.2585,0,0.0527,1
0.7425,1,0.6817,1
0.2928,0,0.2245,1
0.4244,0,-0.0358,1
0.6991,1,0.5593,1
0.3103,0,0.2547,1
0.8871,1,0.5173,0
0.326,0,0.2086,1
0.86,1,0.7096,0
0.9402,1,0.5237,0
0.3745,0,0.1704,1
0.0515,0,-0.0496,0
0.2539,0,0.1633,1
0.7702,1,0.3466,1
0.0952,0,0.1357,0
0.8755,1,0.7505,0
0.5986,1,0.3047,1
0.797,1,0.6974,1
0.7591,1,0.4832,1
0.753,1,0.3903,1
0.0244,0,-0.0131,0
0.7389,1,0.4877,1
0.6777,1,0.4056,1
0.6017,1,0.613,1
0.857,1,0.4776,0
0.529,1,0.468,1
0.5704,1,0.7507,1
0.5178,1,0.3913,1
0.7444,1,0.412,1
0.9306,1,0.4838,0
0.5992,1,0.6086,1
0.3534,0,0.1031,1
0.5116,1,0.4538,1
0.9457,1,0.4394,0
0.1834,0,0.0209,0
0.9063,1,0.6767,0
0.8317,1,0.2905,0
0.3685,0,-0.1463,1
0.8777,1,0.4476,0
0.7491,1,0.4238,1
0.9484,1,0.503,0
0.5085,1,0.3751,1
0.7167,1,0.4753,1
0.3533,0,0.0525,1
0.3827,0,0.3271,1
0.1802,0,0.1858,0
0.5754,1,0.4129,1
0.0038,0,0.1459,0
0.9186,1,0.1455,0
0.3315,0,0.1581,1
0.6224,1,0.5736,1
0.9742,1,0.4656,0
0.4186,0,0.2133,1
0.0715,0,-0.0654,0
0.3753,0,0.1709,1
0.9804,1,0.3561,0
0.9578,1,0.6808,0
0.6823,1,0.4632,1
0.6798,1,0.4968,1
0.4832,0,0.1422,1
0.5048,1,0.5721,1
0.5531,1,0.4617,1
0.3964,0,0.2683,1
0.817,1,0.4215,0
0.9084,1,0.6153,0
0.8627,1,0.7527,0
0.2828,0,0.3352,1
0.2012,0,-0.3157,1
0.9757,1,0.575,0
0.157,0,-0.1666,0
0.3733,0,0.0615,1
0.0503,0,-0.0594,0
0.2099,0,0.1612,1
0.4273,0,0.115,1
0.0612,0,-0.0851,0
0.5741,1,0.5093,1
0.4305,0,-0.019,1
0.4309,0,0.0208,1
0.7627,1,0.4289,1
0.3953,0,0.0958,1
0.0684,0,0.0544,0
0.6834,1,0.4907,1
0.6972,1,0.3731,1
0.5138,1,0.447,1
0.0055,0,0.0206,0
0.9488,1,0.5422,0
0.304,0,-0.133,1
0.3061,0,0.1652,1
0.1849,0,0.1479,0
0.6368,1,0.5577,1
0.5953,1,0.4543,1
0.8885,1,0.6795,0
0.6254,1,0.5128,1
0.2716,0,0.0219,1
0.7848,1,0.4784,1
0.2898,0,0.0033,1
0.8961,1,0.3726,0
0.1062,0,0.1388,0
0.4243,0,0.0908,1
0.9799,1,0.6494,0
0.7557,1,0.7581,1
0.3445,0,0.2617,1
0.7452,1,0.3308,1
0.0151,0,-0.0785,0
0.0178,0,0.0927,0
0.4049,0,0.1859,1
0.9584,1,0.738,0
0.567,1,0.3668,1
0.1009,0,-0.1576,0
0.5776,1,0.2857,1
0.9023,1,0.7006,0
0.5742,1,0.4479,1
0.2831,0,0.2116,1
0.9732,1,0.493,0
0.9411,1,0.4244,0
0.4714,0,0.2418,1
0.8374,1,0.3038,0
0.307,0,0.1672,1
0.2206,0,0.3113,1
0.4516,0,-0.2018,1
0.8899,1,0.3778,0
0.7655,1,0.4779,1
0.9958,1,0.4803,0
0.788,1,0.469,1
0.7859,1,0.819,1
0.8461,1,0.4073,0
0.0441,0,-0.0172,0
0.7136,1,0.3172,1
0.0784,0,-0.1861,0
0.4988,0,0.2164,1
0.4779,0,-0.099,1
0.7537,1,0.2814,1
0.9403,1,0.5389,0
0.1723,0,0.1398,0
0.9325,1,0.3997,0
0.7098,1,0.352,1
0.6123,1,0.1886,1
0.7392,1,0.5482,1
0.219,0,0.071,1
0.0617,0,0.02,0
0.2143,0,-0.1324,1
0.3532,0,0.2277,1
0.4292,0,0.0537,1
0.1206,0,0.1696,0
0.7561,1,0.3784,1
0.5519,1,0.4645,1
0.6611,1,0.3351,1
0.0852,0,0.1698,0
0.5004,1,0.2187,1
0.8747,1,0.5576,0
0.8604,1,0.325,0
0.7012,1,0.3962,1
0.6059,1,0.5277,1
0.9245,1,0.3562,0
0.1071,0,0.1025,0
0.0406,0,0.1255,0
0.7271,1,0.1679,1
0.3539,0,0.1775,1
0.1329,0,0.2087,0
0.9365,1,0.4187,0
0.0201,0,-0.1229,0
0.7897,1,0.243,1
0.4029,0,-0.0234,1
0.3803,0,0.2669,1
0.4126,0,0.0612,1
0.3496,0,0.1799,1
0.1082,0,-0.0612,0
0.7096,1,0.4461,1
0.5171,1,0.592,1
0.3971,0,0.3211,1
0.5333,1,0.4329,1
0.4793,0,0.1126,1
0.2456,0,-0.0449,1
0.1553,0,0.1669,0
0.7997,1,0.472,1
0.7146,1,0.6587,1
0.1924,0,-0.1947,0
0.122,0,-0.0282,0
0.5498,1,0.3929,1
0.6525,1,0.5225,1
0.5854,1,0.2317,1
0.2742,0,0.0619,1
0.7319,1,0.6157,1
0.2118,0,0.1108,1
0.5125,1,0.4539,1
0.1902,0,-0.0649,0
0.3502,0,0.0725,1
0.4988,0,-0.0041,1
0.5724,1,0.5737,1
0.1082,0,0.0959,0
0.3567,0,0.1262,1
0.5377,1,0.438,1
0.7977,1,0.6714,1
0.2585,0,0.3802,1
0.7904,1,0.4994,1
0.9647,1,0.5518,0
0.6472,1,0.5037,1
0.7384,1,0.6895,1
0.8018,1,0.6069,0
0.8663,1,0.5698,0
0.0977,0,0.1453,0
0.3156,0,0.1573,1
0.5063,1,0.1926,1
0.335,0,0.2611,1
0.2208,0,-0.0531,1
0.9146,1,0.5115,0
0.7698,1,0.3649,1
0.2233,0,0.0276,1
0.2411,0,0.1083,1
0.6324,1,0.6436,1
0.4664,0,0.0767,1
0.3077,0,0.3118,1
0.8349,1,0.2603,0
0.9337,1,0.3455,0
0.3625,0,-0.0183,1
0.6458,1,0.5585,1
0.3354,0,-0.039,1
0.9547,1,0.3494,0
0.4048,0,0.3909,1
0.2075,0,0.0423,1
0.3988,0,0.3428,1
0.3184,0,0.2503,1
0.5092,1,0.5237,1
0.0933,0,0.2168,0
0.6181,1,0.395,1
0.7739,1,0.3089,1
0.2631,0,0.1566,1
0.2506,0,0.0224,1
0.3342,0,0.1905,1
0.5132,1,0.5393,1
0.103,0,-0.0899,0
0.5526,1,0.3271,1
0.6605,1,0.4348,1
0.9791,1,0.7342,0
